"","HAS_FIRE","Elevation","Slope","NDVI","Road","Hydrography","Pop_dens","Ocupations","LULC","Temperature","RH","Wind Speed","FMC","DMC","DC","Prob_fogo","HasFire_Predict"
"399","not-burned",705.2080078,0.891408026,0.447739989,887.8610229,128.9750061,1.103440046,1781.43811,"12",25.282581,38.51680218,12.41967226,57.03161734,183.3963951,793.6976945,0.00533605346081342,"1"
"400","not-burned",740.3309937,2.552160025,0.411112994,802.5780029,109.6080017,0.802272975,408.9873657,"12",27.99280993,64.89940012,14.26953317,40.70007412,94.16757193,386.7761332,3.1976437407981e-05,"1"
"401","not-burned",797.3099976,1.198099971,0.502812982,7417.180176,1520.290039,1.103440046,5094.210449,"9",21.24892858,41.26408311,8.855137485,91.82524386,150.9470516,342.7559961,0.825774005144924,"1"
"402","not-burned",830.2280273,0.270545989,0.573192,1698.310059,1258.569946,0.48012501,9111.066406,"4",21.29748515,85.55845795,5.685516776,81.63009868,155.2112355,638.2730586,0.0399172690610135,"1"
"403","not-burned",737.348999,2.637650013,0.417055994,626.7080078,219.2160034,0.802272975,184.9147186,"12",29.53472458,49.71315802,6.814919678,78.59365301,48.42275167,775.82926,0.544869917690669,"1"
"404","not-burned",738.8129883,1.15565002,0.412247002,3424.399902,334.3980103,1.103440046,4287.34082,"4",21.11598957,36.42726315,9.09195835,19.61628853,176.8678346,1198.645024,8.17068820671366e-06,"1"
"405","not-burned",758.1820068,2.460190058,0.513234973,1856.630005,877.3909912,0.802272975,2371.378662,"12",23.79400088,69.75911792,13.9384035,80.98483393,158.0926476,368.9750114,0.0463189918252708,"1"
"406","not-burned",716.789978,0.833006978,0.420154005,280.2720032,969.9390259,1.103440046,1817.134644,"4",23.72605539,35.7365079,8.086550047,39.95977924,42.90293897,578.3187477,0.000461096676537894,"1"
"407","not-burned",813.6859741,0.791270018,0.437314004,626.7080078,623.7520142,0.48012501,10587.16113,"12",25.56530763,53.13801496,3.716739935,84.42301897,8.295081322,16.10416124,0.37819697714676,"1"
"408","not-burned",765.5650024,2.296469927,0.469357014,4461.319824,128.9750061,1.103440046,5337.220215,"4",22.96259518,58.99099345,3.788991878,56.40430654,211.6275851,781.9526926,0.00239432434531254,"1"
"409","not-burned",807.7490234,0.217582002,0.524775982,7578.330078,1677.22998,1.103440046,5318.660645,"4",28.32855001,71.07004391,6.112770018,50.67643182,154.0980464,630.6652158,0.000147604125894517,"1"
"410","not-burned",782.9910278,0.997642994,0.62916398,8341.740234,335.7770081,1.103440046,4016.915771,"4",21.31709894,36.78590367,14.6309646,23.1988099,71.45629393,6.587094112,2.35448527917105e-07,"1"
"411","not-burned",704.617981,1.368829966,0.531569004,2094.060059,355.8200073,0.802272975,693.2219238,"4",28.40382544,42.04005673,4.105854916,38.21632445,87.41402723,412.9392403,4.31574888163339e-05,"1"
"412","not-burned",697.15802,1.717399955,0.529928982,9910.19043,543.8079834,0.48012501,1010.535889,"4",26.5952505,75.89244758,3.653501452,28.40610937,247.3585893,241.4239937,2.36335942831594e-07,"1"
"413","not-burned",701.8850098,1.723809958,0.527239978,3125.860107,405.5840149,0.802272975,644.8769531,"4",25.603747,89.79436672,7.252330685,45.53913542,33.9650023,1135.896972,0.000100377526347447,"1"
"414","not-burned",805.7119751,0.812394023,0.39884001,7022.089844,1294.400024,1.103440046,6039.467773,"4",25.23588729,40.99829797,10.8362043,58.54557491,82.95596762,72.21595967,0.00743097219204977,"1"
"415","not-burned",708.0390015,2.704540014,0.526986003,8854.69043,442.6279907,0.48012501,4240.416992,"4",21.98695332,45.73290464,11.94576932,40.14045901,188.3324504,611.7579929,3.79618281476886e-05,"1"
"416","not-burned",768.0209961,9.790120125,0.588554978,1509.310059,1019.190002,0.802272975,995.7962036,"4",27.55230137,43.21494755,13.76992895,47.53445693,155.7731274,1012.922268,0.000319530128344796,"1"
"417","not-burned",720.1929932,0.680715978,0.406699985,405.5840149,924.5739746,1.103440046,1039.832886,"4",22.26499742,92.79348426,14.9077041,58.20033331,144.7690107,752.1051543,0.00128627864025396,"1"
"418","not-burned",824.6279907,2.584000111,0.462072998,1678.609985,2767.879883,0.802272975,5119.455078,"12",22.22807307,44.96013232,8.834416144,42.33479157,179.4520596,843.7045782,9.0638829223687e-05,"1"
"419","not-burned",829.7260132,0.391669005,0.465254009,2037.01001,2300.159912,0.802272975,4822.848145,"12",27.67735623,37.2111895,6.517745645,33.10098927,66.18686367,1180.207749,6.14892391063124e-05,"1"
"420","not-burned",704.7880249,1.494819999,0.557889998,11244.09961,911.9940186,0.48012501,750.819458,"4",28.28584974,89.09442788,13.50642304,16.87268836,2.01453383,126.2904405,1.32505211859744e-08,"1"
"421","not-burned",798.1790161,1.13056004,0.416446,1749.77002,2537.969971,0.48012501,8129.940918,"12",25.85828029,42.97978869,4.286330401,45.68703634,106.7913335,1155.43009,0.000951280321716727,"1"
"422","not-burned",704.2459717,0.67128998,0.596153021,2719.889893,171.9669952,0.802272975,2934.800293,"4",23.07972857,68.09332538,9.608507046,56.55003386,157.1850549,1055.915365,0.000769826702132802,"1"
"423","not-burned",767.3460083,2.33039999,0.504561007,7137.419922,1431.050049,0.48012501,2613.144531,"12",22.87100565,42.55987201,9.024849606,55.1934101,258.4648515,384.7088931,0.000383634955196421,"1"
"424","not-burned",783.4970093,7.373990059,0.543578982,930.5510254,243.197998,0.802272975,1305.776367,"4",26.75252972,70.56442838,5.060708632,23.1312657,250.7406127,276.9481072,8.93130789550483e-08,"1"
"425","not-burned",805.9019775,3.257839918,0.556636989,194.654007,652.7109985,0.802272975,3848.306152,"4",21.31826294,44.74518208,13.18192175,81.09181891,43.99714392,1229.142082,0.699808239301596,"1"
"426","not-burned",710.5800171,1.044219971,0.654106021,8934.490234,60.79959869,0.48012501,1357.479248,"3",26.61757258,44.76787019,11.67795107,45.42724011,58.34781082,1044.251479,0.000420909507401062,"1"
"427","not-burned",690.3640137,0.153552994,0.493167013,12495.09961,475.8320007,0.48012501,667.4121704,"12",26.82036287,55.26029155,8.469682761,43.51080646,74.8875063,425.2729575,4.98798159318811e-05,"1"
"428","not-burned",693.5679932,0.813730001,0.496235996,10022.2998,91.19940186,0.48012501,1205.68811,"4",21.35076662,37.1235194,15.22183808,38.27165532,174.0414791,883.0611967,0.000105503026758241,"1"
"429","not-burned",720.9240112,1.012519956,0.560976028,5895.759766,0,0.48012501,5824.476563,"4",24.5957854,40.4555278,11.94705427,36.84557522,43.84007947,956.8087465,6.72049868174331e-05,"1"
"430","not-burned",706.8109741,1.971959949,0.512472987,8147.140137,480.6629944,0.48012501,1309.663086,"12",28.69555546,48.58213825,10.9037295,63.47814039,152.6504718,383.7409379,0.00316325664763872,"1"
"431","not-burned",741.5629883,2.183000088,0.439179003,1050,1142.719971,1.103440046,1431.052246,"4",26.06883879,43.69540789,9.268125555,79.88738865,213.9217547,674.4847647,0.524964722982516,"1"
"432","not-burned",725.4680176,2.250030041,0.525453985,7488.47998,494.8729858,0.48012501,3310.647461,"4",27.09204706,83.86352868,4.524096538,28.29798215,48.53307236,634.5366127,8.76502365480703e-07,"1"
