"","HAS_FIRE","Elevation","Slope","NDVI","Road","Hydrography","Pop_dens","Ocupations","LULC","Prob_fogo","HasFire_Predict"
"1","burned",809.0360107,1.262859941,0.1722,1685.47998,2082.550049,0.895577013,7096.709961,"12",0.982297944974324,"1"
"2","burned",816.4290161,0.288116992,0.2631,2370.790039,2719.889893,0.895577013,9581.919922,"4",0.96576294394177,"1"
"3","burned",823.3720093,0.810356021,0.1392,2247.320068,2505.540039,0.895577013,8551.799805,"4",0.994643048179167,"1"
"4","burned",820.7379761,0.443850994,0.4556,1523.630005,1862.589966,0.895577013,7610.700195,"12",0.445818295686576,"1"
"5","burned",811.8540039,0.638970971,0.2957,1931.280029,2128.199951,0.895577013,7054.910156,"12",0.899300053015431,"1"
"6","burned",822.8410034,0.454236001,0.2878,967.5540161,1497.319946,0.895577013,7776.640137,"12",0.903385335983745,"0"
"7","burned",796.5720215,0.235093996,0.3833,1981.819946,310.0180054,0.895577013,6758.669922,"12",0.703042376629562,"1"
"8","burned",827.2630005,1.261729956,0.6431,603.4190063,2077.889893,0.895577013,8090.970215,"12",0.0453432415730963,"1"
"9","burned",825.9979858,2.014580011,0.2786,894.085022,1879.140015,0.895577013,8064.370117,"12",0.917185069012128,"1"
"10","burned",810.5180054,1.35766995,0.2993,1427.5,1798.72998,0.895577013,6826.430176,"12",0.893068696478221,"1"
"11","burned",825.1680298,1.342229962,0.1746,650.5839844,928.0650024,0.895577013,6944.609863,"12",0.980980053025919,"1"
"12","burned",800.2839966,1.922999978,0.423,1633.689941,802.5780029,0.895577013,8343.570313,"4",0.722667918763451,"1"
"13","burned",801.7579956,0.413893014,0.4653,1638.77002,759.9949951,0.895577013,6351.299805,"12",0.412023535007447,"1"
"14","burned",821.867981,0.075236097,0.4011,1237.459961,1580.790039,0.895577013,7337.189941,"12",0.639145913390201,"1"
"15","burned",827.1680298,0.689163029,0.3096,1626.030029,1851.390015,0.895577013,7914.700195,"12",0.877395392327986,"1"
"16","burned",808.9400024,0.477214009,0.3495,300.9429932,1897.73999,0.895577013,6146.620117,"4",0.879990793514426,"1"
"17","burned",821.1729736,0.873058975,0.2445,327.4159851,520.3610229,0.895577013,6501.290039,"12",0.946579366904547,"1"
"18","burned",739.1309814,1.460330009,0.5197,0,327.4159851,0.895577013,9232.730469,"12",0.191464331676859,"1"
"19","burned",822.7579956,0.95638299,0.2932,2039.280029,2383.040039,0.895577013,7920.299805,"12",0.903719948108694,"1"
"20","burned",827.052002,1.477200031,0.4653,346.6109924,1768.680054,0.895577013,7756.77002,"12",0.398808799078523,"1"
"21","burned",820.3280029,0.953593016,0.423,2926.290039,3204.840088,0.895577013,9287.120117,"4",0.737938384084835,"1"
"22","burned",739.3460083,1.461019993,0.3126,30.39979935,288.3980103,0.895577013,9196.330078,"12",0.837397808519762,"1"
"23","burned",823.7719727,1.183809996,0.3815,3357.77002,3418.459961,0.895577013,8886.780273,"12",0.731562533208634,"1"
"24","burned",813.4899902,1.306450009,0.4733,2258.810059,2452.040039,0.895577013,7351.089844,"12",0.398130155756953,"1"
"25","burned",805.0679932,0.135261998,0.1907,1311.430054,851.7369995,0.895577013,6596.819824,"12",0.97569531590139,"1"
"26","burned",822.492981,0.304187,0.4182,1421.329956,1690.400024,0.895577013,7633.799805,"12",0.581699051004075,"1"
"27","burned",828.7670288,1.730069995,0.1623,1893.839966,2103.090088,0.895577013,8038.720215,"12",0.985235920248571,"1"
"28","burned",817.5230103,2.002089977,0.1653,2948.780029,2906.320068,0.895577013,9241.740234,"4",0.992513890437139,"0"
"29","burned",827.1939697,1.490239978,0.2643,2368.060059,3558.199951,0.895577013,9865.330078,"4",0.96656460579864,"1"
"30","burned",820.8850098,1.455489993,0.4788,2885.580078,3167.709961,0.895577013,9322.480469,"4",0.553905129470013,"0"
"31","burned",806.5869751,1.484719992,0.4089,641.2839966,1505.329956,0.895577013,6501.359863,"4",0.758782578116938,"1"
"32","burned",826.190979,1.215909958,0.2558,237.4299927,1713.209961,0.895577013,7663.700195,"12",0.936304423280466,"1"
"33","burned",829.4910278,1.20472002,0.3773,1378.76001,1577.569946,0.895577013,7640.700195,"12",0.725033370843268,"1"
"34","burned",794.3519897,2.318799973,0.4131,3040.129883,2278.570068,0.895577013,5472.299805,"4",0.782112154134999,"1"
"35","burned",795.2550049,1.32201004,0.5038,3877.850098,1759.25,0.895577013,6627.430176,"4",0.483932332865746,"1"
"36","burned",798.9589844,0.32130599,0.5974,2740.199951,2047.650024,0.895577013,5458.180176,"4",0.179100329350058,"1"
"37","burned",789.2249756,0.540008008,0.3015,3446.050049,2229.780029,0.895577013,5577.180176,"4",0.94818648800722,"1"
"38","burned",792.1890259,1.225739956,0.443,2631.290039,214.9589996,0.895577013,6989.640137,"12",0.507971067923596,"1"
"39","burned",797.3800049,0.977101982,0.2731,4592.680176,1070.920044,0.895577013,5127.47998,"4",0.969134964347165,"1"
"40","burned",797.3389893,1.463569999,0.37,3249.370117,1970.369995,0.895577013,5868.419922,"4",0.870586329414471,"1"
"41","burned",798.6480103,0.674305022,0.5838,4624.370117,1456.969971,0.895577013,6104.529785,"4",0.232050877406895,"1"
"42","burned",798.2249756,0.458018988,0.2824,4693.200195,1711.589966,0.895577013,6007.790039,"4",0.96377075153071,"1"
"43","burned",813.8339844,0.805193007,0.1847,323.1539917,2312.179932,0.895577013,2802.719971,"4",0.989505930072804,"1"
"44","burned",799.242981,1.257560015,0.4071,4564.930176,1413.180054,0.895577013,5406.890137,"4",0.81118357164459,"1"
"45","burned",735.9349976,2.047199965,0.37,486.3970032,1965.670044,0.895577013,5060.990234,"4",0.83718285520393,"1"
"46","burned",796.6989746,0.425758004,0.4318,4441.799805,1067.890015,0.895577013,5034.259766,"4",0.743884216038902,"1"
"47","burned",797.9359741,1.345620036,0.6605,2565.320068,480.6629944,0.895577013,6724.399902,"12",0.0398154345164353,"1"
"48","burned",795.6939697,2.144799948,0.37,3974.129883,1467.400024,0.895577013,6753.540039,"4",0.875245867142306,"1"
"49","burned",753.1099854,3.399329901,0.4263,366.0620117,1917.359985,0.895577013,4956.660156,"4",0.702833806197114,"1"
"50","burned",798.6480103,0.674305022,0.4703,4624.370117,1456.969971,0.895577013,6104.529785,"4",0.619878076406069,"1"
"51","burned",728.4240112,1.870169997,0.2824,762.4229736,1678.880005,0.895577013,5357.700195,"4",0.949409124106927,"1"
"52","burned",794.7369995,1.078670025,0.5311,4413,1805.660034,0.895577013,6287.169922,"4",0.394024439543354,"1"
"53","burned",697.2839966,5.814939976,0.4376,3684.52002,924.5739746,0.895577013,4377.680176,"4",0.71127951102505,"1"
"54","burned",811.1309814,1.225849986,0.4318,1563.449951,1357.140015,0.895577013,5677.52002,"4",0.709673789773622,"1"
"55","burned",799.2849731,0.429311991,0.2047,5017.439941,1367.98999,0.895577013,5612.689941,"4",0.988674822974455,"1"
"56","burned",798.6480103,0.674305022,0.37,4624.370117,1456.969971,0.895577013,6104.529785,"4",0.878550070876907,"1"
"57","burned",695.9130249,3.703500032,0.2027,237.4299927,231.5180054,0.895577013,6365.759766,"12",0.96572777144271,"1"
"58","burned",808.7390137,1.096930027,0.2047,1223.569946,1340.699951,0.895577013,6199.25,"4",0.985539586165386,"1"
"59","burned",742.6119995,3.081739902,0.3403,364.7969971,2042.900024,0.895577013,4952.930176,"4",0.89198394120977,"1"
"60","burned",687.3690186,3.050270081,0.3465,3170.47998,30.39979935,0.672481,3009.429932,"12",0.814162738981021,"1"
"61","burned",808.5540161,0.88636899,0.4701,2086.100098,1696.410034,0.895577013,6632.799805,"4",0.580132563315201,"1"
"62","burned",716.5449829,4.753680229,0.5215,2716.48999,219.2160034,0.895577013,6258.669922,"4",0.388426684303879,"1"
"63","burned",796.9749756,1.240620017,0.5328,4441.490234,1632.839966,0.895577013,6273.640137,"4",0.390509645029944,"1"
"64","burned",717.9760132,2.468669891,0.472,2091.409912,413.4819946,0.895577013,6047.040039,"4",0.54674163033114,"1"
"65","burned",746.7009888,0.756932974,0.5543,3605.679932,973.2680054,3.511869907,4894.27002,"12",0.148942752001791,"1"
"66","burned",742.1010132,1.057250023,0.5073,3589.23999,821.3569946,3.511869907,4772.77002,"12",0.260479043210955,"1"
"67","burned",712.6309814,3.438250065,0.4322,1838.119995,978.9489746,0.895577013,5654.200195,"4",0.687004223857864,"1"
"68","burned",705.0009766,2.393790007,0.3642,3274.159912,773.8519897,0.895577013,3328.189941,"4",0.871863390845585,"1"
"69","burned",660.4000244,1.517359972,0.4788,2923.76001,1205.689941,0.895577013,1922.890015,"4",0.531174299384174,"1"
"70","burned",792.4050293,2.098939896,0.4382,2687.070068,184.9149933,1.533360004,3687.409912,"4",0.707090564907108,"1"
"71","burned",615.7910156,4.413849831,0.494,135.9519958,91.19940186,1.533360004,1338.969971,"15",0.198640002348259,"1"
"72","burned",613.2069702,2.623899937,0.5228,0,121.598999,1.533360004,1702.390015,"15",0.131043757925486,"1"
"73","burned",648.4509888,2.499819994,0.6818,2789.5,67.97599792,1.103440046,1010.539978,"3",0.0768652212295415,"1"
"74","burned",639.3900146,0.629157007,0.6187,2802.719971,85.9835968,3.511869907,1019.640015,"4",0.104396776983157,"1"
"75","burned",660.0949707,2.824569941,0.5613,3208.580078,494.8729858,1.103440046,1527.569946,"4",0.259320828258469,"1"
"76","burned",642.4140015,1.767150044,0.6212,2308.97998,471.9320068,1.103440046,1346.540039,"4",0.113413328476917,"1"
"77","burned",659.0689697,3.469199896,0.5598,1536.319946,1366.300049,1.533360004,237.4299927,"4",0.245815378275666,"1"
"78","burned",638.2210083,0.988566995,0.563,2588.97998,171.9669952,1.103440046,851.1939697,"9",0.545950680819611,"1"
"79","burned",649.6589966,4.877399921,0.52,2374.300049,121.598999,1.103440046,685.8510132,"3",0.489852220473239,"1"
"80","burned",637.1530151,2.409250021,0.6566,2738.850098,303.9979858,1.103440046,480.6629944,"15",0.0267966857114394,"1"
"81","burned",636.0430298,0.789950013,0.466,1902.599976,60.79959869,1.103440046,1264.430054,"4",0.546400546139376,"1"
"82","burned",642.8049927,2.973239899,0.5707,2558.100098,435.2590027,1.103440046,1063.560059,"4",0.222693075731758,"1"
"83","burned",641,2.615609884,0.5686,2383.620117,0,1.103440046,460.0320129,"9",0.535769085163711,"1"
"84","burned",639.9030151,1.453950047,0.5049,936.4910278,565.4689941,1.533360004,672.9279785,"4",0.390572018491515,"1"
"85","burned",653.0079956,2.595789909,0.5861,2534.879883,644.8770142,1.103440046,1381.77002,"4",0.185441107516875,"1"
"86","burned",643.5209961,2.348099947,0.6043,2380.709961,245.0910034,1.103440046,876.8640137,"3",0.202206228566948,"0"
"87","burned",652.0930176,4.185450077,0.7857,2987.389893,515.9019775,1.103440046,1278.23999,"3",0.0184753024855098,"1"
"88","burned",639.2249756,4.238140106,0.5049,2454.870117,273.5979919,1.103440046,870.5180054,"9",0.754304057592882,"1"
"89","burned",642.5180054,3.090909958,0.4271,1944.160034,121.598999,1.103440046,1187.150024,"9",0.901137520000921,"1"
"90","burned",635.3430176,1.991680026,0.4662,2858.22998,91.19940186,1.533360004,384.5299988,"3",0.662935716537236,"1"
"91","burned",636.9840088,1.054219961,0.7094,2403.889893,30.39979935,3.511869907,310.0180054,"3",0.0430775042870044,"1"
"92","burned",641.3579712,1.566900015,0.4662,2441.280029,299.4030151,1.103440046,928.0650024,"3",0.658761468217855,"1"
"93","burned",696.8530273,0.659561992,0.5992,4864.439941,2182.22998,1.103440046,2495.75,"4",0.180904551370864,"1"
"94","burned",704.6690063,1.171259999,0.6387,91.19940186,151.9989929,1.533360004,1082.51001,"4",0.0837429976191793,"1"
"95","burned",654.4509888,3.635979891,0.3548,1701.569946,177.2599945,1.533360004,317.3829956,"4",0.873158487760495,"1"
"96","burned",633.1970215,2.814510107,0.4995,3042.709961,288.3980103,1.103440046,480.6629944,"15",0.225402023319239,"1"
"97","burned",660.1599731,1.153900027,0.6451,1298.680054,299.4030151,3.156620026,1562.560059,"4",0.0697935738808965,"1"
"98","burned",638.940979,2.161099911,0.5055,1169.5,194.654007,1.533360004,339.8800049,"4",0.398307357885582,"1"
"99","burned",635.5349731,2.605639935,0.5676,2689.139893,30.39979935,3.511869907,203.9279938,"15",0.0829044596654822,"1"
"100","burned",660.552002,0.950334013,0.3862,722.5949707,245.0910034,3.156620026,1324.400024,"4",0.771515262243133,"1"
"101","burned",687.0510254,3.451100111,0.4699,615.5490112,894.6010132,3.156620026,2150.02002,"4",0.513974088992889,"1"
"102","burned",673.4110107,3.331010103,0.3598,930.0549927,426.6809998,3.156620026,1998.310059,"4",0.84416925404997,"1"
"103","burned",672.3289795,3.284300089,0.3516,1192.199951,523.0180054,3.156620026,2160.310059,"4",0.860852478280855,"1"
"104","burned",642.8270264,1.807639956,0.3915,1655.319946,845.2020264,3.156620026,1897.73999,"12",0.616908627383784,"1"
"105","burned",662.1190186,1.930780053,0.4351,587.1170044,472.9100037,3.156620026,1693.680054,"4",0.622255801477736,"1"
"106","burned",664.7659912,2.622849941,0.4585,3086.590088,42.9917984,12.55029964,1740.23999,"4",0.451700382999448,"1"
"107","burned",645.4550171,4.670889854,0.4366,192.2649994,788.6389771,3.511869907,151.9989929,"15",0.363248890253782,"1"
"108","burned",662.5999756,2.819789886,0.4881,3234.689941,60.79959869,4.193270206,1595.920044,"4",0.466032677910337,"1"
"109","burned",669.0930176,1.163439989,0.436,2278.570068,1101.550049,3.156620026,2610.840088,"12",0.467943791500745,"1"
"110","burned",600.539978,3.274600029,0.6172,752.6630249,67.97599792,2.717230082,1445.189941,"4",0.0962929441169553,"1"
"111","burned",589.8870239,3.947999954,0.5382,327.4159851,30.39979935,2.717230082,463.0360107,"4",0.255027474973748,"1"
"112","burned",600.7919922,2.541110039,0.5545,60.79959869,67.97599792,2.717230082,305.5140076,"15",0.0820699077328722,"1"
"113","burned",664.934021,0.348268002,0.5572,989.7449951,693.8880005,3.156620026,1246.390015,"4",0.21256354524461,"1"
"114","burned",617.4520264,0.830633998,0.6077,194.654007,846.8400269,2.717230082,2295.340088,"4",0.100563586833758,"1"
"115","burned",659.2910156,2.14248991,0.508,1595.920044,271.9039917,3.156620026,1307.540039,"4",0.376961999727065,"1"
"116","burned",564.4110107,0.585002005,0.5891,1155.589966,237.4299927,1.338879943,2217.52002,"4",0.133807476864556,"1"
"117","burned",560.9959717,2.08791995,0.4941,762.4229736,245.0910034,2.615119934,1225.449951,"4",0.377562502629865,"1"
"118","burned",559.8889771,0.826183975,0.7219,1915.430054,42.9917984,2.615119934,125.3420029,"4",0.0217169325378968,"1"
"119","burned",565.4450073,1.118860006,0.5568,1094.390015,0,1.338879943,1813.829956,"4",0.20322568772001,"1"
"120","burned",595.0670166,3.449569941,0.609,125.3420029,729.5949707,2.717230082,615.5490112,"4",0.10479550755818,"1"
"121","burned",565.2559814,0.900541008,0.647,705.117981,60.79959869,1.338879943,1699.400024,"4",0.0608716144875404,"1"
"122","burned",662.2949829,2.01079011,0.6078,1387.780029,1744.47998,1.338879943,2477.540039,"4",0.127517722911802,"1"
"123","burned",572.0020142,0.809831023,0.5401,354.5190125,0,1.338879943,4461.319824,"4",0.225222793323092,"1"
"124","burned",577.6420288,0.736998975,0.3947,693.2219849,194.654007,2.615119934,5820.350098,"4",0.699936487935214,"1"
"125","burned",578.4799805,2.980439901,0.4847,1398.390015,490.1820068,2.615119934,2658.719971,"12",0.268761874031815,"1"
"126","burned",584.4359741,1.423830032,0.4213,972.7930298,163.7079926,2.615119934,5964.709961,"12",0.449056931148202,"1"
"127","burned",572.3540039,0.470717013,0.4768,646.3079834,30.39979935,1.338879943,4730.27002,"25",0.470424180640222,"1"
"128","burned",577.1820068,0.183324993,0.3816,425.5969849,109.6080017,2.615119934,6171.22998,"4",0.730803999484219,"1"
"129","burned",566.8209839,0.726314008,0.5375,1033.589966,300.9429932,2.615119934,2859.040039,"4",0.232839399947392,"1"
"130","burned",599.5689697,1.696159959,0.4366,1349.290039,709.0390015,2.615119934,4855.029785,"12",0.415319734994085,"1"
"131","burned",576.0339966,0.847833991,0.3816,547.1959839,30.39979935,2.615119934,6074.859863,"4",0.735861334957311,"1"
"132","burned",567.0540161,0.656324983,0.427,1398.390015,194.654007,2.615119934,2321.560059,"4",0.619449133041082,"1"
"133","burned",572.2600098,1.968189955,0.5618,486.3970032,96.13259888,1.338879943,3252.919922,"12",0.100748320912945,"1"
"134","burned",566.9819946,2.127939939,0.5546,1032.25,60.79959869,1.338879943,2554.310059,"12",0.116000174095644,"1"
"135","burned",574.4730225,0.990164995,0.5352,503.2059937,163.7079926,2.615119934,4277.850098,"4",0.229338222139548,"1"
"136","burned",575.7969971,1.786190033,0.4862,1648.609985,515.9019775,2.615119934,2322.550049,"12",0.262695833832871,"1"
"137","burned",599.5239868,3.664789915,0.5234,845.2020264,1155.589966,3.336469889,1482.439941,"4",0.295661807043024,"1"
"138","burned",567.9689941,1.85334003,0.4152,1367.98999,214.9589996,2.615119934,1957.189941,"4",0.668617248776042,"1"
"139","burned",566.4810181,0.912558019,0.5546,1098.189941,128.9750061,1.338879943,2389.429932,"15",0.081540579613539,"1"
"140","burned",660.2990112,4.53674984,0.3044,4268.97998,299.4030151,1.611490011,4388.740234,"12",0.888773596941849,"0"
"141","burned",571.8040161,0.614369988,0.4621,486.3970032,67.97599792,2.615119934,3916.030029,"4",0.466954855529169,"1"
"142","burned",582.46698,2.354990005,0.4535,882.117981,125.3420029,2.615119934,5961.850098,"4",0.508249118801097,"0"
"143","burned",593.3690186,1.839130044,0.5095,638.3959961,1039.829956,3.336469889,1075.650024,"4",0.326749793053831,"1"
"144","burned",576.5120239,1.234889984,0.3816,668.7949829,0,2.615119934,6029.439941,"4",0.739810344864991,"1"
"145","burned",590.2269897,3.046309948,0.4505,407.8559875,121.598999,2.615119934,3567.149902,"4",0.534585670867686,"1"
"146","burned",580.5410156,0.640439987,0.3842,237.4299927,0,1.338879943,4686.890137,"4",0.74593689262098,"1"
"147","burned",579.1199951,0.269607991,0.394,91.19940186,0,1.338879943,4901.819824,"4",0.711694233247815,"1"
"148","burned",602.6500244,2.646780014,0.4616,881.5939941,654.8319702,2.615119934,3058.320068,"4",0.508134872498584,"0"
"149","burned",544.4039917,1.500169992,0.4557,221.3139954,615.5490112,6.531410217,1074.359985,"4",0.441674284240043,"1"
"150","burned",584.4379883,2.045350075,0.5255,0,288.3980103,1.338879943,4614.459961,"4",0.270182587699289,"1"
"151","burned",579.2390137,1.338080049,0.5945,192.2649994,151.9989929,2.615119934,4973.410156,"4",0.107606735466867,"1"
"152","burned",583.4840088,0.900783002,0.5055,30.39979935,273.5979919,1.338879943,3930.169922,"4",0.330179086636754,"1"
"153","burned",619.5809937,0.955092013,0.4027,1432.670044,846.8400269,2.615119934,4253.040039,"12",0.549935749960929,"0"
"154","burned",593.6339722,2.011379957,0.4505,547.1959839,273.5979919,2.615119934,3362.300049,"4",0.533343222987576,"1"
"155","burned",584.5369873,0.395893008,0.505,1157.589966,128.9750061,2.615119934,6393,"4",0.316499617771564,"1"
"156","burned",585.2589722,0.759248972,0.4486,109.6080017,60.79959869,1.338879943,3779,"4",0.536653632278633,"1"
"157","burned",576.6610107,0.965797007,0.5089,109.6080017,135.9519958,2.615119934,5562.580078,"4",0.293310394489636,"1"
"158","burned",577.3109741,3.037549973,0.5251,626.7080078,245.0910034,2.615119934,6324.330078,"12",0.147822099874339,"1"
"159","burned",584.3289795,3.148469925,0.5055,1007.330017,85.9835968,2.615119934,6105.209961,"4",0.329421341642018,"1"
"160","burned",579.9450073,0.651876986,0.394,212.798996,42.9917984,2.615119934,4773.830078,"4",0.701213999447538,"1"
"161","burned",578.9249878,1.877130032,0.5251,656.2410278,219.2160034,2.615119934,6348.319824,"12",0.144686231991102,"0"
"162","burned",645.3010254,1.148579955,0.2553,995.7960205,1888.709961,2.615119934,4068.810059,"12",0.917981014303694,"1"
"163","burned",639.3590088,1.502089977,0.3131,275.2820129,2234.330078,2.615119934,3746.090088,"12",0.819487440330916,"1"
"164","burned",632.0949707,1.69133997,0.2739,1817.130005,1006.409973,2.615119934,4990.100098,"12",0.896823323719903,"1"
"165","burned",603.0880127,6.110139847,0.4537,1641.589966,578.3959961,1.611490011,355.8200073,"15",0.343170553300191,"1"
"166","burned",527.3670044,2.073390007,0.3353,3845.419922,843.0120239,2.694950104,366.0620117,"15",0.72353378827586,"1"
"167","burned",540.289978,2.277610064,0.6524,2194.27002,972.7930298,4.401770115,999.9639893,"4",0.0531332400510066,"1"
"168","burned",533.2960205,1.692890048,0.5443,2593.97998,1354.410034,4.401770115,1005.030029,"4",0.218518258086561,"1"
"169","burned",531.335022,1.184360027,0.3534,3812.110107,903.8510132,2.694950104,335.7770081,"15",0.66290354385869,"0"
"170","burned",515.3439941,0.581538975,0.748,2367.47998,847.9310303,4.401770115,155.0090027,"4",0.012690821271347,"1"
"171","burned",537.4749756,2.34029007,0.6533,2515.110107,1252.310059,4.401770115,1094.810059,"4",0.0532931030487326,"1"
"172","burned",548.0449829,1.403820038,0.5397,2394.649902,1067.890015,4.401770115,1349.969971,"4",0.229746679780848,"1"
"173","burned",592.6870117,1.559849977,0.5402,1337.589966,299.4030151,1.611490011,601.8850098,"4",0.263812619572281,"1"
"174","burned",533.2329712,3.748330116,0.3881,2044.939941,821.3569946,4.401770115,860.3729858,"15",0.498301066581742,"1"
"175","burned",506.9410095,2.826570034,0.4968,615.5490112,1223.949951,4.205230236,1349.969971,"4",0.326488059976031,"1"
"176","burned",525.6539917,2.486190081,0.5317,3293.439941,667.4119873,2.694950104,423.4200134,"4",0.285356896194858,"1"
"177","burned",580.7260132,1.270609975,0.3208,4002.860107,2413.870117,2.694950104,2206.030029,"4",0.907714235676807,"0"
"178","burned",498.6919861,1.782960057,0.689,471.9320068,1037.609985,4.205230236,1105.319946,"4",0.0259853642327033,"1"
"179","burned",462.4710083,0.910048008,0.5485,707.0809937,91.19940186,4.205230236,797.9580078,"3",0.231228691939652,"1"
"180","burned",482.848999,1.507500052,0.6531,214.9589996,752.6630249,4.205230236,1269.900024,"4",0.0411460925404436,"1"
"181","burned",463.4960022,2.000339985,0.6898,679.7600098,221.3139954,4.205230236,1604.290039,"4",0.0243098128184033,"1"
"182","burned",460.4960022,0.667122006,0.7031,369.82901,426.6809998,4.205230236,1384.439941,"4",0.0189824874071704,"1"
"183","burned",465.5610046,3.265429974,0.7549,851.7369995,448.8479919,4.205230236,1672.819946,"3",0.0145662120688855,"1"
"184","burned",464.5280151,1.711120009,0.4775,668.7949829,354.5190125,4.205230236,1673.089966,"3",0.462971930769379,"1"
"185","burned",462.6220093,2.354409933,0.7286,1096.079956,91.19940186,4.205230236,2032.23999,"4",0.0141591306045543,"1"
"186","burned",458.4060059,0.780595005,0.8072,558.8930054,60.79959869,4.205230236,109.6080017,"4",0.00429718854502959,"1"
"187","burned",458.7260132,0.755207002,0.5117,451.9249878,0,4.205230236,171.9669952,"4",0.256225586686065,"0"
"188","burned",459.7690125,0.443558991,0.6071,1074.790039,91.19940186,7.751669884,834.75,"15",0.0232766253798493,"1"
"189","burned",459.8659973,0.991271973,0.4489,3769.699951,851.7369995,4.205230236,1428.790039,"4",0.518747535788276,"1"
"190","burned",454.1730042,0.844300985,0.3946,3313.580078,666.7189941,4.205230236,550.5640259,"3",0.778543618347485,"1"
"191","burned",454.5150146,1.042179942,0.5195,3591.810059,498.5939941,4.205230236,1645.52002,"4",0.268919864383573,"1"
"192","burned",470.1029968,3.410079956,0.3802,2867.909912,1419.380005,4.205230236,413.4819946,"4",0.757429543914637,"1"
"193","burned",456.7009888,0.446532995,0.4545,2798.27002,0,4.205230236,1693.680054,"4",0.474321985728232,"1"
"194","burned",456.7250061,0.327728987,0.4726,3985.27002,1096.079956,4.205230236,1222.060059,"4",0.430706920954622,"1"
"195","burned",478.723999,0.650781989,0.411,826.9639893,649.8729858,4.205230236,1191.810059,"4",0.613737353141998,"1"
"196","burned",457.5400085,1.476619959,0.3962,3119.350098,0,4.205230236,1354.410034,"4",0.694705515574839,"0"
"197","burned",455.4660034,1.357920051,0.6586,2553.580078,954.0889893,4.205230236,851.7369995,"4",0.0427593265191761,"1"
"198","burned",455.9819946,0.311428994,0.4542,3288.939941,121.598999,4.205230236,1124.790039,"4",0.486567040527883,"1"
"199","burned",460.6329956,1.690379977,0.4098,2935.590088,775.0460205,7.751669884,2814.72998,"15",0.333066816004259,"1"
"200","burned",454.3930054,0.53512001,0.4207,4234.419922,177.2599945,4.205230236,1333.439941,"4",0.624224718682071,"1"
"201","burned",455.4590149,0.700269997,0.6761,4134.370117,567.914978,4.205230236,966.1199951,"3",0.0532266186482722,"1"
"202","burned",455.8240051,0.806495011,0.3447,3376.570068,1074.359985,4.205230236,121.598999,"15",0.633558739457939,"1"
"203","burned",456.026001,1.004950047,0.4745,2979.179932,769.6610107,4.205230236,584.7520142,"4",0.414557643515603,"1"
"204","burned",458.2659912,0.845299006,0.3962,3070.379883,67.97599792,4.205230236,1269.900024,"4",0.691312909457094,"1"
"205","burned",455.6130066,1.687080026,0.5982,3533.969971,60.79959869,4.205230236,1180.51001,"4",0.105029760539726,"1"
"206","burned",456.2969971,1.242720008,0.6283,3290.48999,212.798996,7.751669884,1676.400024,"4",0.0554969804959638,"1"
"207","burned",454.0559998,0.262924999,0.6498,3993.959961,151.9989929,7.751669884,1402.680054,"4",0.0420448679859865,"1"
"208","burned",467.0650024,5.231100082,0.5771,2034.969971,597.2609863,4.205230236,1197.609985,"4",0.138942003536992,"1"
"209","burned",458.3309937,4.938109875,0.5771,2123.639893,626.7080078,4.205230236,1237.459961,"4",0.136799295504554,"1"
"210","burned",457.1010132,1.269790053,0.4745,3070.530029,605.7119751,4.205230236,693.2219849,"4",0.417530340326052,"1"
"211","burned",458.9859924,2.428420067,0.4482,4079.129883,693.8880005,4.205230236,1182.469971,"3",0.633480182058007,"1"
"212","burned",456.5559998,0.602105021,0.4519,2396.959961,448.8479919,4.205230236,1492.380005,"4",0.479166188451324,"1"
"213","burned",456.6919861,0.956957996,0.4502,2773.719971,366.0620117,4.205230236,1210.280029,"4",0.496237714013582,"1"
"214","burned",459.3299866,6.137080193,0.6756,2219.179932,1101.969971,4.205230236,894.085022,"15",0.0130346342263677,"1"
"215","burned",474.4379883,0.753960013,0.538,1674.469971,494.8729858,4.205230236,1189.089966,"4",0.202808095780637,"1"
"216","burned",457.3710022,1.466799974,0.6235,3383.679932,85.9835968,4.205230236,1971.300049,"4",0.0722920121516186,"1"
"217","burned",453.3640137,1.438840032,0.3269,3983.419922,818.5390015,4.205230236,1240.069946,"3",0.909316741132027,"1"
"218","burned",454.4949951,1.402830005,0.5792,2551.590088,259.7359924,4.205230236,1647.77002,"4",0.124471289205318,"1"
"219","burned",455.07901,0.735526025,0.625,3654.300049,30.39979935,4.205230236,1211.420044,"4",0.0718841919193574,"0"
"220","burned",456.1159973,0.790094018,0.625,3763.320068,109.6080017,7.751669884,1355.780029,"4",0.0597733060139674,"1"
"221","burned",455.1080017,0.377443999,0.4542,3182.550049,259.7359924,4.205230236,1007.330017,"4",0.485495417935642,"1"
"222","burned",474.0159912,1.314890027,0.4311,30.39979935,1087.619995,4.205230236,1215.98999,"4",0.529054192388849,"1"
"223","burned",455.9400024,0.864337981,0.4762,2644.080078,494.8729858,4.205230236,1214.849976,"4",0.397917543971951,"1"
"224","burned",454.5490112,0.548386991,0.3757,2654.550049,317.3829956,4.205230236,1414.48999,"4",0.743364880969985,"1"
"225","burned",455.2990112,0.856827021,0.3919,3678.370117,422.3269958,4.205230236,717.4609985,"4",0.715490543281814,"0"
"226","burned",455.5950012,0.627213001,0.5982,3603.370117,0,4.205230236,1253.420044,"4",0.102795943381952,"1"
