hasFire,elevation,slope,ndvi,road,hydrography,popDens,occupations,lulc,temperature,rh,precipitation,ws,fuelMoistureCode,duffMoistureCode,droughtCode,fwi,initialSpread,buildUpIndex,dailySeverityRating,year,date
1,797.8270264,1.693719983,0.5611,5038.669922,773.8519897,2.220340014,2738.682129,4,27.0294642857143,43.6220238095238,0.0,9.1396130952381,89.5331791569479,19.2290633853876,595.723863005593,13.3081910473106,6.38872159366315,35.5370030876023,2.73280536132055,2005,2005-11-07T16:47
1,800.8179932,0.477385998,0.4458,4408.390137,1621.47998,2.220340014,3418.456299,4,26.5377976190476,42.1547619047619,0.0,10.3441666666667,91.2171688810322,80.690509773853,857.378781779304,31.3770572846505,8.59695268904045,130.375144953401,12.1736649051753,2005,2005-10-12T13:24
1,643.3930054,2.348170042,0.4396,10446.90039,1074.790039,2.220340014,280.2722168,4,27.0538690476191,39.8333333333333,0.0,11.0922321428571,91.3049339322211,86.6211115230088,869.540424636446,33.1529804211981,9.03961678748839,138.456771041866,13.4035807416244,2005,2005-10-14T13:12
1,800.4249878,0.359925002,0.2189,4412.580078,1893.589966,2.220340014,4845.120117,4,27.0538690476191,39.8333333333333,0.0,11.0922321428571,91.3049339322211,86.6211115230088,869.540424636446,33.1529804211981,9.03961678748839,138.456771041866,13.4035807416244,2005,2005-10-14T13:12
1,656.1799927,0.850979984,0.5342,0.0,280.2720032,2.220340014,1660.619019,12,27.0294642857143,43.6220238095238,0.0,9.1396130952381,89.5331791569479,19.2290633853876,595.723863005593,13.3081910473106,6.38872159366315,35.5370030876023,2.73280536132055,2005,2005-11-07T16:47
1,680.3759766,9.899860382,0.4487,6432.47998,486.3970032,2.220340014,3067.217041,4,27.1330357142857,42.0892857142857,0.0,10.8637797619048,91.2551620633969,83.6039081427528,863.466728207875,32.4252864137406,8.8732659423709,134.365486733813,12.9085368353464,2005,2005-10-13T16:53
1,801.9699707,1.034999967,0.2962,5266.279785,856.6060181,2.220340014,3179.213623,4,27.5181547619048,34.8839285714286,0.0,10.6177380952381,91.4766574531103,89.9409414630757,875.697692493589,33.5358649150632,9.05304652501264,142.899329156157,13.6883496187208,2005,2005-10-15T13:55
1,656.6710205,2.671309948,0.2908,9887.929688,1487.109985,2.220340014,1249.723511,4,26.4479166666667,32.8690476190476,0.0,11.1009226190476,91.6514351614714,96.5512427784988,887.769281779304,35.282445732191,9.50598592890718,151.615054218489,14.963262866907,2005,2005-10-17T13:43
1,762.1480103,14.32940006,0.5431,6633.709961,881.5939941,2.220340014,2605.352539,4,26.4479166666667,32.8690476190476,0.0,11.1009226190476,91.6514351614714,96.5512427784988,887.769281779304,35.282445732191,9.50598592890718,151.615054218489,14.963262866907,2005,2005-10-17T13:43
1,802.7810059,1.475900054,0.3147,5173.680176,864.6589966,2.220340014,3714.874512,4,26.4479166666667,32.8690476190476,0.0,11.1009226190476,91.6514351614714,96.5512427784988,887.769281779304,35.282445732191,9.50598592890718,151.615054218489,14.963262866907,2005,2005-10-17T13:43
1,799.3660278,0.924763024,0.5762,3258.879883,2421.320068,2.220340014,4315.164551,4,26.4479166666667,32.8690476190476,0.0,11.1009226190476,91.6514351614714,96.5512427784988,887.769281779304,35.282445732191,9.50598592890718,151.615054218489,14.963262866907,2005,2005-10-17T13:43
1,801.9229736,0.856490016,0.3114,4756.379883,1305.780029,2.220340014,3836.280273,4,27.5181547619048,34.8839285714286,0.0,10.6177380952381,91.4766574531103,89.9409414630757,875.697692493589,33.5358649150632,9.05304652501264,142.899329156157,13.6883496187208,2005,2005-10-15T16:41
1,799.1870117,3.007040024,0.4677,5046.459961,1046.920044,2.220340014,3418.456299,4,26.9229166666667,41.2976190476191,5.76442428571429E-4,8.82794642857143,90.0933038546298,213.687929475159,899.279054162626,30.7489536967323,6.78783143471864,268.000664974028,11.7052169500664,2005,2005-09-20T20:15:25
1,803.4520264,0.99336803,0.4717,2568.919922,3298.47998,2.220340014,2693.428467,4,26.2630952380953,42.4017857142857,0.0,12.5313988095238,89.777724974621,208.268706116197,887.261304162626,33.7683943057949,7.81913181616204,262.387702418671,13.8161687340991,2005,2005-09-18T01:44
1,631.5250244,3.356450081,0.5553,12892.09961,91.19940186,2.507019997,2948.936523,3,24.9154761904762,47.5684523809524,0.0,13.3517857142857,89.4311386921731,200.769760684456,869.74451844834,33.5573050560911,7.76741040718387,254.497012492683,13.6787514724356,2005,2005-09-15T16:28
1,701.3389893,0.997316003,0.4052,1063.560059,523.0180054,2.220340014,1800.016846,4,26.1976190476191,38.4285714285714,0.0,12.7057142857143,91.0319453253922,69.0853778343366,833.646656779304,31.6309150547953,9.42942593875299,114.118671889513,12.3830251149959,2005,2005-10-08T13:49
1,651.28302,3.275890112,0.3628,15635.09961,334.3980103,2.507019997,3131.326172,12,26.1976190476191,38.4285714285714,0.0,12.7057142857143,91.0319453253922,69.0853778343366,833.646656779304,31.6309150547953,9.42942593875299,114.118671889513,12.3830251149959,2005,2005-10-08T16:34
1,679.4959717,1.931079984,0.4101,6812.609863,1399.709961,2.220340014,2926.12793,12,26.1976190476191,38.4285714285714,0.0,12.7057142857143,91.0319453253922,69.0853778343366,833.646656779304,31.6309150547953,9.42942593875299,114.118671889513,12.3830251149959,2005,2005-10-08T13:49
1,732.5980225,12.16090012,0.43,2091.409912,366.0620117,2.220340014,2859.0354,4,23.2428571428572,46.014880952381,0.0,16.3558630952381,90.1358669243172,189.847046602367,841.370661305483,39.4900915131495,9.9959691117701,242.643011437885,18.2403891991667,2005,2005-09-10T13:24
1,664.5819702,2.651530027,0.3294,15312.90039,886.2990112,2.507019997,2941.876953,4,23.2428571428572,46.014880952381,0.0,16.3558630952381,90.1358669243172,189.847046602367,841.370661305483,39.4900915131495,9.9959691117701,242.643011437885,18.2403891991667,2005,2005-09-10T13:24
1,755.8449707,0.837531984,0.3811,3765.899902,3322.48999,2.220340014,4318.161621,4,28.0821428571429,41.3005952380952,0.0,11.41875,90.3656439330878,62.8625354444165,821.542603207875,27.4208643147211,8.04377717745027,105.148609754129,9.67795576839701,2005,2005-10-06T16:47
1,753.8029785,1.68532002,0.2029,4719.899902,3532.790039,2.220340014,5213.364746,4,26.1976190476191,38.4285714285714,0.0,12.7057142857143,91.0319453253922,69.0853778343366,833.646656779304,31.6309150547953,9.42942593875299,114.118671889513,12.3830251149959,2005,2005-10-08T16:34
1,782.1400146,0.752959013,0.2734,6326.740234,1983.689941,2.220340014,4188.116211,4,26.1976190476191,38.4285714285714,0.0,12.7057142857143,91.0319453253922,69.0853778343366,833.646656779304,31.6309150547953,9.42942593875299,114.118671889513,12.3830251149959,2005,2005-10-08T16:34
1,754.0,0.946440995,0.2093,3872.600098,3271.47998,2.220340014,4468.355957,4,29.1913690476191,31.7827380952381,0.0,9.47491071428571,92.6062429947949,130.512313422516,949.628031779304,38.5787465907919,10.0166422031696,194.15169377852,17.487427234925,2005,2005-10-27T12:41
1,760.9000244,0.315741986,0.218,4174.080078,3743.620117,2.220340014,4701.364746,4,26.1976190476191,38.4285714285714,0.0,12.7057142857143,91.0319453253922,69.0853778343366,833.646656779304,31.6309150547953,9.42942593875299,114.118671889513,12.3830251149959,2005,2005-10-08T13:49
1,765.4219971,8.701020241,0.2008,7119.140137,2492.780029,2.220340014,4106.223145,4,26.1976190476191,38.4285714285714,0.0,12.7057142857143,91.0319453253922,69.0853778343366,833.646656779304,31.6309150547953,9.42942593875299,114.118671889513,12.3830251149959,2005,2005-10-08T16:30
1,705.9400024,2.365339994,0.2828,1173.050049,2160.310059,2.220340014,1768.682739,4,27.2386904761905,34.3095238095238,0.0,12.7249107142857,91.5462905790432,93.257320101101,881.804656779304,36.5681914684377,10.1694706683318,147.293446350634,15.9594832177906,2005,2005-10-16T18:30
1,707.6409912,1.114719987,0.4914,804.8770142,530.9099731,2.220340014,992.5427246,4,26.1976190476191,38.4285714285714,0.0,12.7057142857143,91.0319453253922,69.0853778343366,833.646656779304,31.6309150547953,9.42942593875299,114.118671889513,12.3830251149959,2005,2005-10-08T16:30
1,769.4039917,1.492329955,0.2105,5796.720215,3120.540039,2.220340014,5350.449707,4,26.1976190476191,38.4285714285714,0.0,12.7057142857143,91.0319453253922,69.0853778343366,833.646656779304,31.6309150547953,9.42942593875299,114.118671889513,12.3830251149959,2005,2005-10-08T16:30
1,756.6619873,0.975197971,0.3025,5484.529785,2754.5,2.220340014,5819.793945,4,26.1976190476191,38.4285714285714,0.0,12.7057142857143,91.0319453253922,69.0853778343366,833.646656779304,31.6309150547953,9.42942593875299,114.118671889513,12.3830251149959,2005,2005-10-08T16:34
1,680.4379883,1.459890008,0.4208,0.0,877.3909912,2.220340014,560.5444336,4,26.0770833333334,46.3273809523809,0.0159756866428571,8.54556547619048,89.9912639305567,180.308482608987,818.810036305483,29.9115812945571,6.59154123217819,232.460174301063,11.1431809704334,2005,2005-09-06T16:35
1,730.0,1.835420012,0.4343,7599.77002,1142.319946,0.802272975,4218.67627,12,25.4068452380953,46.9255952380952,0.0,11.9947916666667,89.9001493180796,175.574191466907,807.181214876912,33.2604328101588,7.74249524845423,227.338318695693,13.4469114481193,2005,2005-09-04T16:47
1,748.4699707,1.155200005,0.3759,7821.490234,259.7359924,0.802272975,7571.745605,4,26.1976190476191,38.4285714285714,0.0,12.7057142857143,91.0319453253922,69.0853778343366,833.646656779304,31.6309150547953,9.42942593875299,114.118671889513,12.3830251149959,2005,2005-10-08T13:49
1,749.2139893,0.897255003,0.4641,4156.890137,3290.070068,2.220340014,4493.105469,4,26.1976190476191,38.4285714285714,0.0,12.7057142857143,91.0319453253922,69.0853778343366,833.646656779304,31.6309150547953,9.42942593875299,114.118671889513,12.3830251149959,2005,2005-10-08T13:49
1,705.7890015,1.773949981,0.5183,10036.90039,611.7839966,0.802272975,7635.735352,4,26.1976190476191,38.4285714285714,0.0,12.7057142857143,91.0319453253922,69.0853778343366,833.646656779304,31.6309150547953,9.42942593875299,114.118671889513,12.3830251149959,2005,2005-10-08T13:49
1,766.065979,4.232480049,0.2086,1767.380005,1704.829956,2.220340014,2436.72876,12,26.1976190476191,38.4285714285714,0.0,12.7057142857143,91.0319453253922,69.0853778343366,833.646656779304,31.6309150547953,9.42942593875299,114.118671889513,12.3830251149959,2005,2005-10-08T16:34
1,708.4849854,1.927350044,0.3279,1366.300049,2338.409912,2.220340014,1812.296753,4,27.2386904761905,34.3095238095238,0.0,12.7249107142857,91.5462905790432,93.257320101101,881.804656779304,36.5681914684377,10.1694706683318,147.293446350634,15.9594832177906,2005,2005-10-16T17:23
1,750.3380127,0.449761987,0.2459,5290.790039,1204.540039,2.220340014,4595.901367,4,27.2386904761905,34.3095238095238,0.0,12.7249107142857,91.5462905790432,93.257320101101,881.804656779304,36.5681914684377,10.1694706683318,147.293446350634,15.9594832177906,2005,2005-10-16T17:23
1,763.8040161,1.376819968,0.2572,2705.75,30.39979935,2.220340014,2397.154297,4,26.1976190476191,38.4285714285714,0.0,12.7057142857143,91.0319453253922,69.0853778343366,833.646656779304,31.6309150547953,9.42942593875299,114.118671889513,12.3830251149959,2005,2005-10-08T16:34
1,743.3109741,1.178719997,0.2896,4255.649902,182.3990021,0.802272975,1346.199463,4,26.1976190476191,38.4285714285714,0.0,12.7057142857143,91.0319453253922,69.0853778343366,833.646656779304,31.6309150547953,9.42942593875299,114.118671889513,12.3830251149959,2005,2005-10-08T16:34
1,751.8640137,2.051399946,0.2141,3892.23999,245.0910034,2.220340014,3082.245117,4,26.1976190476191,38.4285714285714,0.0,12.7057142857143,91.0319453253922,69.0853778343366,833.646656779304,31.6309150547953,9.42942593875299,114.118671889513,12.3830251149959,2005,2005-10-08T16:34
1,763.3920288,0.493620992,0.4858,4255.970215,261.5090027,2.220340014,3585.758301,4,25.1497023809524,48.5892857142857,4.11744571428571E-4,10.1858630952381,89.9419256271954,177.849320163394,812.912161305483,31.4452588274076,7.10862449753572,229.816099764357,12.1735858284762,2005,2005-09-05T14:30
1,766.0040283,0.75663501,0.449,6248.620117,1975.98999,2.220340014,5042.060059,4,29.1913690476191,31.7827380952381,0.0,9.47491071428571,92.6062429947949,130.512313422516,949.628031779304,38.5787465907919,10.0166422031696,194.15169377852,17.487427234925,2005,2005-10-27T17:05
1,748.1550293,1.07735002,0.4695,3276.560059,2495.01001,2.220340014,3781.812256,4,26.0190476190476,43.0148809523809,1.6656E-13,10.4990773809524,89.7030140120645,165.991244384364,784.38776844834,30.8984609003881,6.97827567080579,216.992499492007,11.8008434843966,2005,2005-08-31T17:11
1,777.1989746,0.732819974,0.4294,6110.359863,1729.319946,2.220340014,4171.09082,4,27.2386904761905,34.3095238095238,0.0,12.7249107142857,91.5462905790432,93.257320101101,881.804656779304,36.5681914684377,10.1694706683318,147.293446350634,15.9594832177906,2005,2005-10-16T17:23
1,734.5209961,1.873110056,0.5692,4192.970215,109.6080017,0.802272975,1644.120117,4,27.2386904761905,34.3095238095238,0.0,12.7249107142857,91.5462905790432,93.257320101101,881.804656779304,36.5681914684377,10.1694706683318,147.293446350634,15.9594832177906,2005,2005-10-16T17:23
1,717.9379883,1.768769979,0.3506,8633.75,407.8559875,0.802272975,7378.199219,4,29.1913690476191,31.7827380952381,0.0,9.47491071428571,92.6062429947949,130.512313422516,949.628031779304,38.5787465907919,10.0166422031696,194.15169377852,17.487427234925,2005,2005-10-27T12:41
1,712.5419922,2.474410057,0.2959,8400.75,0.0,0.802272975,5613.76416,12,27.0294642857143,43.6220238095238,0.0,9.1396130952381,89.5331791569479,19.2290633853876,595.723863005593,13.3081910473106,6.38872159366315,35.5370030876023,2.73280536132055,2005,2005-11-07T14:01
1,763.0059814,6.117680073,0.4871,7971.069824,151.9989929,0.802272975,9699.249023,4,30.0446428571429,36.1577380952381,0.0551182658571429,8.93181547619048,92.6147368426201,134.055912801641,956.240067493589,38.106638758497,9.78565815963737,198.412325735834,17.1516845639278,2005,2005-10-28T13:24
1,748.8060303,1.769930005,0.4634,8357.950195,109.6080017,0.802272975,9363.185547,4,29.1913690476191,31.7827380952381,0.0,9.47491071428571,92.6062429947949,130.512313422516,949.628031779304,38.5787465907919,10.0166422031696,194.15169377852,17.487427234925,2005,2005-10-27T17:05
1,713.9639893,3.533220053,0.4155,8589.169922,323.1539917,0.802272975,8269.637695,12,29.1913690476191,31.7827380952381,0.0,9.47491071428571,92.6062429947949,130.512313422516,949.628031779304,38.5787465907919,10.0166422031696,194.15169377852,17.487427234925,2005,2005-10-27T17:05
1,791.1849976,0.708157003,0.4911,2042.449951,2176.290039,2.220340014,1921.209106,4,27.2386904761905,34.3095238095238,0.0,12.7249107142857,91.5462905790432,93.257320101101,881.804656779304,36.5681914684377,10.1694706683318,147.293446350634,15.9594832177906,2005,2005-10-16T13:00
1,754.7550049,1.890130043,0.3656,3890.820068,638.3959961,0.802272975,3893.66626,4,25.1497023809524,48.5892857142857,4.11744571428571E-4,10.1858630952381,89.9419256271954,177.849320163394,812.912161305483,31.4452588274076,7.10862449753572,229.816099764357,12.1735858284762,2005,2005-09-05T13:06
1,802.8909912,0.983108997,0.5076,2432.169922,1096.079956,2.220340014,2079.665771,4,27.2386904761905,34.3095238095238,0.0,12.7249107142857,91.5462905790432,93.257320101101,881.804656779304,36.5681914684377,10.1694706683318,147.293446350634,15.9594832177906,2005,2005-10-16T17:23
1,706.664978,1.054499984,0.4533,9123.030273,530.9099731,0.802272975,7823.208008,12,29.1913690476191,31.7827380952381,0.0,9.47491071428571,92.6062429947949,130.512313422516,949.628031779304,38.5787465907919,10.0166422031696,194.15169377852,17.487427234925,2005,2005-10-27T12:41
1,720.3549805,1.64467001,0.5492,13455.59961,42.9917984,2.507019997,2244.031738,4,27.0294642857143,43.6220238095238,0.0,9.1396130952381,89.5331791569479,19.2290633853876,595.723863005593,13.3081910473106,6.38872159366315,35.5370030876023,2.73280536132055,2005,2005-11-07T16:47
1,735.1920166,1.639500022,0.5919,2397.149902,328.8240051,2.220340014,1293.331665,4,25.8232142857143,45.5863095238095,0.0,10.4127976190476,89.5294942593121,205.610761378962,881.329947019769,30.6908103513701,6.78249369401969,259.624952041082,11.6677736899298,2005,2005-09-17T16:16
1,726.1309814,1.696079969,0.3534,8433.240234,598.8060303,0.802272975,7460.594238,12,22.1178571428572,54.9672619047619,1.6656E-13,11.9630952380952,88.3971638662837,149.12962596596,740.216554162626,28.3074750083634,6.22898149183111,198.22043283827,10.1091132794456,2005,2005-08-23T16:22
1,801.7689819,2.037529945,0.3084,4934.97998,432.0620117,0.802272975,8255.432617,4,27.0294642857143,43.6220238095238,0.0,9.1396130952381,89.5331791569479,19.2290633853876,595.723863005593,13.3081910473106,6.38872159366315,35.5370030876023,2.73280536132055,2005,2005-11-07T16:47
1,698.8270264,2.857229948,0.5703,9060.410156,109.6080017,0.802272975,4965.599121,12,27.0294642857143,43.6220238095238,0.0,9.1396130952381,89.5331791569479,19.2290633853876,595.723863005593,13.3081910473106,6.38872159366315,35.5370030876023,2.73280536132055,2005,2005-11-07T16:47
1,706.882019,1.769749999,0.5637,8777.330078,151.9989929,0.802272975,5709.09375,4,27.2386904761905,34.3095238095238,0.0,12.7249107142857,91.5462905790432,93.257320101101,881.804656779304,36.5681914684377,10.1694706683318,147.293446350634,15.9594832177906,2005,2005-10-16T17:23
1,781.598999,2.395960093,0.5326,2308.97998,548.039978,2.220340014,1926.972778,4,25.1497023809524,48.5892857142857,4.11744571428571E-4,10.1858630952381,89.9419256271954,177.849320163394,812.912161305483,31.4452588274076,7.10862449753572,229.816099764357,12.1735858284762,2005,2005-09-05T14:30
1,746.3740234,0.863313019,0.3634,4044.889893,1408.27002,0.802272975,3693.293213,4,25.4080357142857,46.5089285714286,0.00864663442857143,9.70967261904762,90.0327851831858,182.698976588217,824.587482734054,31.2649684957241,7.02986379549773,235.030517536419,12.0489957352058,2005,2005-09-07T17:17
1,689.1409912,2.748859882,0.2922,2896.929932,547.1959839,2.507019997,870.5175781,4,27.5181547619048,34.8839285714286,0.0,10.6177380952381,91.4766574531103,89.9409414630757,875.697692493589,33.5358649150632,9.05304652501264,142.899329156157,13.6883496187208,2005,2005-10-15T16:41
1,675.875,2.619590044,0.5352,1645.52002,171.9669952,2.507019997,711.6408691,4,26.9824404761905,32.8571428571429,0.0,9.63116071428571,91.7718440511316,99.9092806262409,893.830121065018,34.2528694346486,8.98237110851493,155.979933868168,14.1936396344254,2005,2005-10-18T17:11
1,803.8909912,1.810539961,0.3875,11202.5,171.9669952,2.507019997,2536.880371,4,25.4080357142857,46.5089285714286,0.00864663442857143,9.70967261904762,90.0327851831858,182.698976588217,824.587482734054,31.2649684957241,7.02986379549773,235.030517536419,12.0489957352058,2005,2005-09-07T17:17
1,761.7340088,3.21739006,0.4243,3163.47998,843.0120239,0.802272975,7617.498535,12,26.4479166666667,32.8690476190476,0.0,11.1009226190476,91.6514351614714,96.5512427784988,887.769281779304,35.282445732191,9.50598592890718,151.615054218489,14.963262866907,2005,2005-10-17T16:28
1,777.9290161,15.11229992,0.6076,10721.0,155.0090027,2.507019997,4401.255859,4,24.1714285714286,68.8898809523809,0.0707573202142857,8.40226190476191,84.5901796712088,7.59194996164733,33.9372004767002,3.10193533433344,3.04728761861529,9.73362651879457,0.203046144540653,2005,2005-12-22T19:30
1,719.927002,3.896729946,0.4532,1173.050049,505.9530029,0.672481,1718.05896,4,26.4479166666667,32.8690476190476,0.0,11.1009226190476,91.6514351614714,96.5512427784988,887.769281779304,35.282445732191,9.50598592890718,151.615054218489,14.963262866907,2005,2005-10-17T13:43
1,693.2069702,1.99119997,0.3547,2647.75,455.9970093,2.507019997,303.9979248,4,25.4068452380953,46.9255952380952,0.0,11.9947916666667,89.9001493180796,175.574191466907,807.181214876912,33.2604328101588,7.74249524845423,227.338318695693,13.4469114481193,2005,2005-09-04T16:47
1,824.2199707,0.770009995,0.3842,9790.429688,328.8240051,2.507019997,5247.817871,4,25.9107142857143,35.1964285714286,0.0,14.12,92.1780370867757,109.840190855465,912.022871065018,42.0357677133555,11.9285596578295,168.674796690053,20.3841339307361,2005,2005-10-21T16:04
1,728.7319946,2.421269894,0.4447,2339.01001,395.196991,0.672481,2433.50293,4,25.4080357142857,46.5089285714286,0.00864663442857143,9.70967261904762,90.0327851831858,182.698976588217,824.587482734054,31.2649684957241,7.02986379549773,235.030517536419,12.0489957352058,2005,2005-09-07T17:17
1,738.3740234,3.796849966,0.4385,5721.709961,701.8339844,2.507019997,3274.298828,12,25.9107142857143,35.1964285714286,0.0,14.12,92.1780370867757,109.840190855465,912.022871065018,42.0357677133555,11.9285596578295,168.674796690053,20.3841339307361,2005,2005-10-21T16:04
1,791.7860107,3.424109936,0.4392,4095.290039,475.8320007,0.802272975,8336.696289,12,27.5181547619048,34.8839285714286,0.0,10.6177380952381,91.4766574531103,89.9409414630757,875.697692493589,33.5358649150632,9.05304652501264,142.899329156157,13.6883496187208,2005,2005-10-15T16:41
1,725.992981,0.905120015,0.31,6587.850098,125.3420029,2.507019997,2746.768799,4,27.5181547619048,34.8839285714286,0.0,10.6177380952381,91.4766574531103,89.9409414630757,875.697692493589,33.5358649150632,9.05304652501264,142.899329156157,13.6883496187208,2005,2005-10-15T16:41
1,707.7579956,2.182709932,0.4537,60.79959869,809.4569702,0.48012501,2334.458496,4,25.2229166666667,45.1279761904762,0.0,12.7187797619048,90.0821534838608,185.134402896646,830.331607734055,34.7817316358474,8.24160049767793,237.630530199118,14.5537296329358,2005,2005-09-08T20:11:23
1,725.7990112,2.754499912,0.448,214.9589996,871.0479736,0.802272975,6670.589844,4,28.5505952380953,30.25,0.0,12.7212202380952,92.5058568539877,123.280070364415,936.867460350732,42.1643837758723,11.6330654575825,185.390369538973,20.4700053866153,2005,2005-10-25T17:17
1,716.848999,1.406419992,0.486,2192.159912,856.6060181,0.802272975,5246.584961,4,24.9154761904762,47.5684523809524,0.0,13.3517857142857,89.4311386921731,200.769760684456,869.74451844834,33.5573050560911,7.76741040718387,254.497012492683,13.6787514724356,2005,2005-09-15T16:28
1,736.9530029,1.795459986,0.5445,3643.540039,864.6589966,0.672481,4969.970703,4,26.1976190476191,38.4285714285714,0.0,12.7057142857143,91.0319453253922,69.0853778343366,833.646656779304,31.6309150547953,9.42942593875299,114.118671889513,12.3830251149959,2005,2005-10-08T16:34
1,711.0679932,0.53689599,0.6071,730.8610229,335.7770081,0.802272975,5267.679688,4,28.5505952380953,30.25,0.0,12.7212202380952,92.5058568539877,123.280070364415,936.867460350732,42.1643837758723,11.6330654575825,185.390369538973,20.4700053866153,2005,2005-10-25T17:17
1,727.8469849,2.125250101,0.5426,280.2720032,109.6080017,0.802272975,6009.09375,4,28.5505952380953,30.25,0.0,12.7212202380952,92.5058568539877,123.280070364415,936.867460350732,42.1643837758723,11.6330654575825,185.390369538973,20.4700053866153,2005,2005-10-25T17:17
1,683.2059937,0.233684003,0.5393,825.8449707,171.9669952,0.48012501,1733.05481,3,25.2229166666667,45.1279761904762,0.0,12.7187797619048,90.0821534838608,185.134402896646,830.331607734055,34.7817316358474,8.24160049767793,237.630530199118,14.5537296329358,2005,2005-09-08T20:11:23
1,720.5889893,1.166669965,0.5024,699.1950073,906.9130249,1.103440046,1226.962158,4,27.5455357142857,31.5119047619048,0.0,9.82782738095238,92.0779335506646,103.403769600478,899.992317493589,35.7699126522796,9.47764307332035,160.473883877017,15.3356706317249,2005,2005-10-19T20:00:42
1,776.2810059,2.951329947,0.5784,807.742981,231.5180054,0.802272975,5434.169922,4,25.65625,41.4017857142857,0.0,10.2733035714286,91.0816202657623,71.877634980536,839.468781779304,29.6973411527513,8.4016904941016,118.090030770124,11.0687677018002,2005,2005-10-09T12:54
1,814.7319946,0.621102989,0.4259,2038.829956,1586.920044,0.802272975,4036.309326,4,25.65625,41.4017857142857,0.0,10.2733035714286,91.0816202657623,71.877634980536,839.468781779304,29.6973411527513,8.4016904941016,118.090030770124,11.0687677018002,2005,2005-10-09T12:54
1,806.7869873,1.262699962,0.2653,5453.350098,463.0360107,0.672481,870.5175781,4,26.4354166666667,52.8273809523809,0.658359905285714,12.5632738095238,88.0259082552487,27.508135551613,614.122005862736,15.7209075996187,6.38940451261876,49.4534506833405,3.72786964220595,2005,2005-11-10T19:30
1,703.3380127,1.409600019,0.4791,0.0,634.7659912,1.103440046,30.39979172,12,27.6693452380953,36.9732142857143,0.0,15.1057142857143,90.9799666128541,66.0914975674824,827.727085350732,33.5339092894563,10.5656606555715,109.826845604414,13.7316773733929,2005,2005-10-07T16:30
1,749.9760132,1.604339957,0.5141,2620.909912,1198.0,1.103440046,3187.777344,4,26.6363095238095,38.5625,0.0,9.91193452380952,91.1810658269258,77.842286799106,851.397978207875,30.4817011707781,8.36910293073332,126.437873685322,11.5889869416192,2005,2005-10-11T17:08:51
