"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",0.560318375329892,0.638612967926485,0.877398993555035,0.380269959628991
"`Wind Speed`",0.0592900217522458,0.0156076686656179,3.79877501390427,0.000145413016859482
"RH",-0.0983046960212568,0.00396382253766687,-24.8004786004168,8.85896239504251e-136
"Temperature",0.133989407016358,0.0181704403078995,7.37403193020628,1.65543512745402e-13
