"lasso_predict","lasso_prob"
0,0.491889355302021
1,0.513059097630401
1,0.545513112036525
0,0.462922218585113
1,0.574558817661498
0,0.477074354562668
1,0.571990604469504
1,0.516139029198429
0,0.495648000284778
0,0.46742392864202
0,0.494302022872247
1,0.532482942200858
1,0.566454648500473
1,0.541561047512885
0,0.443313602937208
0,0.439921474188718
0,0.440195590571453
1,0.583491538373965
1,0.527382041046556
1,0.507823077939708
0,0.462246958853484
0,0.476045075606632
1,0.518608546368747
1,0.584926804677496
1,0.618205530483344
1,0.605801232357266
0,0.476404432030264
1,0.583634909461222
1,0.56995893801106
1,0.570466844599542
1,0.583090965827217
0,0.494434345326284
0,0.45603596347008
1,0.566454648500473
0,0.428155727413081
1,0.61751363366088
0,0.492463889042485
1,0.566454648500473
1,0.512297072747164
0,0.496489777348172
1,0.612662007077427
0,0.492095829222354
0,0.493797334411602
1,0.536240407368977
1,0.588864243303365
0,0.475698231019024
0,0.482748357592841
1,0.508789609695108
0,0.499506131523074
0,0.475631736063946
1,0.507823077939708
1,0.568139486369427
0,0.498502866453323
0,0.429739515959231
1,0.53564840130071
0,0.483241563862198
1,0.528035192466798
1,0.503911227904653
1,0.514304132537698
0,0.466442311436778
1,0.573016390826948
0,0.494175113295081
1,0.541885822125933
1,0.553204334642385
1,0.590142309683457
0,0.47915533734413
1,0.508734916792628
1,0.577938392441741
1,0.524940974326813
0,0.487396607256423
1,0.527476330795449
1,0.542804875183603
0,0.482770571660177
0,0.499446300557787
0,0.48989690464172
0,0.461603958379609
1,0.509115861564952
1,0.566403216515315
0,0.43722860042158
1,0.533682920959625
1,0.502085971572602
0,0.481309265777032
1,0.587453678171351
1,0.513124008836271
1,0.587869555970256
1,0.542230945322147
1,0.612363471679583
1,0.50209605134766
1,0.577514788237919
1,0.568899426717687
1,0.540982200731203
1,0.566551883904278
0,0.458629353573364
0,0.436528132831576
1,0.516137418752882
0,0.480698603609779
1,0.59053674055213
1,0.564813102271846
1,0.558708026631629
1,0.566999271897582
1,0.518835054977381
0,0.49688339195806
1,0.582271847835225
1,0.598471742636522
1,0.560997851447236
1,0.588081792810424
1,0.520606895538549
0,0.496301007485817
1,0.505094608126304
0,0.494664535223257
1,0.502284257077403
0,0.485536335125498
0,0.49154459324006
0,0.480775966228024
1,0.526327736823798
0,0.491602224572474
1,0.543060929626674
0,0.490056535060393
1,0.53512171145446
0,0.461835925662006
0,0.47194152381981
1,0.564915799361619
1,0.510907124525341
0,0.494130119857706
1,0.569392762049886
1,0.553484173075446
1,0.50924721175145
0,0.464134958779375
0,0.465903021676593
0,0.49790388700347
1,0.508767265136319
1,0.526243331645525
0,0.47701192620549
1,0.525580302476553
0,0.485099750131256
1,0.559674131128256
0,0.468887693590513
0,0.463638268350835
1,0.510815101355413
1,0.522425976751616
0,0.466383613655121
1,0.502985239690446
0,0.48964327601557
0,0.453238833064351
0,0.457607965671885
0,0.452043300156575
0,0.487254821153346
1,0.575249711808268
1,0.573312181299842
1,0.563441822347082
1,0.570451362232774
0,0.458973243651549
0,0.454677207885141
0,0.471912581741298
1,0.506159970538273
0,0.494052436187848
0,0.481331663501929
0,0.441028419883687
1,0.547473462615655
0,0.454861572165805
0,0.467666486570605
0,0.466249227817173
0,0.469898785326964
1,0.501257875328036
1,0.551876806928832
1,0.50457859059205
0,0.463061057007629
0,0.476203002064599
0,0.45829670351403
0,0.49790388700347
1,0.538646399233482
0,0.465294362330543
1,0.52042111466944
1,0.51371520649596
1,0.536759019211846
1,0.540560087997534
1,0.510673395134373
0,0.434089028124319
0,0.475360520206071
0,0.453831859765141
1,0.579851571450193
1,0.532553029283944
0,0.473435577481793
0,0.495861868243922
1,0.569639868485287
1,0.518079557481407
0,0.440536857012614
1,0.563793175536278
1,0.571121815474685
1,0.553938247321423
0,0.440129418158834
1,0.520404452595834
0,0.458766283180065
1,0.523159588446411
0,0.49971626023862
1,0.578564318628562
1,0.547424909726807
0,0.47982409594102
1,0.548586540452257
0,0.49681331696931
0,0.425197935159826
1,0.507155861024382
1,0.516462755358983
0,0.430518048324385
1,0.537257786796833
1,0.500335192025403
0,0.474151551755325
0,0.48337111174313
0,0.44817099422234
1,0.50980940032536
0,0.452724368070146
0,0.433543957962315
1,0.554778559883885
1,0.604425846248721
1,0.50433255994568
0,0.487164472779408
0,0.480443018404735
1,0.544028290684375
0,0.481931967746628
1,0.575044026604706
0,0.498638618578137
1,0.507120443824274
1,0.506243105910716
0,0.493967254965644
1,0.585566818788693
1,0.50383561865808
1,0.508676596921485
1,0.575217399995061
1,0.548609564348448
1,0.524469925852947
0,0.471085007353106
0,0.456656033788306
0,0.461767104281084
1,0.571553249106763
1,0.537140909505018
1,0.573637288353658
1,0.527003435394307
1,0.546516257190707
1,0.540591886439202
1,0.588562849582441
0,0.485758916727387
0,0.476655107890595
1,0.504614494332688
0,0.485822453934613
1,0.556762991774417
1,0.577816986993865
1,0.53591421405804
1,0.616775627580202
1,0.538486754679879
0,0.465776517197147
1,0.514638888618833
0,0.473571092630258
0,0.456275194317775
1,0.539904241220018
1,0.559758112334055
0,0.458876502189019
1,0.526740860391224
0,0.471648471338583
1,0.584009114976093
1,0.524076265636401
0,0.479936183651242
1,0.590441728051165
1,0.518936442821333
0,0.479408661954683
0,0.434191558101219
1,0.50567750399633
1,0.502823565261277
1,0.541061932797115
1,0.52086663430181
1,0.572343782029179
0,0.443952736038989
0,0.494097234993158
0,0.492455314415066
1,0.513799348429745
1,0.540096072856004
0,0.430146168545207
0,0.49211395792151
1,0.505476773083639
1,0.584250962654888
1,0.543233319473594
0,0.470630669962959
0,0.467016453765495
0,0.494097234993158
1,0.585392329634422
0,0.464216200807497
1,0.504225560831142
0,0.473469983903859
0,0.482897359952082
1,0.501747490447439
1,0.507853522619971
0,0.482093098744654
0,0.48193693321926
1,0.531860433219504
0,0.496244425881994
0,0.486681081537621
0,0.437937262147594
0,0.481285996033324
0,0.474483463113159
0,0.483703526828815
1,0.577602971221772
0,0.473571092630258
0,0.4634444855229
0,0.442317537401153
0,0.494060627978137
1,0.514757451870655
0,0.453534794498372
0,0.482887029718203
0,0.489053576106931
1,0.524230250503826
1,0.570272898017448
0,0.495361037497995
0,0.453688965706115
0,0.455584549020217
1,0.577597470332575
0,0.47278147678624
1,0.544868041704274
1,0.531541477013791
0,0.450290259535358
0,0.474949279894321
1,0.528015290947102
1,0.58207179044656
1,0.501199984179494
0,0.458372292661362
0,0.477839462234815
0,0.487617355384544
1,0.500272297587446
0,0.455296591896689
0,0.480139296540886
0,0.461795674811273
0,0.493340606788358
0,0.443909812576712
0,0.485431116242136
1,0.522795140125619
0,0.431036432750867
1,0.512592013796084
0,0.496918542098121
1,0.516369073147296
0,0.453194100942465
0,0.493132048148191
0,0.46312533918301
0,0.463931103150283
0,0.492806117467687
0,0.493114973273792
0,0.443986932492596
0,0.483074889072849
0,0.474032814352739
0,0.46597710401494
0,0.434309764594417
1,0.537684404925065
1,0.516749719419565
0,0.460576959790041
1,0.548144000666398
1,0.504537416760095
0,0.462657296184379
0,0.468764960311392
1,0.543763509375747
0,0.461253406238049
0,0.457437735581939
0,0.499596557923882
1,0.54270703732115
1,0.526166658422435
0,0.466537966562723
1,0.501531698435527
0,0.464234458267744
0,0.477039939623709
1,0.501029434534902
1,0.507319829640006
0,0.481978781182377
0,0.491301417093242
1,0.510204098358935
1,0.517537050536189
0,0.491064011545661
1,0.51065032982754
0,0.465413873405878
1,0.520397029119756
1,0.552721284450963
0,0.446034201767005
0,0.433978996454687
1,0.531769469718162
1,0.550130797744738
0,0.493884924196241
0,0.462208403135759
1,0.530338700338725
0,0.426254023896279
1,0.557550686169733
1,0.510834957749475
1,0.514017224294299
1,0.52794100214675
1,0.506454968009463
0,0.432664158776526
0,0.462172733970384
0,0.480651735350941
0,0.492219118279861
1,0.504892958813071
0,0.471051369824644
1,0.512244314200112
0,0.463348474209312
0,0.474115636893111
0,0.485288342624258
0,0.445054047537485
1,0.507031531996447
0,0.498255979303477
0,0.48345287521087
0,0.449140162717778
0,0.466249870082826
0,0.42962809652146
1,0.563487995665185
0,0.478969418648259
1,0.555218610734245
0,0.484133839899427
0,0.483586975780534
0,0.47741170172982
0,0.432747162738252
1,0.516889012331141
0,0.498324121045363
0,0.442297513744363
1,0.53374481139016
0,0.454158336497031
1,0.515607319735077
1,0.506970323908984
0,0.478342924290608
0,0.446126574422435
0,0.453308702384608
1,0.522216461453903
0,0.431802255279792
0,0.435774214933904
0,0.456184880081276
0,0.454173256445639
1,0.538844708667898
0,0.431945458602866
0,0.495114274706377
1,0.547956756165288
0,0.434651444703698
0,0.44369937555563
1,0.528215467718049
1,0.502395564480707
0,0.449410856596459
1,0.555703038623655
0,0.466119596757922
1,0.533849238293825
0,0.49336173176924
1,0.528979192866632
0,0.437080241347043
0,0.454967884783696
1,0.538764905270103
0,0.435348126851308
1,0.519165609263912
0,0.467170193955735
0,0.42856507741864
0,0.435960445845936
1,0.50931448919887
0,0.480101400791934
0,0.49218181744715
0,0.433441494918894
0,0.465988462423428
0,0.461617650788225
0,0.444297628972806
0,0.447176315848419
1,0.506914575431795
0,0.470786749558508
0,0.437875505015843
0,0.476161897252
0,0.470180326870744
1,0.525752980798657
0,0.464319755836227
1,0.520450931108121
0,0.453225521633326
0,0.432398870396804
0,0.438672653067563
0,0.434012274730042
0,0.457128381800323
0,0.43353980255835
0,0.434557607661098
0,0.433958109765484
0,0.432534645501691
0,0.471023354541475
0,0.42955088114263
0,0.432451625369714
0,0.445484633844244
0,0.440031673481763
0,0.434699372996739
0,0.430409497725611
0,0.435924309228413
0,0.444583618674219
0,0.444012979186278
0,0.45097440990683
0,0.49765933808765
0,0.43424582951347
0,0.433714232382107
0,0.443120346073418
0,0.439025224860038
0,0.436574846559441
1,0.531517924089922
0,0.434270027316078
0,0.441699037047255
0,0.447424102593782
0,0.432923975026367
0,0.479544352675551
0,0.468919026149414
1,0.50476586828707
0,0.481007175279595
1,0.502067422163748
0,0.47907923054811
1,0.552732092605485
0,0.465179316246391
1,0.519561903871008
0,0.497417366983961
0,0.434548402999717
1,0.521600304216434
1,0.514052611313848
0,0.491487463383292
0,0.46577747136985
1,0.514745474968608
0,0.476481991385976
0,0.479526442363888
0,0.464934698924805
1,0.506335079748525
1,0.505165426296461
1,0.539071392118318
1,0.50135144177514
0,0.484661249724751
0,0.472567989280483
0,0.462942058444663
0,0.454243984850878
1,0.545944379192571
0,0.476779075949246
1,0.537708228690724
1,0.531586631857596
1,0.517636335208756
1,0.51564212450828
0,0.441263430069256
0,0.484540939403592
1,0.534479697040959
1,0.502736338048632
0,0.434046871929535
0,0.428094883642778
0,0.47586090650892
0,0.457999418869277
0,0.463048563722579
0,0.492390661171225
0,0.453164072560634
0,0.485503720991016
0,0.451673829962791
1,0.510376864474642
0,0.48012817606541
0,0.433822561545625
0,0.455092525018015
0,0.430368308569337
0,0.445901842570442
0,0.475916378095816
1,0.511819527116818
0,0.430368308569337
0,0.453106450229358
0,0.492179536745989
0,0.486473062474523
0,0.431706794199227
0,0.47097747493648
0,0.451878819591519
0,0.430132070045613
0,0.463836910119047
0,0.435434081090737
0,0.442362265580616
0,0.424745660862979
1,0.568445568039728
0,0.468722256266873
1,0.527403388877104
1,0.505981964731717
0,0.490147622428899
0,0.466091250655945
0,0.493672698201898
0,0.487969299963365
1,0.511537537068758
1,0.527672070958162
0,0.487430593236036
0,0.479761838394677
0,0.449767427165637
0,0.487289458176692
0,0.484273884851148
1,0.517116488528466
1,0.505122696253467
0,0.458716546351837
0,0.487660119605003
0,0.492715572560711
0,0.425323531112003
1,0.532014106430306
1,0.540946075812795
1,0.506177579000659
1,0.511021460354448
1,0.506561909145288
1,0.545552107883822
0,0.424551314579306
1,0.517999901232985
0,0.431893639998602
0,0.425685194213685
0,0.435375430184931
1,0.521123023891585
0,0.482707130547382
1,0.526648678658642
1,0.557278162847944
0,0.484339826364072
0,0.4512535652919
1,0.538666202117314
1,0.521935157149113
1,0.543302366274269
0,0.458028741747329
1,0.606639216725378
1,0.559785873839967
1,0.544631873919802
1,0.563414812658186
1,0.589926484830552
0,0.48588631646498
1,0.578605990658501
1,0.51948016259353
1,0.508309665281541
1,0.55899755153836
1,0.581214816428432
0,0.4571449212661
1,0.53312073588473
1,0.596254034922883
1,0.56099838936786
1,0.595849479248739
0,0.472089431938781
1,0.530748421509088
0,0.465453886938415
1,0.57917130493456
0,0.441834141385709
1,0.530069411134123
1,0.549446993106157
1,0.58127146637679
0,0.492391368057952
1,0.54373141362144
1,0.603768282994005
1,0.543834398224
1,0.54373141362144
1,0.527206464838072
1,0.594576509459789
1,0.599198460752189
1,0.598345651774107
1,0.580059718261676
1,0.577723046595459
1,0.561999600134793
1,0.547251003997715
1,0.607647890524399
1,0.535086510674838
1,0.53968795142343
1,0.591095628017326
1,0.603768282994005
1,0.521838160381188
1,0.612651864621376
1,0.537107408725369
1,0.513340972346522
0,0.481626807281827
1,0.505078233947378
1,0.511256391922774
1,0.524453169224383
1,0.50416473332984
1,0.507356830301178
1,0.532082667960953
1,0.530207457359361
1,0.502011060827407
1,0.53960396261322
0,0.483858461179099
1,0.535143721523151
0,0.499785757312845
1,0.56819063174159
1,0.519701121935576
1,0.590033516233041
1,0.595534463867579
1,0.592134245074271
1,0.549177386904386
1,0.561821121547734
1,0.584010135807842
1,0.607183076783711
1,0.551195581680608
0,0.468717988336217
1,0.604003804264851
1,0.598412754767716
1,0.611305396676421
1,0.582303495470459
1,0.553042129666135
1,0.582381162816875
1,0.574299696273925
1,0.594435912538033
1,0.555463665024423
1,0.573094875166896
1,0.588922896536047
1,0.547097289276698
1,0.594719429995692
1,0.596249228935785
1,0.604946010012804
1,0.577945340896347
1,0.551790791247343
1,0.572099298108293
1,0.542789552550227
1,0.574350074332859
1,0.570646716882151
1,0.599172578381643
1,0.580312892050495
1,0.558995240715119
1,0.560449918084928
1,0.562611864593319
1,0.596517268288515
1,0.60523558905404
1,0.587309039087962
1,0.581031234267042
1,0.601902768031398
1,0.584372935089357
1,0.599338133258908
1,0.605749379011999
1,0.543178008934514
1,0.575679746877333
1,0.581354515347891
1,0.534999114312223
1,0.563205265941348
1,0.590462678462115
1,0.50642056672473
1,0.564107350018085
1,0.584727628304965
1,0.586116274290286
1,0.60716305494911
1,0.594501272443584
1,0.588639269692286
1,0.606903558982633
1,0.615934846829975
1,0.534975426723795
1,0.605640685270379
0,0.440736584124689
0,0.439024494680963
0,0.437885685655347
0,0.425362086979921
1,0.559564894667956
1,0.504918265712518
1,0.588852874391385
1,0.575757937419501
1,0.637173932640367
0,0.483337231257113
0,0.464295170402269
1,0.574603316908682
1,0.533511771535842
0,0.467294239276265
0,0.483757836277209
1,0.502599295040513
1,0.501044197191319
0,0.485676233857396
0,0.449212710173667
1,0.567827711151388
0,0.498476373907742
1,0.515795404111517
0,0.463694409622315
1,0.602863471917084
1,0.564914055722776
1,0.595980039902778
1,0.627048094750545
0,0.429163515680666
0,0.495689117430713
0,0.463277049230015
0,0.482914471069539
1,0.549260456428294
0,0.436502022556419
1,0.553603554879988
1,0.591565437592915
1,0.54210780626031
0,0.494808910498145
0,0.490206820766548
1,0.588852874391385
1,0.630703080199037
1,0.558649340543627
1,0.601970412992818
1,0.59507416883227
1,0.599172161038744
1,0.554212393022551
0,0.435628463662694
1,0.500945926069844
1,0.54895614585536
1,0.573477065209389
1,0.575337561857571
1,0.540587949222327
1,0.55220447335753
1,0.557867471473042
1,0.575926771815473
1,0.57688510091025
1,0.558673484144783
0,0.424107047072475
1,0.583276535218072
0,0.442559088832603
1,0.602331675742025
1,0.5665131974254
1,0.561815889088823
1,0.612586960056735
1,0.582864999189486
0,0.439857391463546
1,0.547753736309862
1,0.612860577387714
1,0.548483503771317
1,0.607959627473836
1,0.568424027616214
1,0.602715425594008
1,0.602878650601819
1,0.563615809322448
1,0.586699455855476
1,0.612105719017473
0,0.481913292423669
0,0.440802144366646
0,0.421880380756646
0,0.464088915323406
1,0.520778866033941
1,0.549606857533148
1,0.503139236038132
1,0.553946743950032
1,0.584835682674212
1,0.544521538832582
1,0.543939918884918
1,0.563192177589194
1,0.558824465990534
1,0.57387567131368
1,0.539001813019894
1,0.542335475454882
0,0.476246772969213
0,0.440345049091012
1,0.562288181224904
1,0.592554076959725
1,0.574067596798771
1,0.56704194845782
0,0.447850152879702
0,0.453399413860239
0,0.437793755764731
1,0.530806483335348
1,0.531270113223312
0,0.468754018670266
0,0.46851418642129
0,0.453615690578463
0,0.493697762192189
0,0.433627470459073
0,0.423266285527813
0,0.439792239412137
0,0.442014503624847
0,0.43087131665612
1,0.546415436821515
0,0.47002598990597
1,0.545903548095038
1,0.583936620247236
1,0.53869537741715
0,0.473489296810012
1,0.539049564601311
1,0.551832895244814
1,0.555323881585921
0,0.455604483978083
1,0.606387103205599
0,0.417590524836426
0,0.427161167246764
1,0.51394930570779
1,0.528905137227959
1,0.562072093135876
0,0.43291135111085
1,0.57639191381331
0,0.464475548844542
1,0.572831499682357
0,0.447659712940416
1,0.589642207606376
0,0.483387265390824
1,0.563960954949811
1,0.588901259201458
0,0.452802091157175
0,0.469049913287878
1,0.533478576202222
0,0.454506473841799
1,0.525012409583127
0,0.469551110953234
0,0.425161805866904
0,0.451978013739095
0,0.434844712530077
1,0.536239208360715
0,0.46728418877283
1,0.530075193064501
0,0.47589762373389
0,0.445455298565015
0,0.447210808461701
0,0.424284993595998
0,0.422891037763235
1,0.513273636141504
1,0.538494600314384
0,0.445243742618052
0,0.426958860794644
0,0.431382718185701
0,0.423455133812197
0,0.469936656466228
0,0.438779047532257
0,0.424399473596261
0,0.456126197144364
1,0.5332764316936
1,0.532913400569235
0,0.443603009355792
1,0.541126193612029
1,0.595760084229072
0,0.486417566312834
1,0.552079492863841
1,0.566581473383285
1,0.579619563002242
1,0.555656054426291
0,0.439149914627014
1,0.501788312255775
1,0.565953845398543
1,0.522526714416378
1,0.510640674607866
0,0.491471057202556
0,0.424686860237592
1,0.507826083032385
0,0.499330328120957
1,0.524336894317839
0,0.452589629451128
0,0.440262030721603
0,0.433747992867006
0,0.450048156286924
1,0.559122993511831
0,0.478535068529903
1,0.582203031505212
0,0.49757510383141
0,0.482893502111679
1,0.504716192496956
1,0.574202292847055
0,0.437816699582792
0,0.432736942431967
0,0.489221895751252
0,0.448298633478554
1,0.56924268245015
0,0.460334767265108
0,0.476369221878393
0,0.491006656163832
0,0.451552421493627
0,0.404750282983173
0,0.471146460769846
0,0.467365155057343
0,0.441156630096546
0,0.461015462181909
0,0.469607351401722
0,0.458654454022986
0,0.432260577494853
0,0.467662256788136
0,0.43948062130777
1,0.538253880984123
0,0.467143341097698
0,0.453384158401521
0,0.458184714987601
0,0.442322340501093
0,0.463314848261548
0,0.425332650352338
0,0.446094956458398
0,0.444059764093044
1,0.50928596772761
0,0.480257200256344
1,0.505849747224283
0,0.436781576328467
1,0.556740812274887
0,0.486889455880758
0,0.449819371245553
0,0.494664592923706
0,0.495585121844795
0,0.427346254746042
0,0.469678322633264
1,0.513870787993973
1,0.505504532045125
0,0.468816543646331
0,0.489172621835165
0,0.430830575782049
1,0.548712877144715
1,0.54996120256489
0,0.484928100857403
0,0.479899000848899
1,0.772007339530856
1,0.52498475999402
0,0.495298157210665
0,0.448790871333239
0,0.444155146809651
0,0.432236389647841
0,0.446178125196461
1,0.513633063103831
1,0.520241007023661
0,0.425459238994182
0,0.42774179696818
1,0.503464290472808
0,0.442156454739656
0,0.494405033315568
0,0.453700357730618
1,0.524745262902185
0,0.479385652155249
0,0.45853100608922
0,0.439553119950257
0,0.44048946276616
1,0.517254172668331
1,0.551716218287922
0,0.461342374709407
0,0.484692045286194
0,0.469397899035936
0,0.476602738094875
0,0.462674255060745
0,0.488607812284792
1,0.52351348251753
1,0.519729163850991
1,0.524455215995321
1,0.5066240438353
0,0.486592266946626
0,0.495760623708972
1,0.518178633613398
1,0.50152587728897
0,0.428199892461935
0,0.425152408670776
0,0.490174222340266
0,0.448006246026414
0,0.431414673588723
1,0.553207672352315
0,0.450794233966349
1,0.531416004660919
0,0.435975909050586
1,0.551691512168701
0,0.496888527853057
0,0.472993421898037
0,0.459447181489079
0,0.423590219105094
1,0.518085033438125
0,0.456782515226539
0,0.434356003758202
0,0.466205065894257
0,0.459896838786252
1,0.528224758288335
0,0.456536984093739
