"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-8.24294929682726,2.53435015038415,-3.2524903062735,0.00114398497887989
"`Wind Speed`",-0.614196235634345,0.433341047180714,-1.41735069786318,0.156380419484617
"DMC",-0.639698232384338,0.446272347009638,-1.43342565738343,0.151736230399088
"FMC",2.42784199746084,0.751323237012446,3.23142141472276,0.00123176189341112
"NDVI",-0.87555364036043,0.427651690715471,-2.04735222464714,0.0406235136243255
"Precipitation",-13.9296832130775,3.85121580863558,-3.61695732081359,0.000298086430771607
"Road",0.890821912170944,0.431654743072607,2.0637371104274,0.0390426487352597
