"","Temperature","RH","Precipitation","Wind Speed","HAS_FIRE","Prob_fogo","HasFire_Predict"
"338",27.77656,59.94792,0.2142139,7.43599,"not-burned",0.205165835948173,"0"
"339",25.74063,72.52604,4.829087,6.135365,"not-burned",0.0401023094290089,"0"
"340",26.31406,72.57812,10.84465,8.678229,"not-burned",0.0365331305048647,"0"
"341",25.80521,76.77083,6.439146,4.695156,"not-burned",0.0250575016937453,"0"
"342",25.37813,78.02604,12.28051,5.084583,"not-burned",0.0139201130918473,"0"
"343",24.925,76.85417,12.35058,6.120729,"not-burned",0.0142530176330307,"0"
"344",25.56354,73.58854,2.781992,6.343177,"not-burned",0.0419530425166145,"0"
"345",24.65781,82.58854,11.97028,5.010677,"not-burned",0.00865535827476597,"0"
"346",25.56406,79.34896,4.005933,5.149844,"not-burned",0.0244944363514134,"0"
"347",24.34948,86.75,17.39048,5.008594,"not-burned",0.00408555952999748,"0"
"348",23.61823,88.59375,25.58517,5.349531,"not-burned",0.00166886269640052,"1"
"349",24.25052,85.13021,11.21332,6.859063,"not-burned",0.00794946968680284,"0"
"350",25.16354,77.91146,4.023875,7.237865,"not-burned",0.0280187646261777,"1"
"351",25.04115,62.61979,0.1671766,11.40932,"not-burned",0.120878517727674,"0"
"352",24.56771,62.55729,0.07237448,13.67906,"not-burned",0.126247552199881,"0"
"353",24.45625,64.59375,0.5861484,10.95359,"not-burned",0.0879085863033417,"0"
"354",24.69323,68.82292,1.071554,10.0137,"not-burned",0.0655580441296318,"0"
"355",25.04271,62.50521,0.3679339,10.49161,"not-burned",0.113120648869692,"0"
"356",25.43854,62.53125,0.09298362,11.61667,"not-burned",0.136117753646216,"0"
"357",25.79479,60.53125,1.6656e-13,12.21583,"not-burned",0.172624428369342,"0"
"358",26.33281,61.76562,0.0006061513,11.69885,"not-burned",0.176778430844725,"0"
"359",26.15729,58.4375,1.6656e-13,8.938281,"not-burned",0.17164400134493,"0"
"360",26.58958,59.95833,0.1812393,8.224531,"burned",0.165062948848026,"0"
"361",26.79167,59.54688,0.2033032,8.233854,"not-burned",0.176641464403508,"0"
"362",26.85677,60.71354,0.250583,7.876979,"not-burned",0.164122503111262,"0"
"363",27.21406,57.86458,1.086708,8.685521,"not-burned",0.206910537079449,"0"
"364",26.1,58.79688,0.2910739,7.953594,"not-burned",0.153417435557486,"0"
"365",26.07656,55.61979,0.04703735,8.251979,"not-burned",0.187540829568298,"0"
"366",25.91458,51.69271,1.6656e-13,9.361198,"not-burned",0.237369387358836,"0"
"367",26.34167,53.10938,0.003035592,6.743854,"not-burned",0.207926012152251,"0"
"368",27.31615,56.72396,0.04191452,5.000312,"not-burned",0.191765015420366,"0"
"369",28.3026,56.00521,0.03479256,5.461979,"not-burned",0.252627460221624,"0"
"370",27.69323,56.34375,0.7417352,6.791198,"not-burned",0.226594940388532,"1"
"371",27.42292,58.95833,0.008172748,7.505,"not-burned",0.203160135258568,"0"
"372",28.35313,50.86979,0,9.340573,"not-burned",0.391126216197045,"0"
"373",28.26146,46.32292,0,10.94469,"not-burned",0.487443008540527,"0"
"374",27.07656,44.48438,0,10.40193,"not-burned",0.426363459169867,"0"
"375",27.72135,45.0625,0,7.936979,"not-burned",0.415698397469266,"1"
"376",28.76094,44.24479,0,7.055052,"not-burned",0.483513406221609,"0"
"377",28.54375,48.375,0.0396962,9.255729,"not-burned",0.441351328868183,"0"
"378",26.90781,65.41667,1.725501,7.4,"not-burned",0.112462874678211,"0"
"379",24.87604,74.79688,9.000764,5.443281,"not-burned",0.0194563294608166,"0"
"380",24.10417,80.73438,8.354767,4.32151,"not-burned",0.0103720766607548,"1"
"381",24.55677,81.83854,8.501876,5.423854,"not-burned",0.011721391659392,"0"
"382",25.50729,77.73958,5.642232,5.658594,"burned",0.0246821995133454,"0"
"383",25.29115,73.34375,1.423809,6.480677,"not-burned",0.0440416100485109,"0"
"384",25.5375,66.79688,0.02825436,7.915573,"not-burned",0.0853929368235868,"0"
"385",26.29167,64.81771,0.1486273,6.62125,"not-burned",0.105383146338409,"0"
"386",26.89219,61.47396,0.05218883,9.194687,"not-burned",0.174323250672385,"0"
"387",27.20417,54.08854,0.003385853,9.823073,"not-burned",0.281982464766508,"0"
"388",27.14063,53.29688,0.00198481,8.074063,"not-burned",0.263005841616214,"0"
"389",26.35208,59.88021,3.218545,6.798802,"not-burned",0.118137762480333,"0"
"390",25.19115,78.77604,6.648063,4.838958,"not-burned",0.0185866241671341,"0"
"391",26.02604,73.81771,0.8750678,5.725521,"not-burned",0.0510712594204015,"0"
"392",26.86198,65.07812,0.5251574,6.172604,"not-burned",0.113077678002003,"0"
"393",26.62917,63.75,0.1579675,7.577083,"not-burned",0.129514859969848,"0"
"394",26.77083,57.32292,0.006888459,10.69469,"not-burned",0.231204589702338,"0"
"395",27.1375,48.34896,0,11.08031,"not-burned",0.381592826777812,"0"
"396",27.96094,49.47917,0.02720358,11.33151,"not-burned",0.422329006810986,"0"
"397",27.90208,50.375,0.01762978,9.897656,"not-burned",0.378889000547675,"0"
"398",27.46667,52.44271,0.06654277,9.457396,"not-burned",0.312977175949554,"0"
"399",25.9,63.03646,2.489955,6.31625,"not-burned",0.0891314927324298,"0"
"400",23.825,82.52083,13.46763,4.358854,"not-burned",0.00591521025326102,"0"
"401",25.42865,73.85938,3.2616,5.750208,"not-burned",0.0368767042019932,"0"
"402",23.88906,84.4375,8.728151,4.703073,"not-burned",0.00769639592616295,"0"
"403",24.86927,77.03646,8.440511,5.68,"not-burned",0.0178111649342157,"0"
"404",24.48125,81.68229,15.43416,5.803073,"not-burned",0.0072102363880145,"1"
"405",23.94479,86.83854,26.1542,4.829375,"not-burned",0.00189000022293973,"0"
"406",23.89323,89.25,30.30847,6.637344,"not-burned",0.00134302495613979,"0"
"407",22.82396,91.34896,25.49141,8.536354,"not-burned",0.00142902773063171,"0"
"408",23.02865,88.05208,8.60737,8.387187,"not-burned",0.0063670552150495,"1"
"409",23.5125,84.90104,5.520664,6.442135,"not-burned",0.00967160583372326,"0"
"410",24.15052,76.48958,0.6360484,9.805469,"not-burned",0.0358153893360062,"0"
"411",24.96458,62.70312,0.05298311,12.0026,"not-burned",0.12366709614355,"0"
"412",24.74792,63.51562,0.286385,10.1913,"burned",0.0976907506816457,"0"
"413",24.90677,68.39062,0.6477248,9.232708,"not-burned",0.0693379635534238,"0"
"414",24.9651,71.78125,0.7741561,7.515625,"not-burned",0.050197008545765,"0"
"415",25.62135,71.29167,0.5696312,7.376667,"not-burned",0.0616489751459479,"0"
"416",25.1224,69.46354,0.3646042,7.994792,"burned",0.0642083247245051,"0"
"417",25.95885,65.29688,0.6153323,10.07,"burned",0.115135902205471,"0"
"418",25.26563,66.41146,0.4940487,11.77193,"burned",0.102675495914771,"0"
"419",25.41615,67.78125,0.8222426,9.557708,"burned",0.0827822382393686,"0"
"420",25.86927,64.14583,0.3868269,9.222396,"burned",0.115586045768133,"0"
"421",26.23177,61.91146,0.231142,7.233021,"burned",0.127280222452913,"1"
"422",26.45313,59.88021,0.3254318,4.571146,"burned",0.126069748991471,"0"
"423",24.85469,76.72917,6.507506,7.12776,"not-burned",0.0231052678202196,"0"
"424",25.03333,77.33333,1.849889,5.564635,"not-burned",0.0290374951797879,"0"
"425",25.96667,71.73958,2.813629,6.02625,"not-burned",0.0510810032726277,"0"
"426",22.99427,84.875,16.86922,4.357292,"not-burned",0.00315032115336308,"0"
"427",24.91094,78.57812,0.9713568,4.805365,"not-burned",0.0261551375073344,"0"
"428",26.21354,67.74479,1.846063,7.577187,"not-burned",0.0827547641299317,"0"
"429",25.88385,58.11979,0,7.115312,"not-burned",0.146250195257619,"0"
"430",25.76771,62.81771,0,5.146458,"not-burned",0.0952624644905134,"0"
"431",27.35677,58.23958,0.0008826505,7.340833,"not-burned",0.205959576899943,"0"
"432",27.96042,54.18229,0,8.18974,"not-burned",0.298649316806429,"0"
"433",27.9625,48.3125,0,9.526198,"not-burned",0.408844996312966,"0"
"434",27.80052,49.65625,0,9.694427,"not-burned",0.380135493591894,"0"
"435",27.9375,52.76562,0.01618192,9.281823,"burned",0.334696878726642,"0"
"436",27.46667,51.46875,0,10.18417,"burned",0.339982919577874,"1"
"437",26.96719,53.26042,0.08605842,8.797552,"burned",0.263452338888963,"0"
"438",26.26615,56.5,0.009709155,7.03,"not-burned",0.173675851768144,"1"
"439",27.46146,52.67188,0.04589782,8.686875,"not-burned",0.297638179850109,"1"
"440",26.19479,55.91667,0.2737687,9.24099,"not-burned",0.198465531216941,"0"
"441",26.73646,55.90104,0.2609703,9.12474,"not-burned",0.22212881895471,"0"
"442",26.93177,60.22917,0.8224831,7.931354,"burned",0.166130080705299,"1"
"443",26.53229,67.14583,2.497312,5.01276,"burned",0.0746696648080173,"0"
"444",24.18177,81.17708,13.82834,4.67526,"not-burned",0.00709868751398923,"0"
"445",25.52135,74.78125,2.656189,6.429427,"burned",0.0390703136224777,"0"
"446",26.12396,72.16146,1.579797,7.290885,"not-burned",0.0617108761719707,"0"
"447",25.275,77.58854,2.197505,8.505937,"not-burned",0.0367471766743258,"0"
"448",26.38646,64.94792,0.06207975,9.404427,"not-burned",0.129252073578659,"0"
"449",26.59531,53.71875,0,8.774271,"not-burned",0.239379562081101,"0"
"450",26.78854,54.48958,0,6.966979,"not-burned",0.216197951333455,"0"
"451",27.56771,54.30208,0.001323976,5.747344,"burned",0.240155488159664,"0"
"452",26.86771,65.95833,2.781673,6.210521,"not-burned",0.0929277621927586,"0"
"453",24.88281,80.27083,8.11347,4.509531,"not-burned",0.0136334002506746,"0"
"454",22.97031,89.23438,31.49797,4.882187,"not-burned",0.000838753287128392,"0"
"455",23.28385,88.1875,11.7569,4.607708,"not-burned",0.00406568459876838,"0"
"456",23.91875,84.4375,6.167079,5.663594,"not-burned",0.010032593567891,"0"
"457",24.37552,81.65625,2.440194,5.718073,"not-burned",0.0178749225158663,"0"
"458",23.29375,81.96875,6.829982,7.572656,"not-burned",0.0108934284673118,"0"
"459",23.59063,83.13542,5.307426,6.601458,"not-burned",0.0113846844194524,"0"
"460",24.29167,79.92188,1.028596,8.282396,"not-burned",0.0260520146581446,"0"
"461",25.90156,70.08854,0.3808878,9.840417,"not-burned",0.0855499427483539,"0"
"462",26.30417,67.67188,0.1265065,8.156615,"not-burned",0.0991651162896886,"0"
"463",25.59688,64.90625,0.01380749,8.492448,"not-burned",0.100935653457854,"0"
"464",24.98646,62,0,9.263958,"not-burned",0.108506487359938,"0"
"465",24.84896,61.77604,0.02239053,8.812448,"not-burned",0.102977616118216,"0"
"466",25.35156,57.56771,0,8.632448,"not-burned",0.146558671665668,"0"
"467",25.80417,62.07292,0.2142027,7.257448,"not-burned",0.113990598180437,"0"
"468",26.47865,62.47396,0.04813964,5.110729,"not-burned",0.115199393928488,"0"
"469",26.29479,62.38542,0.3481727,7.622604,"not-burned",0.128029351622757,"0"
"470",25.96823,64.32812,0.2093514,9.728438,"not-burned",0.122508087836248,"0"
"471",25.39792,61.71875,0.05896173,11.25167,"not-burned",0.138175838156348,"0"
"472",25.51146,63.17188,0.05560315,9.244375,"not-burned",0.114684837556034,"0"
"473",26.32031,60.90625,0.05336409,6.178125,"not-burned",0.130059219805541,"0"
"474",26.37552,60.59375,0.08545719,5.54375,"not-burned",0.128496023961504,"0"
"475",26.40469,56.06771,0.1231479,11.50833,"not-burned",0.237205019874937,"0"
"476",25.40573,57.22917,0.004104931,10.88172,"not-burned",0.174003944261168,"1"
"477",24.9401,60.14583,0.01965391,8.483646,"not-burned",0.11336323538692,"1"
"478",25.45625,61.83333,0.0380639,4.579948,"burned",0.0897010377062275,"0"
"479",26.07917,63.40625,0.3538947,5.48375,"not-burned",0.0993406153279979,"0"
"480",26.38333,67.93229,1.859285,9.188906,"not-burned",0.095183333249564,"0"
"481",25.32604,71.02083,1.10746,9.6075,"not-burned",0.0654002487606823,"0"
"482",26.57396,64.47917,0.146658,7.955365,"not-burned",0.125726416896117,"0"
"483",26.75781,61.31771,0.1772584,5.51526,"not-burned",0.134089756400887,"1"
"484",26.6099,60.84375,0.01928073,7.07375,"not-burned",0.148385856854808,"0"
"485",26.33021,54.54167,0.0001243919,10.77724,"not-burned",0.243431509869441,"0"
"486",25.73646,53.78646,0.001617094,14.30885,"burned",0.271862089387242,"0"
"487",24.06979,62.72917,0.2216812,14.62422,"not-burned",0.116744909901133,"0"
"488",23.85781,62.89583,0.1304007,14.36672,"not-burned",0.108566681533229,"0"
"489",23.84115,64.47917,0.5902048,11.93286,"not-burned",0.0809996859030538,"0"
"490",24.22344,55.81771,0,11.06927,"not-burned",0.144726808723672,"0"
"491",24.32969,61.64062,0.01882305,9.392604,"not-burned",0.0948888699020714,"0"
"492",24.88385,65.26042,0.175644,7.483125,"not-burned",0.0763037371365078,"0"
"493",25.5125,60.5625,0.08697158,5.962917,"not-burned",0.107259309561349,"0"
"494",25.56563,60.19792,0.2841601,7.433906,"not-burned",0.120744243579032,"1"
"495",25.44063,59.35938,0.1220097,6.050104,"not-burned",0.113443367295969,"0"
"496",25.71302,58.16667,0.05227366,5.393073,"not-burned",0.124927612802502,"0"
"497",26.19063,52.24479,0,7.699167,"burned",0.222519417638097,"0"
"498",25.22969,50.82292,0,11.83922,"not-burned",0.247059498510871,"0"
"499",24.27656,52.31771,0,8.424687,"not-burned",0.150666894778216,"1"
"500",24.70938,50.98958,0,6.236354,"not-burned",0.156307447150439,"0"
"501",26.12865,52.1875,0.008277608,5.589688,"not-burned",0.194336101270949,"1"
"502",25.90052,62.76042,0.7454383,5.948385,"not-burned",0.0992519261959611,"0"
"503",25.59063,69.72917,0.887405,8.099896,"not-burned",0.0692600875722295,"0"
"504",24.57031,70.72917,1.254568,8.674323,"not-burned",0.0507359004864944,"0"
"505",24.35729,70.14062,1.823682,7.6575,"not-burned",0.0445053800841921,"0"
"506",23.83281,74.22917,1.301739,5.486875,"not-burned",0.0265279002111344,"0"
"507",24.68698,70.43229,0.4046957,9.233802,"not-burned",0.0587749850631528,"0"
"508",25.93073,61.00521,0.000907135,9.158646,"not-burned",0.143257586454289,"0"
"509",26.28385,62.22917,0.3080858,7.511406,"burned",0.128240190911978,"0"
"510",25.97135,61.44792,0.1029598,10.61474,"not-burned",0.153765628881955,"0"
"511",25.20729,59.66667,0.09264118,10.92641,"not-burned",0.144896614158757,"0"
"512",24.45729,60.38021,0.1195151,10.39047,"burned",0.111987395171997,"0"
"513",24.41042,53.98958,0,8.993542,"not-burned",0.146822076784813,"0"
"514",24.20417,55.44792,0,9.489479,"not-burned",0.132930984187656,"0"
"515",24.59479,52.96354,0,9.037552,"not-burned",0.162686861218042,"0"
"516",24.2901,49.99479,0,8.067865,"not-burned",0.167995092836854,"0"
"517",24.92708,48.40104,0,6.983958,"not-burned",0.197729490902222,"0"
"518",25.43125,49.65104,0,5.400833,"not-burned",0.188246648575305,"0"
"519",26.15625,50.71354,0,5.559115,"not-burned",0.210903170405672,"0"
"520",26.9474,49.78646,0,9.510052,"not-burned",0.321607867137051,"0"
"521",26.04167,52.90104,0,13.16135,"not-burned",0.283259695084117,"0"
"522",24.83125,56.71354,0,9.936875,"not-burned",0.147780892683131,"0"
"523",24.53906,56.75,0,8.919219,"not-burned",0.128887687516069,"0"
"524",24.39635,56.86458,0,9.437812,"not-burned",0.127966699599604,"1"
"525",24.30677,55.68229,0,7.919531,"not-burned",0.121394007750426,"0"
"526",24.41302,54.75521,0,6.794062,"not-burned",0.122063218316145,"0"
"527",25.80729,49.01562,0,5.399271,"not-burned",0.211443844907656,"0"
"528",25.40052,48.39583,0,7.8475,"not-burned",0.230516537941107,"0"
"529",24.74531,47.91667,0,9.075104,"not-burned",0.220431532009083,"1"
"530",24.24219,52.01562,0,10.37854,"burned",0.171712914780214,"0"
"531",23.24271,52.33333,0,9.370208,"not-burned",0.125104570133803,"0"
"532",23.49115,47.23438,0,11.43823,"not-burned",0.199708603208614,"0"
"533",22.65729,52.99479,0,11.11901,"not-burned",0.117175703261028,"0"
"534",22.17188,56.92188,0,10.24031,"not-burned",0.077544041409745,"0"
"535",22.04063,52.10938,0,8.22526,"burned",0.0873146135767739,"0"
"536",22.76719,42.93229,0,7.75724,"not-burned",0.170837353792892,"0"
"537",23.62031,42.6875,0,8.339948,"not-burned",0.21668218794244,"1"
"538",23.84063,42.35417,0,12.1213,"not-burned",0.284771862057354,"0"
"539",22.29375,51.15625,0.0323927,15.46719,"not-burned",0.157406578325544,"0"
"540",22.29271,60.10417,0.2943148,15.62635,"not-burned",0.0934672630729662,"1"
"541",22.05156,55.22396,0.003197563,13.34245,"burned",0.102731972201151,"0"
"542",21.74844,53.88542,0.002919513,13.44797,"not-burned",0.103852564439644,"1"
"543",21.7599,58.14583,0.0266927,15.09167,"not-burned",0.0902432955442758,"1"
"544",22.36563,51.54688,0,15.07255,"not-burned",0.15310281112838,"0"
"545",21.90365,55.65104,0.05547076,12.66437,"not-burned",0.0919265670670146,"0"
"546",22.10781,55.92188,0,13.12969,"not-burned",0.0985801623798302,"0"
"547",22.09115,51.23958,0,7.501927,"not-burned",0.0886862235606295,"0"
"548",22.4974,43.69792,0,8.632604,"not-burned",0.162590168125973,"0"
"549",22.27031,41.77083,0,10.16401,"not-burned",0.1882740906759,"0"
"550",20.81771,51.52604,0.03266494,16.63672,"not-burned",0.116946317144288,"0"
"551",19.59427,49.3125,0,17.08266,"not-burned",0.101730398636421,"0"
"552",19.37135,53.28646,0.02087528,15.09245,"not-burned",0.0659942246714484,"0"
"553",20.22396,57.70833,0.006922371,13.12589,"not-burned",0.0546664140450674,"0"
"554",20.90104,57.47396,0.000108162,12.53391,"not-burned",0.0634542055861402,"0"
"555",20.9526,56.00521,0,14.80885,"not-burned",0.0822674741065953,"0"
"556",20.56094,54.39062,0,14.88792,"not-burned",0.0825551803036024,"0"
"557",20.77708,66.57292,0.8549129,14.35724,"not-burned",0.0373430116253274,"0"
"558",22.33594,57.13021,0.04034445,12.10313,"not-burned",0.0903917600323071,"0"
"559",22.79271,55.26042,0.005948913,13.37531,"not-burned",0.123133121569951,"0"
"560",22.41615,48.14062,0,13.81568,"not-burned",0.172674072769925,"0"
"561",21.96146,50.14062,0,14.66734,"not-burned",0.146810438566385,"0"
"562",21.29896,55.09375,0.001297944,13.50599,"not-burned",0.086762778736568,"0"
"563",20.36458,54.31771,0,12.45646,"not-burned",0.0666984559246545,"0"
"564",21.16615,58.90104,0.0009734584,9.862135,"not-burned",0.0515918712630847,"0"
"565",21.4099,56.43229,0.000216324,8.071198,"not-burned",0.0564829712856858,"0"
"566",21.90833,45.08333,0,9.748646,"not-burned",0.140737457023529,"0"
"567",22.51458,45.55208,0,10.80536,"not-burned",0.168805817129442,"0"
"568",22.57448,47.41146,0,8.713958,"not-burned",0.135254204152143,"0"
"569",22.70417,43.01562,0,9.780729,"not-burned",0.189717967690643,"0"
"570",21.84688,35.21354,0,12.88151,"not-burned",0.279765945967561,"0"
"571",21.72552,47.41146,0,13.26005,"burned",0.147956127833702,"0"
"572",21.74583,51.22917,0.0005408101,13.92417,"not-burned",0.12498593909957,"0"
"573",20.73802,45.01042,0,14.32938,"not-burned",0.143584027903438,"0"
"574",20.94479,49.60938,0,13.57875,"not-burned",0.110434928510707,"0"
"575",21.40781,57.17708,0.2791663,16.81406,"not-burned",0.0967011016738147,"0"
"576",21.2125,56.76042,0.09118062,17.58089,"not-burned",0.100647166130702,"0"
"577",21.07813,51.98438,0.0008652963,15.52917,"not-burned",0.113036230770813,"0"
"578",20.32292,52.94792,0.02011814,12.22271,"not-burned",0.0704961601487644,"0"
"579",20.49531,50.29167,0.001808711,9.491354,"not-burned",0.0717927880120772,"0"
"580",21.03958,47.375,0,7.470781,"not-burned",0.0856029568097744,"0"
"581",22.73438,42.5,0,6.943229,"not-burned",0.165063726900655,"1"
"582",23.90104,37.49479,0,5.599115,"not-burned",0.25514635911214,"0"
"583",24.92865,38.90104,0,8.613229,"not-burned",0.341673648589107,"0"
"584",24.00573,51.64583,0.008591379,10.9349,"not-burned",0.171695139204222,"0"
"585",23.36563,52.0625,0,11.86531,"not-burned",0.153488671146194,"0"
"586",23.76458,45.58854,0,9.167656,"not-burned",0.201986396599846,"1"
"587",25.13333,40.85938,0,7.251615,"burned",0.303805177572196,"0"
"588",25.04844,36.60417,0,7.065677,"not-burned",0.357216178894735,"0"
"589",24.82917,35.65104,0,10.915,"not-burned",0.425866263292022,"0"
"590",23.73542,42.85417,0,11.99526,"not-burned",0.270500394026429,"0"
"591",22.69844,43.75,0,8.602917,"not-burned",0.169483399201421,"0"
"592",23.07604,41.5625,0,8.631458,"not-burned",0.207567762700263,"0"
"593",23.63802,38.95833,0,10.17641,"not-burned",0.289270385161959,"0"
"594",22.78958,44.30729,0,10.53349,"not-burned",0.188936022697183,"0"
"595",22.47865,43.04688,0,8.003229,"not-burned",0.161321169031512,"0"
"596",23.72396,39.04688,0,8.521198,"not-burned",0.268093486494379,"0"
"597",24.28333,38.33333,0,12.42547,"not-burned",0.374588144521698,"0"
"598",23.7776,42.29167,0,9.57349,"not-burned",0.2452828046584,"0"
"599",24.90469,38.21354,0,8.291562,"not-burned",0.344947335437642,"0"
"600",25.17396,43.9375,0,17.68943,"not-burned",0.43965890432992,"0"
"601",22.74792,58.39062,0.0396786,18.22812,"not-burned",0.139223202911217,"0"
"602",22.15104,60.65104,0.08568769,14.97583,"not-burned",0.0847045076730252,"0"
"603",22.43646,56.48958,0.001243489,12.39229,"not-burned",0.0984340840752297,"0"
"604",22.50573,52.35417,0,10.58693,"not-burned",0.113161591295678,"0"
"605",22.76146,45.26562,0,9.961354,"not-burned",0.172196802204588,"0"
"606",24.00677,42.5625,0,9.796458,"not-burned",0.256943179206063,"0"
"607",24.18802,41.38021,0,9.98526,"not-burned",0.284881879189202,"0"
"608",24.47813,40.25,0,8.926042,"not-burned",0.300444583927946,"0"
"609",24.93958,36.74479,0,8.861458,"not-burned",0.379197323206449,"0"
"610",24.70521,35.35417,0,14.02099,"burned",0.479479984408048,"0"
"611",23.49896,49.79688,0.06553305,16.27484,"not-burned",0.231724646469295,"0"
"612",22.49688,51.41146,0,15.45885,"not-burned",0.162922255254516,"0"
"613",22.2026,44.9375,0,14.42026,"not-burned",0.202523610471793,"0"
"614",22.43646,45.26042,0,11.24307,"not-burned",0.173084181173114,"0"
"615",23.45469,44.27604,0,9.718281,"not-burned",0.208783733615404,"0"
"616",25.16146,43.03125,0,9.984479,"not-burned",0.318564176465379,"0"
"617",25.02292,42.69792,0,12.00339,"not-burned",0.348337864995434,"0"
"618",24.06146,40.15625,0,13.30849,"not-burned",0.348075464850683,"0"
"619",24.42865,48.33854,0,13.29891,"not-burned",0.256633625871895,"0"
"620",24.8276,47.71875,0,13.7275,"not-burned",0.292967365072298,"0"
"621",23.9599,43.66667,0,13.68719,"not-burned",0.297865154307387,"0"
"622",23.60208,51.42708,0.1060017,14.60464,"not-burned",0.197115489387851,"0"
"623",24.23698,47.60417,0.0005221755,13.89828,"not-burned",0.264323240299621,"0"
"624",24.1401,49.39583,0.0003916316,11.49505,"not-burned",0.206398922990838,"0"
"625",23.3974,41.10417,0,13.64068,"not-burned",0.299859769589251,"0"
"626",23.96406,47.88542,0,13.53443,"not-burned",0.241523444966651,"0"
"627",24.55469,46.29688,0,11.90391,"burned",0.269174871360188,"0"
"628",25.02448,42.90625,0,12.79375,"not-burned",0.358766142369588,"0"
"629",25.25885,46.4375,0,12.72073,"not-burned",0.320143793753242,"0"
"630",23.7224,48.34896,0.001174895,14.6038,"not-burned",0.238340816026288,"0"
"631",23.8276,46.52083,0.0001305439,12.65109,"not-burned",0.23898095480449,"0"
"632",23.99844,45.91146,0,11.05635,"not-burned",0.2332619900976,"1"
"633",24.29427,47.11458,0,12.18464,"not-burned",0.249121106270521,"0"
"634",24.7401,45.09375,0,12.72,"burned",0.308308456074224,"0"
"635",24.61667,41.8125,0,12.31255,"burned",0.34135814846136,"0"
"636",25.1099,48.53125,0.0279364,10.99104,"burned",0.256866198789666,"0"
"637",26.33542,47.52604,0.009921339,8.315521,"not-burned",0.298061959468452,"0"
"638",27.77344,42.57292,0,9.58599,"not-burned",0.489989706688319,"0"
"639",27.32396,41.54167,0.1066544,11.15526,"not-burned",0.503182969831259,"0"
"640",26.11042,55.10417,0.4229625,9.48974,"not-burned",0.2045164645461,"0"
"641",28.3724,46.20833,0.004954979,11.00135,"burned",0.497927710095899,"0"
"642",26.91563,49.90104,0.1285542,10.15745,"not-burned",0.326540898064123,"0"
"643",27.56094,48.55729,0.03619888,11.10516,"not-burned",0.405996394635515,"0"
"644",27.51823,41.69271,0,15.22333,"not-burned",0.590771324249222,"0"
"645",26.95729,42.61979,0,13.12365,"not-burned",0.498845043275101,"0"
"646",26.48177,40.39062,0,11.37208,"burned",0.470044892267776,"0"
"647",26.64219,38.27083,0,11.21339,"not-burned",0.512855575386606,"0"
"648",27.11146,39.95833,0,11.11641,"not-burned",0.515721420963853,"0"
"649",27.00104,36.32292,0,12.1276,"not-burned",0.585685431018425,"0"
"650",26.30729,33.54167,0,11.34698,"not-burned",0.569343093584249,"0"
"651",26.8625,34.20312,0,10.57958,"not-burned",0.582169099652479,"0"
"652",27.40729,37.94792,0,11.46557,"not-burned",0.574999012824979,"0"
"653",27.88698,38.45312,0,9.68526,"not-burned",0.566794514374295,"1"
"654",29.24531,34.41146,0,7.987031,"not-burned",0.686054018475226,"1"
"655",29.56094,37.04688,0,16.23911,"not-burned",0.787593802448935,"0"
"656",27.42031,36.26042,0,15.18812,"not-burned",0.666800020824321,"0"
"657",26.03698,39.92188,0,14.29406,"burned",0.501445141425518,"0"
"658",26.39427,43.77604,0.001101107,11.81448,"not-burned",0.417461230976276,"0"
"659",28.20885,39.59375,0,11.28948,"not-burned",0.599211651323888,"1"
"660",29.69063,34.15625,0,12.92995,"not-burned",0.78403375205266,"0"
"661",30.13698,34.5625,0,14.38161,"not-burned",0.816652559073515,"0"
"662",29.49063,33.94792,0,9.299687,"not-burned",0.726613250136052,"1"
"663",28.21354,36.10938,0,13.05792,"burned",0.682145970711879,"0"
"664",27.73333,38.81771,0,12.09969,"not-burned",0.594436443575402,"0"
"665",28.41875,41.04688,0.0002752766,11.25687,"not-burned",0.589598118203251,"0"
"666",29.84948,38.36979,0.01252509,10.33214,"not-burned",0.703170324620288,"0"
"667",29.21563,40.46875,0.09263059,7.697031,"not-burned",0.586127726878866,"0"
"668",28.37552,50.79688,1.272053,5.638906,"not-burned",0.309909055502834,"0"
"669",25.23073,70.375,4.872396,7.805677,"burned",0.0450591487906164,"0"
"670",26.47969,63.22396,1.918816,7.89224,"not-burned",0.117371120663863,"0"
"671",24.58854,76.05208,20.73632,5.229583,"not-burned",0.00698055806484175,"0"
"672",24.47344,72.35938,0.9081591,10.12036,"not-burned",0.0507111514926211,"0"
"673",26.08333,57.89583,0.01557575,12.51818,"not-burned",0.215273797121183,"0"
"674",27.04167,57.58854,0.02522341,12.27958,"not-burned",0.263549967777857,"0"
"675",26.30521,61.52604,4.528823,8.043021,"not-burned",0.105797376825251,"1"
"676",26.19167,73.58854,5.842649,4.068802,"not-burned",0.0339299682492928,"0"
"677",23.31406,84.22396,25.25886,9.91974,"not-burned",0.00293832724650738,"0"
"678",22.39948,78.96875,6.184618,11.52401,"not-burned",0.0145308304034721,"0"
"679",22.9224,82.28125,6.754528,9.117865,"not-burned",0.0108693048850059,"0"
"680",24.13229,74.86458,2.086569,7.602448,"not-burned",0.0304199295266457,"0"
"681",23.00104,83.97917,7.964787,5.076719,"not-burned",0.00675823742067777,"0"
"682",24.11771,82.4375,11.06308,7.7625,"not-burned",0.00986922264934876,"0"
"683",25.77344,76.20312,6.308294,4.716458,"not-burned",0.026044512485075,"0"
