"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-5.61771166192588,0.855687163267608,-6.56514658987469,5.19816991561929e-11
"`Wind Speed`",0.0744729730377728,0.0190134379102808,3.91685992765697,8.97098377507195e-05
"Precipitation",-0.0733004025689126,0.0367483881344328,-1.99465626358265,0.0460803826103873
"RH",-0.0655717690900367,0.00513840551650829,-12.7611121542223,2.70313905911128e-37
"Temperature",0.275635630389712,0.0237307516507622,11.6151243098471,3.45285832798346e-31
