"","HAS_FIRE","Elevation","Slope","NDVI","Road","Hydrography","Pop_dens","Ocupations","LULC","Prob_fogo","HasFire_Predict"
"267","not-burned",745.447998,1.992849946,0.616078019,2492.780029,231.5180054,0.0123088,3980.051514,"4",0.303340777816423,"1"
"268","not-burned",790.3430176,2.580549955,0.530350029,245.0910034,1057.459961,1.195629954,4111.508789,"4",0.4826441425183,"0"
"269","not-burned",792.5910034,0.876259983,0.502906024,184.9149933,2012.140015,1.195629954,3760.000732,"4",0.587315861332918,"0"
"270","not-burned",772.8519897,2.791389942,0.572130978,346.6109924,1569.349976,0,8287.553711,"4",0.235078059752455,"0"
"271","not-burned",748.5499878,1.08138001,0.576394022,273.5979919,807.742981,0.292205989,1875.201538,"4",0.489982966209484,"0"
"272","not-burned",766.9370117,1.638700008,0.560388029,1975.98999,765.4470215,1.961470008,3125.861328,"4",0.465014360027193,"1"
"273","not-burned",757.75,2.007819891,0.592576981,1519.98999,864.6589966,0.292205989,2828.324463,"4",0.35688446312529,"1"
"274","not-burned",794.8939819,1.210980058,0.545737028,1389.439941,2406.959961,0,4413.103516,"4",0.38353249474158,"0"
"275","not-burned",771.2969971,1.660709977,0.620737016,578.3959961,1818.150024,0.292205989,2675.354492,"4",0.250169920573043,"0"
"276","not-burned",727.5880127,0.766578972,0.595672011,231.5180054,231.5180054,0.0123088,12779.66895,"4",0.255683528750784,"1"
"277","not-burned",758.710022,2.292579889,0.585466981,346.6109924,674.9849854,0.292205989,3956.413574,"4",0.364520030256349,"0"
"278","not-burned",783.1630249,1.48277998,0.582665026,790.3950195,2050.350098,0.292205989,2498.892578,"4",0.340391475339003,"0"
"279","not-burned",746.4769897,2.865099907,0.596738994,509.5929871,584.7520142,0,13208.56055,"4",0.158764471906107,"0"
"280","not-burned",795.9110107,2.302710056,0.543850005,3251.639893,1981.819946,8.214019775,3654.302734,"4",0.364996634200259,"0"
"281","not-burned",728.6010132,0.543669999,0.590864003,1091.430054,339.8800049,0,12312.55371,"4",0.270417092679782,"0"
"282","not-burned",796.3530273,1.198160052,0.588868022,1165.150024,1880.119995,1.961470008,4167.544434,"4",0.309424741130397,"1"
"283","not-burned",761.4240112,2.207730055,0.495061994,5170.200195,1197.609985,0,4803.263184,"4",0.526310827531829,"0"
"284","not-burned",795.2999878,1.806890011,0.52681601,1299.75,776.8319702,0.292205989,5387.628906,"4",0.511841904892881,"1"
"285","not-burned",816.8709717,1.454970002,0.627574027,4337.700195,881.5939941,0.292205989,1999.234131,"4",0.277390830112829,"1"
"286","not-burned",740.8129883,3.282119989,0.534319997,4388.740234,327.4159851,0,7252.246094,"4",0.372643271937915,"1"
"287","not-burned",744.2600098,1.615980029,0.503377974,1793.589966,212.798996,1.961470008,1490.830078,"4",0.70944802059455,"0"
