HAS_FIRE;Elevation;Slope;NDVI;Road;Hydrography;Pop_dens;Ocupations;LULC;Temperature;RH;Precipitation;Wind Speed;year
1;755,6853904;1,924578102;0,332324624;502,8090587;851,2700896;6,438739777;808,7792738;4;26,42447917;39,94270833;0;12,89729167;2005
1;744,0977335;2,839432878;0,437132862;393,6730965;776,4595398;6,438739777;592,0820163;4;28,09635417;41,65104167;0;11,3778125;2005
1;757,6349557;2,351493487;0,320948463;2590,19506;1021,596719;1,961470008;2166,287389;4;26,6546875;33,703125;0;10,74442708;2005
1;727,5054738;1,827636089;0,44824711;191,3497133;764,6346807;6,438739777;327,3757919;4;28,09635417;41,65104167;0;11,3778125;2005
1;733,1382403;2,108767812;0,504927817;778,3321726;1110,123572;1,961470008;1088,707977;4;27,7921875;34,9375;0;9,928489583;2005
1;801,3840796;1,64118244;0,523592925;2803,241913;1580,223461;6,438739777;3263,405267;4;26,25989583;53,953125;0,049486617;10,30723958;2005
1;708,0509554;1,750027004;0,348899883;879,7851279;3692,540167;5,752769947;348,5735077;4;29,16510417;34,20833333;0;10,67348958;2005
1;760,0804175;2,232952134;0,558069555;1508,807442;1646,39782;7,0296427;3814,189584;4;21,95572917;65,44270833;0,058723923;7,93390625;2005
1;758,2151624;1,590967996;0,513635977;2903,838927;2130,6649;4,123090075;3275,738423;4;28,728125;30,05208333;0;12,68036458;2005
1;753,3228437;2,2874389;0,363570401;1238,602464;2879,399765;1,961470008;3105,343433;4;27,7921875;34,9375;0;9,928489583;2005
1;787,1077017;1,947623234;0,224306103;915,6074322;1758,303956;2,280780744;3930,296362;4;27,234375;34,125;0;8,699895833;2005
1;756,5616181;2,68403606;0,435977283;1145,32284;1645,247328;1,98010652;1668,29293;4;27,7921875;34,9375;0;9,928489583;2005
1;751,0613128;2,803682461;0,451655307;1349,599134;1780,878959;1,961470008;1867,571324;4;27,7921875;34,9375;0;9,928489583;2005
1;777,91134;1,772225299;0,252021893;2304,193844;1147,585563;2,13905722;3393,240521;4;26,6546875;33,703125;0;10,74442708;2005
1;790,4968763;1,837427518;0,292626677;1665,442635;1587,267489;3,586064136;3930,67338;4;27,234375;34,125;0;8,699895833;2005
1;749,534799;1,659197476;0,367823443;1000,525512;1673,063849;1,961470008;1720,901084;4;27,234375;34,125;0;8,699895833;2005
0;770,2355469;3,210438212;0,603561891;1024,004579;950,4748197;1,010669947;1318,070879;4;19,8706647;86,59609672;19,88625535;7,44042457;2006
0;783,4054272;1,89323412;0,665231085;2415,991332;3024,879828;5,196528359;6495,418093;4;18,74274033;69,67650068;6,052765614;11,05774937;2006
0;733,9460883;2,037012345;0,643621862;207,4395414;2248,492736;12,19499969;1794,512021;4;25,06260648;79,36635995;33,16488186;6,705594633;2006
0;734,1661151;1,929039486;0,533977771;497,7450117;373,7067109;5,752769947;11980,26241;4;26,54304979;47,2502718;10,81394344;5,983940831;2006
0;702,0340085;1,60934627;0,600176652;397,3047845;383,954949;1,010669947;331,6362272;4;26,79337705;80,15665679;16,90581775;6,145518484;2006
0;685,0149821;6,633551008;0,651869984;230,6988043;308,5087105;1,010669947;2485,314444;4;19,77655526;73,4906929;36,84937596;4,038687508;2006
1;699,9872182;3,186509526;0,526708373;419,0031326;814,2405754;1,010669947;4562,388737;4;22,86458333;58,640625;0,022731354;9,661458333;2006
1;722,6762007;7,771683154;0,452261019;2133,301082;257,307194;5,196528359;5210,156853;4;22,86458333;58,640625;0,022731354;9,661458333;2006
1;461,8421255;0,914054141;0,417753747;3581,957357;1205,151266;12,19499969;1837,483482;4;22,93645833;62,30208333;1,67E-13;10,6675;2006
