HAS_FIRE;Elevation;Slope;NDVI;Road;Hydrography;Pop_dens;Ocupations;LULC;Temperature;RH;Precipitation;Wind Speed;FMC;DMC;DC;year
1;738,5900269;0,715344012;0,3029;1135,02002;1462,349976;5,752769947;1336,554077;15;27,78484848;33,68560606;0;9,207159091;91,97175249;113,5748616;951,4116776;2005
1;706,4849854;4,183040142;0,3715;853,3629761;3806,899902;5,752769947;121,5991669;15;29,425;34,1780303;0;11,14337121;92,39821967;133,8245365;988,8681776;2005
1;757,0089722;4,812660217;0,3128;490,1820068;815,7119751;5,752769947;275,2818298;4;27,68484848;39,71969697;0;10,96969697;91,35546802;99,84698011;926,5382912;2005
1;742,7180176;0,422055006;0,3904;2287,27002;2549,419922;5,752769947;1555,150635;4;28,12840909;37,32575758;0;14,72147727;91,01516016;78,82056817;883,8995867;2005
1;804,835022;0,925153017;0,5892;2818,01001;1629,439941;6,438739777;3254,055908;4;26,37234848;52,73106061;0,040347442;10,45450758;87,7653668;60,97088095;846,7070867;2005
1;727,4970093;2,454040051;0,4455;1913,26001;1553,660034;5,752769947;523,0178223;4;29,425;34,1780303;0;11,14337121;92,39821967;133,8245365;988,8681776;2005
1;832,1480103;0,211841002;0,5899;109,6080017;2535,600098;0,0123088;6313,869141;4;31,09128788;34,20454545;0,010021503;10,28409091;92,86999963;148,7903882;1015,100564;2005
1;776,2340088;0,44927299;0,465;2116,879883;3496,110107;5,752769947;2252,458496;4;28,12840909;37,32575758;0;14,72147727;91,01516016;78,82056817;883,8995867;2005
1;506,4039917;0,796974003;0,3759;303,9979858;151,9989929;7,641960144;257,9507751;4;22,68522727;52,95075758;1,67E-13;11,91359848;88,53689645;161,7109151;746,859314;2005
1;459,8869934;1,721860051;0,3715;2804,860107;821,3569946;7,641960144;571,1602173;15;28,35151515;33,63257576;0;10,28625;91,77667691;103,328742;932,8455639;2005
1;714,8189697;4,465889931;0,4437;3722,209961;60,79959869;1,010669947;3978,541992;4;27,78484848;33,68560606;0;9,207159091;91,97175249;113,5748616;951,4116776;2005
0;765,1799927;1,49368;0,683499992;1237,839966;1975,98999;0,292205989;4944,243652;4;29,99365015;82,14466483;6,0899843;12,36864768;41,89033269;165,5874881;382,9814653;2005
0;755,4199829;1,658159971;0,682079971;339,8800049;2686,209961;0,292205989;4853,505371;4;26,17807167;83,28409162;15,11740671;5,195609733;30,77406782;194,4531183;107,2062357;2005
0;807,1699829;0,609492004;0,670391977;4680,089844;4519,25;0;9388,861328;4;22,96656684;57,38027497;7,990167519;15,26881115;50,1495576;61,52166791;786,6349826;2005
0;761,447998;1,960170031;0,690747023;1077,369995;1855,380005;0,292205989;4772,283203;4;31,0841717;73,27830163;10,09236133;10,46263414;49,835138;34,09238319;341,6254469;2005
0;741,401001;0,255178988;0,727186024;435,2590027;425,5969849;0,292205989;1620,625366;4;24,4708078;78,69037557;32,59802869;7,187187818;79,81898675;117,2581557;880,3432631;2005
0;773,1030273;1,287250042;0,675217986;1010,539978;2301,77002;0;6915,468262;4;22,84560545;60,08136367;0,953977692;14,99865173;62,32146743;50,56278506;167,4544596;2005
0;814,0009766;0,472101986;0,667240024;3863,649902;2249,580078;0;8701,990234;4;28,48964056;62,73176167;17,93417244;3,988211353;49,06575188;77,20707189;23,72273858;2005
0;732,914978;4,081689835;0,722585976;1002,72998;85,9835968;0,0123088;3758,280029;3;20,55315448;80,51917022;27,81118881;10,72802232;17,46073795;197,8611601;380,1813499;2005
0;766,9650269;2,899539948;0,696856022;930,0549927;1795,900024;0,292205989;5680,20752;4;25,46994496;66,66345942;2,666446203;14,97180278;76,26639328;159,7509578;555,5123765;2005
0;782,1959839;0,794726014;0,688754022;2053,060059;1699,400024;0;10352,05566;4;23,48493663;49,06441878;29,72830721;13,90020694;50,47001366;124,6989634;453,5435574;2005
0;735,1630249;0,530925989;0,610188007;936,4910278;30,39979935;0,292205989;3933,808105;4;21,41905148;52,12853904;28,90382675;14,16028305;74,50485645;183,1888686;651,9387687;2005
0;794,3369751;1,270179987;0,693217993;1497,02002;2523,919922;0;9401,992188;4;19,69149939;56,6911645;29,55141763;4,281450512;20,37616077;101,499109;831,6840623;2005
0;774,9719849;1,760730028;0,67860502;2109,01001;2923,76001;0;10487,04688;4;23,17280001;79,24761768;19,62817808;15,6737974;37,23350517;33,98681816;220,2026785;2005
0;779,4420166;1,984060049;0,678914011;395,196991;2311,179932;0;9005,729492;4;25,94893649;82,08547098;34,78124603;13,32746267;27,85221807;217,0832926;998,6324907;2005
0;758,3880005;1,608850002;0,655408025;584,7520142;2477,540039;0;9696,389648;4;28,79455566;55,87910871;31,16098453;6,64225819;60,99379077;200,2047239;11,26048893;2005
0;727,3339844;2,08039999;0,620638013;1741,040039;871,0479736;0;4568,978516;4;21,47950368;35,88566729;33,3063079;5,71852513;38,26473119;1,153737411;398,9048794;2005
0;780,0079956;2,183099985;0,661323011;795,6389771;1333,439941;0;8065,288574;4;22,33461341;62,17142948;16,30808222;6,20091686;19,68791221;203,017761;668,7660731;2005
0;792,0770264;1,517590046;0,643145025;3127,629883;1357,47998;1,961470008;2986,769775;4;20,45256303;36,91598596;22,24550042;15,41922853;80,42276322;125,4106601;178,0245594;2005
0;787,34198;2,164479971;0,684644997;395,196991;1634,25;1,961470008;3117,572266;4;20,41718657;61,72715912;30,49624207;3,731454011;53,06824416;182,9311433;443,3107804;2005
0;739,315979;1,526759982;0,598510027;3191,97998;705,117981;0,0123088;9490,676758;4;25,89888259;49,62806686;21,67888275;12,06763439;78,25287173;58,75028863;378,0284964;2005
0;733,7230225;0,912119985;0,638697982;2189,840088;1155,589966;0;2909,658691;4;30,1427304;73,88197791;12,63321224;4,369431949;69,90057958;131,8429026;782,8952772;2005
0;722,3209839;0,581149995;0,643760026;3790,22998;1117,790039;0;2533,964355;4;24,18784606;55,96282895;36,10182456;11,35987403;22,63831301;216,3674615;879,6011766;2005
0;783,0020142;1,601719975;0,658805013;2409,459961;245,0910034;0,292205989;2217,518311;4;29,21084219;92,65259018;14,12289784;7,182257435;26,56968147;184,4242238;451,9623074;2005
0;772,0939941;1,768229961;0,659846008;547,1959839;971,3670044;0,0123088;12603,34473;4;25,13975754;92,08769133;8,194905951;5,423063663;53,83029747;193,9349426;422,4153214;2005
0;773,2130127;1,142869949;0,653044999;5200,589844;1096,5;0;7167,198242;4;30,38979334;51,61107532;32,96389796;7,473060878;54,20859987;73,46937162;253,46552;2005
0;729,9379883;1,843580008;0,603138983;838,6160278;1035,380005;1,961470008;1403,667358;4;25,68779658;82,1011267;29,66005335;4,699148552;42,54127977;55,592973;829,5443577;2005
0;801,7180176;0,976761997;0,680763006;2841,530029;271,9039917;0,0123088;8959,742188;4;29,25482203;39,02456698;18,79399424;8,612039088;83,34761631;227,2216875;346,8250545;2005
0;703,697998;1,601050019;0,664066017;644,8770142;177,2599945;1,961470008;435,2587891;3;28,48602419;56,72616298;25,24982702;10,07684924;28,20220824;117,2348571;541,9293967;2005
0;715,5839844;0,935525;0,594147027;2082,550049;0;0;826,9637451;15;22,51397276;60,74693701;25,53203073;7,402774312;61,50838483;153,5987153;469,4826261;2005
0;813,242981;0,732720017;0,670211971;4443,990234;1085,060059;0,292205989;6095,291016;4;19,49051922;61,96206967;20,6802625;13,82386858;53,22744285;179,6366584;257,7524557;2005
0;825,3380127;0,255699009;0,596174002;1410,23999;1605,160034;0,0123088;11840,31934;4;26,19223569;49,79284315;36,18499417;14,96415083;41,98776441;45,24210526;990,9166482;2005
0;789,2919922;2,403209925;0,667208016;486,3970032;109,6080017;0,0123088;12151,28809;4;22,07800049;52,38284827;7,155820353;12,31331468;62,95758619;42,82273407;710,4251369;2005
0;698,0609741;0,591753006;0,610997975;407,8559875;42,9917984;1,961470008;280,2722168;4;26,20613141;52,09960454;15,8707737;8,368692819;45,20311763;77,85398915;25,29937748;2005
0;794,7009888;0,88904798;0,681554973;4654,25;2705,580078;0;3744,60791;4;26,56676855;73,88106061;19,2646425;4,234566597;38,59433875;121,4441422;194,1322504;2005
0;721,5900269;2,398210049;0,622906029;0;516,7960205;5,438560009;303,9979248;4;23,15254444;91,23983286;16,86697681;7,672297912;54,21650362;136,0240716;897,5191446;2005
0;755,2529907;1,472640038;0,684786022;1046,920044;2450,530029;18,78120041;3058,315674;4;28,35548667;64,00766727;34,89048452;14,94869696;71,96755576;80,23265942;886,128212;2005
0;817,9970093;1,385890007;0,670228004;280,2720032;2063,610107;0,292205989;7903,302734;4;29,69120644;60,01284849;30,53021439;13,57340291;56,76509945;18,99559676;581,6651128;2005
0;805,8610229;0,361176997;0,624592006;1109,48999;423,4200134;0,0123088;12737,6582;4;29,30318074;79,60477765;11,84462746;8,025634772;52,12874207;183,7960421;220,4056882;2005
0;824,6619873;0,892937005;0,630499005;243,197998;1543,52002;0,0123088;11552,28125;4;29,60822634;64,39410161;0,228599051;11,35234948;52,74765038;49,82086222;27,60429026;2005
0;819,776001;1,080119967;0,666705012;4574,540039;1729,319946;0,292205989;6904,033203;4;25,53691389;74,78465315;22,94895818;10,58558524;18,14902652;58,4321548;498,120324;2005
0;792,9719849;0,943951011;0,706861019;1903,329956;327,4159851;0,0123088;10447,80273;3;24,03950234;36,60136476;31,85808718;12,85786622;52,71832254;123,325257;743,5579964;2005
0;820,8839722;0,588566005;0,602931976;4418,439941;2862,100098;0,0123088;12827,01953;4;29,39991876;75,27494641;36,32859767;9,979989704;85,84253534;56,52779068;103,4222916;2005
0;773,5839844;1,015009999;0,619036973;257,9509888;135,9519958;0,0123088;10269,95703;4;23,59865641;85,79883354;26,28552269;11,3424989;50,48169389;73,57448601;248,541835;2005
0;750,4060059;1,277940035;0,650785983;1974,109985;163,7079926;6,438739777;1994,374634;4;21,00093854;65,01696684;34,78069808;9,466693733;57,59040509;56,06334641;750,1650365;2005
0;760,6610107;4,69907999;0,693315983;422,3269958;323,1539917;5,438560009;809,4569092;4;23,72612323;71,6949385;29,39807581;9,74094313;32,05970667;186,7018224;597,5934309;2005
0;730,4559937;0,185032994;0,646357;1895,790039;0;6,438739777;1282,568604;4;24,51141105;72,87916544;26,95671047;15,38632386;88,28426486;18,87922758;760,123265;2005
0;774,776001;2,966589928;0,728235006;471,9320068;759,9949951;6,438739777;192,2651672;4;22,64078124;36,8757956;27,41142426;3,552743364;71,93513454;178,0924043;1013,821354;2005
0;796,809021;1,47705996;0,664949;1362,579956;993,9379883;5,438560009;2598,426514;4;22,87842717;50,36559788;32,07859332;10,87557985;89,70719943;22,85848836;187,1907268;2005
0;772,3889771;2,531939983;0,703333974;3421,159912;1462,349976;6,438739777;3703,538086;4;22,86902406;38,24483859;28,84302205;7,997787249;26,08306131;215,3355853;910,981231;2005
0;775,9489746;2,904429913;0,627277017;85,9835968;380,9079895;6,438739777;422,3273926;4;26,39319625;33,89104414;4,997295993;3,180170884;76,73653028;75,73067827;593,2227793;2005
0;791,9169922;1,787230015;0,529881001;219,2160034;971,3670044;0;8528,103516;4;22,56326657;56,86871097;30,19402904;9,681235731;72,7157686;84,16510246;168,851835;2005
0;752,7310181;1,489410043;0,490532994;1475,880005;1604,290039;1,010669947;1644,120117;15;30,53257687;80,66796348;25,22191156;7,700886099;29,01568473;92,85219421;427,7236857;2005
0;764,0579834;7,418280125;0,655538023;4849,509766;523,0180054;5,752769947;4038,140625;3;20,74913867;48,91632764;24,61679539;14,31186494;92,65257135;21,07866751;152,1421611;2005
0;748,5300293;5,971759796;0,681586981;2450,340088;1156,790039;5,752769947;894,6013794;4;22,51473183;56,15258332;34,5104944;8,573295206;31,07035511;68,34190207;461,3375234;2005
0;833,4730225;0,249387994;0,630227983;1091,430054;1672,26001;0,0123088;6262,652344;4;30,18901605;63,82027814;19,21724947;15,59454431;65,0171178;40,02858675;646,3319242;2005
0;767,9689941;1,307229996;0,60423702;2576,639893;237,4299927;6,438739777;1246,762085;4;23,31204862;36,33623419;6,485429191;3,373800959;76,1156309;23,30399013;743,0064534;2005
0;771,4140015;2,066450119;0,607241988;1182,469971;838,6160278;0;6696,309082;4;28,00312947;90,93046347;7,583821672;7,522757968;52,67693023;205,4834;760,6558874;2005
0;737,8029785;5,31385994;0,688901007;85,9835968;212,798996;5,438560009;2265,549561;4;25,07103063;83,01454922;4,54904334;4,359103695;18,89365976;170,4423351;768,8763641;2005
0;691,934021;8,075139999;0,529003024;657,6480103;221,3139954;1,010669947;980,3638306;15;24,97114713;67,70373949;34,19983813;6,564602336;74,65080838;159,1475504;247,0489372;2005
0;797,0230103;0,787822008;0,629917026;625,9699707;1530,890015;0;5435,785156;4;25,89167378;87,0212487;20,02347691;4,407969223;72,95415662;198,5759687;700,3409157;2005
0;838,3610229;1,455639958;0,677843988;1375,73999;2014,660034;0;7375,630859;4;21,9862042;89,24663765;34,99199937;12,88674458;78,74102929;171,8633603;136,5783297;2005
0;723,6879883;4,280749798;0,55220902;475,8320007;954,572998;1,010669947;3028,557861;4;21,50164457;43,08785096;27,67460937;5,659389392;31,35722985;13,22489069;413,7952013;2005
0;833,8989868;0,804172993;0,674230993;343,9339905;231,5180054;2,381069899;5667,258301;4;24,30965817;50,01135938;13,23632877;4,555466534;80,78060848;160,0620884;681,7198339;2005
0;833,6350098;1,116670012;0,659658015;1241,930054;2885,580078;0;5531,843262;4;30,08152918;42,96268321;10,32237908;4,05564916;17,20676058;125,9858675;893,7654579;2005
0;831,5949707;0,91357702;0,655387998;3596,570068;2094,060059;0;7049,868164;4;23,89997621;57,69748623;17,04817222;12,08046084;35,07936166;116,5723864;25,53261893;2005
0;725,7210083;1,836680055;0,621711016;243,197998;339,8800049;1,010669947;3451,280273;4;26,20573372;38,33749813;23,41087349;5,090031832;80,7750149;113,2013611;722,9931834;2005
0;714,6190186;7,696640015;0,619035006;3861,850098;1931,280029;5,752769947;2883,336426;4;29,68937247;45,72251603;34,23308271;5,458983596;81,9193663;51,72430879;437,0616558;2005
0;758,3109741;2,400399923;0,694263995;1441,98999;1349,290039;1,010669947;5708,122559;4;24,09065093;35,72972645;2,391256964;14,65915512;74,57768922;199,8708023;944,502527;2005
0;748,2269897;3,167020082;0,650946975;151,9989929;847,9310303;1,010669947;5832,483398;4;27,39351182;44,24540142;37,59209116;12,25754067;20,10654436;99,53632501;135,793729;2005
0;483,5450134;0,381406009;0,517494023;1180,51001;491,1239929;5,752769947;171,9671936;15;30,38620662;51,36734053;19,50302702;15,05868724;57,39160075;169,3658156;258,7583968;2005
0;451,0650024;0,670810997;0,740480006;5244,379883;85,9835968;12,19499969;2383,04126;4;23,78468513;74,8000096;0,568418878;7,332194116;48,17138307;83,31487789;501,6708171;2005
0;732,3850098;0,75078398;0,696603;85,9835968;303,9979858;1,010669947;3404,912354;4;20,8963979;35,35852848;4,578583825;15,75032114;75,86655388;125,2717711;50,95280916;2005
0;681,7620239;26,53560066;0,614270985;1686,02002;60,79959869;1,010669947;1969,193237;3;30,48437282;50,7461119;35,28097707;5,833826111;49,54612436;132,2245297;471,8906644;2005
0;462,8659973;1,197350025;0,631666005;3927,699951;1354,410034;12,19499969;2313,981445;4;19,75434056;85,15924813;32,52875956;8,860609634;66,77957257;70,40189037;113,8152273;2005
0;475,5549927;3,049240112;0,615428984;457,0090027;203,9279938;7,641960144;920,0646362;4;24,92164268;59,49775541;4,888116888;11,72118454;18,31668092;181,1444141;9,464575226;2005
0;729,6669922;9,23225975;0,589313984;3172,22998;395,196991;1,010669947;3778,022705;4;26,67672474;40,5010945;31,35738296;7,433890437;91,91759448;99,19285354;322,2440497;2005
0;456,5650024;2,71371007;0,506936014;5640,370117;2472,120117;7,641960144;399,8468323;4;21,11248227;54,70689099;0,073041664;13,6315876;67,82866418;85,63892659;785,3465192;2005
0;721,7399902;8,293749809;0,482140988;4448,149902;257,9509888;4,453129768;3195,305908;21;30,827374;33,68400482;8,317864719;5,324736251;45,61954405;215,9322627;790,0807115;2005
