"","HAS_FIRE","Slope","NDVI","Road","Hydrography","Ocupations","LULC","Temperature","RH","Precipitation","Wind Speed","Prob_fogo","HasFire_Predict"
"330","not-burned",2.80343008,0.33781299,490.1820068,163.7079926,666.7194824,"4",25.23594907,93.59534031,47.29852738,5.609950757,2.22044604925031e-16,"1"
"331","not-burned",2.007770061,0.411417991,641.2839966,413.4819946,455.9968872,"15",24.50480902,87.73644213,91.40215637,7.447710883,2.22044604925031e-16,"1"
"332","not-burned",0.481274992,0.569786012,730.8610229,1459.51001,11142.92285,"4",26.20531323,68.64472686,22.36586676,10.98746796,3.9620615584532e-12,"1"
"333","not-burned",2.477859974,0.625725985,1010.539978,802.5780029,11133.33984,"4",23.87884621,37.92541455,45.07404643,13.84318822,2.22044604925031e-16,"1"
"334","not-burned",1.886790037,0.433934003,194.654007,773.8519897,666.7194824,"15",24.22259938,75.80382449,51.58515106,7.216574245,2.22044604925031e-16,"1"
"335","not-burned",0.235176995,0.273328006,516.7960205,396.3649902,442.627655,"4",29.15055924,55.94779182,82.9960849,13.36747056,2.22044604925031e-16,"1"
"336","not-burned",2.155560017,0.432186991,299.4030151,2282.209961,1608.892944,"4",26.84351852,68.17224554,15.27096331,7.604333204,1.10937595767117e-07,"1"
"337","not-burned",1.890020013,0.477164,584.7520142,1653.089966,887.8612671,"4",21.23536125,89.81167252,70.29439213,11.51799488,2.22044604925031e-16,"1"
"338","not-burned",1.249310017,0.641461015,926.5700073,2229.780029,9496.46875,"4",22.54842134,55.39175968,68.85165373,15.38914258,2.22044604925031e-16,"1"
"339","not-burned",0.621084988,0.569003999,2504.620117,1197.609985,1324.39856,"4",30.64400361,84.67383188,28.39738755,10.88743939,2.22044604925031e-16,"1"
"340","not-burned",2.23645997,0.586884975,1482.130005,2615.090088,1408.268555,"4",22.82334302,54.43679338,105.6738833,4.024716691,2.22044604925031e-16,"1"
"341","not-burned",1.583150029,0.57564199,151.9989929,464.0329895,237.4299622,"4",23.01835817,46.9969319,32.9479567,9.951852123,2.22044604925031e-16,"1"
"342","not-burned",3.089060068,0.486012012,790.3950195,1210.280029,679.7600098,"4",29.07458757,67.71671942,54.19758326,8.562908001,2.22044604925031e-16,"1"
"343","not-burned",1.143360019,0.516647995,4428.160156,1740.23999,5749.5,"4",23.520732,76.79662089,101.3949212,12.61022977,2.22044604925031e-16,"1"
"344","not-burned",3.710459948,0.47822699,1126.430054,1246.76001,1414.488892,"4",24.64775511,71.75563064,108.0592969,8.64432092,2.22044604925031e-16,"1"
"345","not-burned",2.551500082,0.413204998,614.7979736,942.8839722,816.8441772,"4",28.92797362,44.56021391,94.48390497,10.70974435,2.22044604925031e-16,"1"
"346","not-burned",3.106669903,0.382755011,182.3990021,212.798996,288.3977356,"15",21.30568588,89.04055569,20.47733853,10.62079475,2.05761419244205e-10,"1"
"347","not-burned",1.295560002,0.581133008,3591.040039,1070.920044,1265.157349,"4",21.85917527,67.29485273,51.83048719,12.78576071,2.22044604925031e-16,"1"
"348","not-burned",1.246330023,0.244723007,1413.180054,3255.189941,1078.22876,"15",21.39416279,67.06336888,78.8101564,16.15513647,2.22044604925031e-16,"1"
"349","not-burned",2.448379993,0.477905989,194.654007,797.9580078,9027.868164,"4",23.91838149,46.20048037,4.003961262,6.039873132,0.201333169752403,"1"
"350","not-burned",3.229470015,0.556873024,171.9669952,494.8729858,965.6420898,"4",22.86323668,70.98388856,48.61849248,12.98056251,2.22044604925031e-16,"1"
"351","not-burned",1.522140026,0.580941021,1836.359985,3499.280029,9220.112305,"4",24.31889843,87.75621805,96.85674041,10.84562255,2.22044604925031e-16,"1"
"352","not-burned",1.856029987,0.561604023,1467.089966,580.7869873,2461.069092,"4",28.10609889,75.2218464,108.11502,16.14242043,2.22044604925031e-16,"1"
"353","not-burned",1.514039993,0.587270975,2766.379883,2007.310059,2300.161621,"4",26.65234444,54.75513186,70.49738435,5.163122599,2.22044604925031e-16,"1"
"354","not-burned",1.579570055,0.551698983,1870.27002,163.7079926,6621.993164,"12",30.53043708,91.52485263,73.04782953,13.32661589,2.22044604925031e-16,"1"
"355","not-burned",0.704554975,0.592965007,989.7449951,2585.590088,9345.797852,"4",28.64545992,88.7308426,19.32706635,10.7228175,7.25204588405202e-11,"1"
"356","not-burned",1.308050036,0.57427001,3003.889893,2043.810059,3271.475342,"4",25.7284089,91.7156312,95.25105063,9.068184172,2.22044604925031e-16,"1"
"357","not-burned",0.60353303,0.537090003,1655.319946,1495.469971,7931.60791,"4",21.41040817,70.95210451,19.32513455,10.63941899,2.68076927503307e-10,"1"
"358","not-burned",4.755340099,0.565889001,944.3530273,1074.359985,1429.113525,"4",22.54473885,72.7530079,36.1763798,4.846142998,2.22044604925031e-16,"1"
"359","not-burned",1.068940043,0.579850972,1424.900024,3048.629883,8524.147461,"4",22.30123538,90.34875919,89.8758916,4.590890827,2.22044604925031e-16,"1"
"360","not-burned",0.413827002,0.587219,2674.149902,3437.330078,10957.30078,"4",22.43353628,80.99138812,72.1839551,14.20548316,2.22044604925031e-16,"1"
"361","not-burned",1.411739945,0.517214,1060.51001,3330.689941,2311.184082,"4",25.73556542,70.0276354,81.52700984,10.73358903,2.22044604925031e-16,"1"
"362","not-burned",1.777099967,0.545238972,2285.050049,346.6109924,6531.358398,"4",24.55732958,60.50428869,102.0939382,9.817712541,2.22044604925031e-16,"1"
"363","not-burned",2.911590099,0.488393992,1031.800049,826.9639893,8731.886719,"4",29.82729896,92.00318641,102.6599137,11.11760346,2.22044604925031e-16,"1"
"364","not-burned",1.497979999,0.574335992,2413.870117,1037.609985,3099.735352,"4",28.41588302,46.92012314,24.85609214,14.48222621,3.06781975714004e-13,"1"
"365","not-burned",1.944700003,0.286139011,567.914978,1074.790039,1128.483521,"15",23.13151409,91.01545242,72.37256446,4.254231247,2.22044604925031e-16,"1"
"366","not-burned",1.452909946,0.58297497,2134.48999,3396.350098,8844.719727,"4",22.27926238,88.50003589,24.67046339,15.11930803,2.22044604925031e-16,"1"
"367","not-burned",4.349020004,0.444442987,541.2529907,1040.719971,1185.591919,"4",25.16722487,57.65130873,25.27899269,6.237941546,4.68809313105071e-13,"1"
"368","not-burned",0.750910997,0.433093995,85.9835968,1433.959961,8388.800781,"12",24.60005547,48.96166144,92.38594574,14.5282471,2.22044604925031e-16,"1"
"369","not-burned",3.72013998,0.402224004,1065.72998,1325.439941,1333.438965,"4",25.81875532,71.35910826,34.94502326,12.02521397,2.22044604925031e-16,"1"
"370","not-burned",4.73608017,0.552046001,67.97599792,429.9179993,1916.151733,"4",23.23035211,70.58280087,0.72857011,7.518795599,0.840259800564019,"1"
"371","not-burned",2.319299936,0.541022003,1213.709961,1576.400024,7646.861816,"4",25.93951608,40.52263313,20.0951165,6.906606977,1.88636610425524e-10,"1"
"372","not-burned",0.742811978,0.594332993,30.39979935,1169.900024,8532.166016,"4",25.99209669,62.92780928,4.135215209,4.772660846,0.0722388657355278,"1"
"373","not-burned",5.689750195,0.51344502,2453.550049,1044.709961,797.958313,"4",23.58772092,52.76359517,38.0739923,3.870564981,2.22044604925031e-16,"1"
"374","not-burned",4.507460117,0.609854996,1079.51001,135.9519958,1917.357056,"3",21.71153336,51.31851445,22.53513842,13.41166587,3.80579015717859e-12,"1"
"375","not-burned",1.262899995,0.508571982,1873.22998,683.1500244,7074.012695,"4",29.03129347,61.07772634,26.45343036,11.07109098,2.22044604925031e-16,"1"
"376","not-burned",1.639969945,0.604532003,1577.280029,1290.469971,7936.73291,"4",24.43804847,79.43741311,71.93988327,10.93088603,2.22044604925031e-16,"1"
"377","not-burned",1.363860011,0.557852983,558.065979,435.2590027,8547.478516,"4",27.09690151,46.91929251,99.83598301,6.098717562,2.22044604925031e-16,"1"
"378","not-burned",1.304239988,0.488059014,2506.830078,638.3959961,3018.624268,"4",26.79665846,38.47103758,73.81054954,6.700868762,2.22044604925031e-16,"1"
"379","not-burned",2.174420118,0.50888598,3070.379883,203.9279938,464.0326843,"4",28.0643841,87.10511453,45.25662861,6.106811341,2.22044604925031e-16,"1"
"380","not-burned",0.733151019,0.598067999,1903.810059,807.742981,2364.939697,"4",24.20387635,63.48662002,108.2653663,5.281878632,2.22044604925031e-16,"1"
"381","not-burned",2.015810013,0.546826005,4712.850098,1074.359985,3488.566406,"4",26.10905056,49.57122375,99.03011467,4.665433682,2.22044604925031e-16,"1"
"382","not-burned",0.550554991,0.614302993,3268.51001,2380.129883,6176.770996,"4",27.14819345,86.23818961,64.32321814,9.270925255,2.22044604925031e-16,"1"
"383","not-burned",3.109240055,0.609853983,1501.949951,712.289978,1957.189453,"3",21.26852751,41.18825826,34.96615034,11.8311395,2.22044604925031e-16,"1"
"384","not-burned",0.329784006,0.610288024,1724.22998,2601.800049,5193.740234,"4",28.26744878,69.28255201,10.45533585,10.26077837,1.03450711789943e-05,"1"
"385","not-burned",5.881579876,0.430209994,96.13259888,60.79959869,558.8933716,"4",22.87746908,41.45665096,71.8618867,6.193998701,2.22044604925031e-16,"1"
"386","not-burned",2.369820118,0.509792984,3850.110107,668.7949829,990.2122803,"4",25.46546281,67.42953139,29.01655353,11.82329513,2.22044604925031e-16,"1"
"387","not-burned",1.46401,0.377366006,1467.089966,1618.060059,1653.089111,"15",26.5975755,41.35336857,68.14463708,8.685720984,2.22044604925031e-16,"1"
"388","not-burned",0.846049011,0.60619998,605.7119751,3088.540039,5313.010254,"4",27.55434856,91.15749882,81.60538861,15.53707204,2.22044604925031e-16,"1"
"389","not-burned",0.290342003,0.637748003,490.1820068,1742.099976,3900.780273,"3",24.41214244,79.25019758,61.55719903,5.869834019,2.22044604925031e-16,"1"
"390","not-burned",1.311660051,0.579384029,3390.090088,3131.179932,2858.227051,"3",27.72397625,74.48797087,103.7655188,8.654522493,2.22044604925031e-16,"1"
"391","not-burned",0.697027028,0.550621986,3290.48999,2505.540039,2824.564453,"3",26.86830545,82.39741915,66.96930176,15.9451427,2.22044604925031e-16,"1"
"392","not-burned",1.371719956,0.553714991,2071.870117,1131.349976,7235.150391,"4",30.02986479,78.63383158,102.5525197,14.08045945,2.22044604925031e-16,"1"
"393","not-burned",6.480350018,0.55181998,30.39979935,334.3980103,2846.076416,"4",26.58458573,76.18657087,11.54812347,8.147318017,3.56823847228738e-06,"1"
"394","not-burned",0.937711,0.550980985,740.28302,2456.370117,6430.975098,"4",23.64747467,73.08800439,107.2497771,10.7054759,2.22044604925031e-16,"1"
"395","not-burned",0.480385989,0.621327996,2364.550049,2845.590088,7415.867188,"4",26.32527722,54.4440057,55.48780275,6.929302882,2.22044604925031e-16,"1"
"396","not-burned",18.35239983,0.522103012,3403.149902,666.7189941,3191.833252,"3",29.2170055,67.00157004,91.85786879,8.318542904,2.22044604925031e-16,"1"
"397","not-burned",0.156319007,0.603585005,42.9917984,2051.25,5120.538086,"4",23.45817476,64.3590492,92.25247987,6.514349246,2.22044604925031e-16,"1"
"398","not-burned",12.62959957,0.390583992,3148.689941,259.7359924,2562.433838,"4",28.98311566,71.80854747,93.46051088,11.10905769,2.22044604925031e-16,"1"
"399","not-burned",0.992618978,0.30133,554.7440186,30.39979935,1651.690918,"15",27.85155835,83.34944235,74.20693013,11.18503967,2.22044604925031e-16,"1"
"400","not-burned",5.127820015,0.544525027,163.7079926,30.39979935,1791.783447,"4",29.48234422,76.46848016,95.57114712,15.8068927,2.22044604925031e-16,"1"
"401","not-burned",0.682851017,0.442021996,30.39979935,328.8240051,2539.065186,"4",24.2324812,51.62020098,100.1125319,12.62677733,2.22044604925031e-16,"1"
"402","not-burned",0.92820698,0.369511992,3370.949951,1843.390015,3804.834717,"4",21.32473065,51.92654685,84.87486725,15.04162543,2.22044604925031e-16,"1"
"403","not-burned",2.382699966,0.545090973,2374.300049,883.6879883,4707.650879,"4",22.40411947,68.47044882,60.45011525,12.7676906,2.22044604925031e-16,"1"
"404","not-burned",4.303589821,0.48120901,30.39979935,355.8200073,2309.183838,"4",29.58042033,34.18295128,93.45309196,4.190716383,2.22044604925031e-16,"1"
"405","not-burned",7.389319897,0.497460008,4438.370117,969.4630127,4431.493164,"4",25.92821102,45.00965235,95.01033078,9.602812175,2.22044604925031e-16,"1"
"406","not-burned",6.292840004,0.468102992,967.5540161,465.0270081,3082.544922,"4",24.24928082,35.01944902,30.65205445,11.74129131,2.22044604925031e-16,"1"
"407","not-burned",10.13700008,0.49842599,4411.430176,30.39979935,4623.367676,"4",25.92924501,73.44743535,16.22421055,15.76145808,4.9122490214868e-09,"1"
"408","not-burned",1.158249974,0.601436019,1644.119995,1456.969971,3824.337402,"4",24.68577857,92.03479087,106.9072286,6.236161805,2.22044604925031e-16,"1"
"409","not-burned",1.927080035,0.505699992,965.6420288,856.6060181,4283.027344,"4",28.21373884,61.2739236,70.94105716,12.30405333,2.22044604925031e-16,"1"
"410","not-burned",23.7064991,0.483116001,1196.449951,171.9669952,4974.152832,"3",24.02254718,85.12959657,87.80463545,9.391631099,2.22044604925031e-16,"1"
"411","not-burned",2.288039923,0.631999016,634.7659912,1318.800049,6006.094238,"3",27.96993963,39.52344532,4.89684811,6.362592144,0.0274474561835742,"1"
"412","not-burned",6.374479771,0.412059009,4189.109863,701.8339844,5337.306641,"21",26.48206233,87.11974681,71.69360863,10.15246513,2.22044604925031e-16,"1"
"413","not-burned",1.615429997,0.445531994,1074.790039,1128.069946,455.9968872,"4",29.92246664,48.15505328,88.77697597,14.00364528,2.22044604925031e-16,"1"
"414","not-burned",13.75030041,0.483725011,354.5190125,171.9669952,4072.324219,"4",30.02919988,90.42503345,4.151140164,12.61008056,0.0111809323129693,"1"
"415","not-burned",0.157235995,0.332103997,2079.669922,1949.619995,435.2587891,"15",24.40150925,37.25816488,97.18585781,15.15378898,2.22044604925031e-16,"1"
"416","not-burned",3.347219944,0.614781022,2159.23999,825.8449707,3619.618408,"4",25.30733285,71.43208687,17.956608,8.456355002,9.6057716700367e-10,"1"
"417","not-burned",1.923670053,0.493158996,192.2649994,121.598999,3948.229736,"4",21.1822931,56.85565347,80.00166895,5.898614127,2.22044604925031e-16,"1"
"418","not-burned",1.221449971,0.352593,192.2649994,1142.319946,386.926178,"4",28.70220162,86.96776113,29.11968827,8.198656671,2.22044604925031e-16,"1"
"419","not-burned",3.566210032,0.383888006,699.8560181,945.8200073,413.4818726,"4",23.09828958,74.16903697,53.81943603,15.25312155,2.22044604925031e-16,"1"
"420","not-burned",2.10303998,0.455866009,1400.369995,1037.609985,389.3072815,"4",29.73653109,44.16521784,59.6242819,13.38086491,2.22044604925031e-16,"1"
"421","not-burned",2.743230104,0.420987993,2282.209961,883.6879883,1429.113525,"4",27.49936164,53.78660167,112.3615703,13.89211412,2.22044604925031e-16,"1"
"422","not-burned",1.527400017,0.413112998,2557.199951,334.3980103,1365.285767,"4",22.00451691,68.69030856,78.65920847,13.86249527,2.22044604925031e-16,"1"
"423","not-burned",0.706138015,0.385771006,936.4910278,2204.97998,486.3966675,"15",29.06885101,46.56839579,13.11895959,15.2450688,3.21722101513615e-06,"1"
"424","not-burned",0.284658015,0.562681019,465.0270081,644.8770142,5028.846191,"4",28.57815959,75.73353753,42.80116819,4.095640036,2.22044604925031e-16,"1"
"425","not-burned",3.351989985,0.405887008,4962.709961,626.7080078,5081.950684,"4",29.17047576,44.05166704,22.12617618,4.349708729,5.97705116507563e-11,"1"
"426","not-burned",2.069289923,0.409435004,2463.699951,299.4030151,1336.554077,"4",22.96481808,43.02258762,76.65841868,11.82914697,2.22044604925031e-16,"1"
"427","not-burned",17.79450035,0.474218994,1142.319946,699.1950073,1329.621704,"4",28.34895162,54.67046186,44.33759779,12.52712122,2.22044604925031e-16,"1"
"428","not-burned",10.26329994,0.469915003,1366.300049,1211.420044,1169.503296,"4",28.41040964,78.6240608,97.58278114,12.08689925,2.22044604925031e-16,"1"
"429","not-burned",7.217939854,0.564027011,280.2720032,109.6080017,3059.675293,"4",25.31710697,72.82932261,28.60691287,3.745553938,2.22044604925031e-16,"1"
"430","not-burned",3.93501997,0.568352997,1757.150024,509.5929871,4890.210938,"4",29.31329556,50.57603229,108.3485739,7.955930294,2.22044604925031e-16,"1"
"431","not-burned",0.713868022,0.243213996,759.9949951,1528.780029,739.6588745,"15",24.29852982,72.61962051,59.76421302,7.825278569,2.22044604925031e-16,"1"
"432","not-burned",2.618240118,0.508691013,2231.639893,67.97599792,3269.921143,"4",28.7695335,89.89091031,99.81249408,15.17006074,2.22044604925031e-16,"1"
"433","not-burned",0.920468986,0.327982008,1417.099976,1096.079956,689.2109375,"15",29.95129578,80.03100373,8.444984791,9.965106814,0.0017890103291091,"1"
"434","not-burned",1.468009949,0.402823001,67.97599792,121.598999,515.9015503,"4",27.65381217,56.32029096,41.4501236,5.048565913,2.22044604925031e-16,"0"
"435","not-burned",1.50830996,0.302868009,2924.860107,1470.859985,1470.545776,"15",21.68612416,86.07032036,95.26828451,11.72668384,2.22044604925031e-16,"1"
"436","not-burned",1.779600024,0.666194975,2182.22998,1866.560059,1936.302124,"3",26.74280734,52.43991804,106.5869766,6.245550456,2.22044604925031e-16,"1"
"437","not-burned",1.777819991,0.47766301,4343.77002,327.4159851,2259.626953,"4",23.43744161,66.07462268,83.0194372,14.96229109,2.22044604925031e-16,"1"
"438","not-burned",1.206900001,0.338088989,194.654007,339.8800049,371.0767517,"15",24.05696145,77.26434954,54.35168233,15.90174645,2.22044604925031e-16,"1"
"439","not-burned",0.640084982,0.292953014,1956.23999,1964.969971,1473.370972,"15",28.88628511,67.96566421,50.07349604,9.419309286,2.22044604925031e-16,"1"
"440","not-burned",0.70530802,0.302542001,2759.860107,1270.26001,1259.666992,"15",26.37241537,48.76734921,73.11294951,10.11614284,2.22044604925031e-16,"1"
"441","not-burned",1.618440032,0.636552989,1840.380005,932.5360107,1312.482666,"3",28.29150754,79.94453436,91.09600485,14.88912779,2.22044604925031e-16,"1"
"442","not-burned",0.477622986,0.432108998,5545.189941,30.39979935,3035.415771,"4",30.36512344,75.31644981,36.62907874,7.240358745,2.22044604925031e-16,"1"
"443","not-burned",5.504899979,0.641682982,3647.97998,1003.190002,3075.791992,"3",23.7252937,48.44349217,7.686416874,15.76753492,0.000243348235185129,"1"
"444","not-burned",1.579040051,0.581579983,3355.699951,212.798996,2761.030762,"4",23.60753993,59.39504715,15.91281616,11.30604491,3.09027967981597e-08,"0"
"445","not-burned",2.477299929,0.595880985,4291.649902,767.2559814,3686.405762,"4",27.11051573,49.46012172,33.1817301,13.69432526,2.22044604925031e-16,"1"
"446","not-burned",1.026540041,0.485900015,5443.009766,85.9835968,2480.891113,"4",24.40284976,78.57539425,46.02142486,7.985309587,2.22044604925031e-16,"0"
"447","not-burned",0.089514397,0.469173998,4087.610107,182.3990021,530.9095459,"4",27.18783733,81.09553761,84.32839511,13.16556808,2.22044604925031e-16,"1"
"448","not-burned",1.069869995,0.406825006,221.3139954,85.9835968,1394.750977,"21",25.07482871,40.62631854,12.05782734,4.310019036,4.83435042741433e-05,"1"
"449","not-burned",2.025099993,0.572345018,2866.780029,121.598999,2284.640869,"4",28.45040005,55.66644304,76.10737839,5.976421713,2.22044604925031e-16,"1"
"450","not-burned",5.686719894,0.49349001,2551.590088,515.9019775,1750.563477,"4",29.83383716,34.02307475,13.70457839,12.14490315,8.0895555249112e-07,"1"
"451","not-burned",5.144309998,0.511847019,4724.600098,323.1539917,3333.597412,"4",26.27969884,38.14735328,93.66301184,4.219073974,2.22044604925031e-16,"1"
"452","not-burned",5.157269955,0.635363996,2025.869995,1078.22998,1641.870239,"3",27.07227067,72.3950306,59.21963703,11.40721129,2.22044604925031e-16,"1"
"453","not-burned",4.596439838,0.561047018,3272.459961,747.7360229,2984.758057,"4",22.73178669,84.98835489,32.82899376,4.076030074,2.22044604925031e-16,"1"
"454","not-burned",1.634520054,0.369020998,6362.930176,1349.290039,1880.123291,"15",23.87439831,65.78908198,22.22003261,16.10964056,2.30026640324301e-11,"1"
"455","burned",2.822309971,0.7217,781.5759888,2493.889893,3205.268555,"4",25.50151515,66.16666667,0.321870688,8.307083333,0.611755066455897,"1"
"456","burned",2.741980076,0.7217,1895.790039,455.9970093,5596.369629,"4",25.50151515,66.16666667,0.321870688,8.307083333,0.740143197716553,"1"
"457","burned",2.822309971,0.5845,781.5759888,2493.889893,3205.268555,"4",25.50151515,66.16666667,0.321870688,8.307083333,0.819411796590734,"1"
"458","burned",2.741980076,0.5845,1895.790039,455.9970093,5596.369629,"4",25.50151515,66.16666667,0.321870688,8.307083333,0.891328631040195,"1"
"459","burned",1.912789941,0.7276,1784.290039,2014.660034,2280.187012,"4",25.50151515,66.16666667,0.321870688,8.307083333,0.684039629874009,"1"
"460","burned",2.493299961,0.6519,91.19940186,323.1539917,712.289917,"25",26.16060606,62.60984848,0.242612884,9.359886364,0.883850799305892,"1"
"461","burned",1.894500017,0.7405,151.9989929,486.3970032,694.553772,"4",26.16590909,63.75378788,0.289272721,10.55996212,0.772231642729394,"1"
"462","burned",2.748630047,0.6784,486.3970032,288.3980103,494.8727417,"4",25.49848485,65.51893939,0.414916428,11.82905303,0.79373610194789,"1"
"463","burned",0.102247998,0.7276,364.7969971,203.9279938,494.8727417,"15",25.50151515,66.16666667,0.321870688,8.307083333,0.856593960739738,"1"
"464","burned",0.661872983,0.6268,380.9079895,425.5969849,155.0091248,"3",26.16590909,63.75378788,0.289272721,10.55996212,0.912977155806379,"1"
"465","burned",1.358929992,0.6903,364.7969971,699.1950073,641.2843018,"4",26.16590909,63.75378788,0.289272721,10.55996212,0.835664492907097,"1"
"466","burned",0.797273993,0.6518,273.5979919,177.2599945,876.8640747,"25",25.49848485,65.51893939,0.414916428,11.82905303,0.869334416410101,"1"
"467","burned",2.853689909,0.7205,271.9039917,520.3610229,109.6080093,"4",26.16590909,63.75378788,0.289272721,10.55996212,0.774564997436189,"1"
"468","burned",0.425428987,0.6883,425.5969849,128.9750061,669.4859619,"15",25.49848485,65.51893939,0.414916428,11.82905303,0.845879443910924,"1"
"469","burned",0.672137022,0.3719,121.598999,121.598999,257.9507751,"3",26.74659091,57.98863636,0.163720325,5.383522727,0.993739776009678,"1"
"470","burned",1.339079976,0.6268,364.7969971,109.6080017,367.3220825,"3",26.16590909,63.75378788,0.289272721,10.55996212,0.911817137466046,"1"
"471","burned",0.721341014,0.7205,312.9849854,151.9989929,384.5303345,"15",25.57310606,66.90151515,0.453632221,9.363598485,0.818271463771275,"1"
"472","burned",0.64635098,0.6643,486.3970032,30.39979935,685.8505859,"25",25.50151515,66.16666667,0.321870688,8.307083333,0.903340858872729,"1"
"473","burned",0.565635979,0.7205,471.9320068,60.79959869,683.1503296,"25",26.16590909,63.75378788,0.289272721,10.55996212,0.851021678383922,"1"
"474","burned",0.368315995,0.6784,516.7960205,85.9835968,639.1190186,"25",25.49848485,65.51893939,0.414916428,11.82905303,0.858730351553671,"1"
"475","burned",0.779926002,0.638,334.3980103,67.97599792,442.627655,"4",26.16060606,62.60984848,0.242612884,9.359886364,0.925701405909612,"1"
"476","burned",0.436881989,0.6643,423.4200134,91.19940186,679.7600098,"25",25.50151515,66.16666667,0.321870688,8.307083333,0.904569085420006,"1"
"477","burned",3.055730104,0.6519,182.3990021,275.2820129,494.8727417,"4",26.74659091,57.98863636,0.163720325,5.383522727,0.920433495647386,"1"
"478","burned",1.460000038,0.62,121.598999,194.654007,608.7553711,"4",27.00909091,59.90530303,0.671349277,8.452386364,0.888694111833725,"1"
"479","burned",0.780128002,0.5333,250.6829987,42.9917984,371.0767517,"15",26.16590909,63.75378788,0.289272721,10.55996212,0.959777863742331,"1"
"480","burned",1.903570056,0.6325,121.598999,300.9429932,735.901062,"25",27.00909091,59.90530303,0.671349277,8.452386364,0.865812249757399,"1"
"481","burned",1.912789941,0.2734,1784.290039,2014.660034,2280.187012,"4",26.16060606,62.60984848,0.242612884,9.359886364,0.987644879819524,"1"
"482","burned",2.677890062,0.6906,395.196991,605.7119751,280.2722168,"4",27.00454545,64.46969697,1.367947705,6.024015152,0.596157591856799,"1"
"483","burned",0.260910004,0.7273,425.5969849,60.79959869,903.850769,"15",26.16590909,63.75378788,0.289272721,10.55996212,0.849344424152295,"1"
"484","burned",0.494062006,0.6926,243.197998,91.19940186,761.8165894,"3",25.57310606,66.90151515,0.453632221,9.363598485,0.853092058973734,"1"
"485","burned",0.581755996,0.2505,212.798996,60.79959869,432.0622253,"15",26.16590909,63.75378788,0.289272721,10.55996212,0.995395221654144,"1"
"486","burned",1.666190028,0.5645,547.1959839,578.3959961,85.9835968,"4",25.49848485,65.51893939,0.414916428,11.82905303,0.911040730683432,"1"
"487","burned",3.29975009,0.2852,30.39979935,303.9979858,531.7791748,"4",26.74659091,57.98863636,0.163720325,5.383522727,0.994637115022938,"1"
"488","burned",3.646909952,0.2852,30.39979935,346.6109924,742.1535034,"4",25.57310606,66.90151515,0.453632221,9.363598485,0.986476568481778,"1"
"489","burned",1.208299994,0.2916,273.5979919,121.598999,807.7425537,"25",25.49848485,65.51893939,0.414916428,11.82905303,0.990304562573133,"1"
"490","burned",2.447659969,0.3911,42.9917984,91.19940186,517.6898193,"4",26.16590909,63.75378788,0.289272721,10.55996212,0.981434889556212,"1"
"491","burned",0.672137022,0.4843,121.598999,121.598999,257.9507751,"3",26.16590909,63.75378788,0.289272721,10.55996212,0.971987459174665,"1"
"492","burned",3.412039995,0.6496,96.13259888,212.798996,817.9747314,"4",26.74659091,57.98863636,0.163720325,5.383522727,0.917723508406563,"1"
"493","burned",0.721341014,0.5455,312.9849854,151.9989929,384.5303345,"15",25.50151515,66.16666667,0.321870688,8.307083333,0.957380589962623,"1"
"494","burned",0.831359982,0.6519,212.798996,259.7359924,303.9979248,"12",26.16590909,63.75378788,0.289272721,10.55996212,0.898289310896909,"1"
"495","burned",0.367796004,0.6734,212.798996,109.6080017,924.5735474,"25",26.38560606,61.26136364,0.26507535,7.639469697,0.916976503272845,"1"
"496","burned",0.127079993,0.3719,243.197998,67.97599792,911.9937744,"4",26.16590909,63.75378788,0.289272721,10.55996212,0.988888025554422,"1"
"497","burned",0.657100976,0.5264,471.9320068,30.39979935,722.5947876,"25",25.57310606,66.90151515,0.453632221,9.363598485,0.954181742272439,"1"
"498","burned",2.076679945,0.3068,334.3980103,0,366.0619812,"3",26.16590909,63.75378788,0.289272721,10.55996212,0.991148675872667,"1"
"499","burned",0.166869,0.6926,457.0090027,60.79959869,639.1190186,"4",25.57310606,66.90151515,0.453632221,9.363598485,0.861772884422814,"1"
"500","burned",1.252609968,0.6519,395.196991,231.5180054,171.9671936,"3",26.16060606,62.60984848,0.242612884,9.359886364,0.908418348461314,"1"
"501","burned",0.761161029,0.5645,425.5969849,367.321991,426.6813965,"4",25.49848485,65.51893939,0.414916428,11.82905303,0.926337148371319,"1"
"502","burned",1.419610023,0.5797,538.6859741,67.97599792,339.8800049,"3",26.16590909,63.75378788,0.289272721,10.55996212,0.937114433582427,"1"
"503","burned",3.018160105,0.6519,121.598999,250.6829987,634.7662964,"4",26.38560606,61.26136364,0.26507535,7.639469697,0.890344790271491,"1"
"504","burned",1.598500013,0.6519,212.798996,121.598999,694.553772,"3",26.16590909,63.75378788,0.289272721,10.55996212,0.888805703685465,"1"
"505","burned",0.495743006,0.3911,395.196991,364.7969971,577.5960693,"4",26.16060606,62.60984848,0.242612884,9.359886364,0.987431515624509,"1"
"506","burned",0.495288998,0.6133,364.7969971,60.79959869,795.6386719,"25",25.49848485,65.51893939,0.414916428,11.82905303,0.907729232118907,"1"
"507","burned",0.951608002,0.2866,273.5979919,96.13259888,775.0456543,"25",25.49848485,65.51893939,0.414916428,11.82905303,0.991145441726871,"1"
"508","burned",4.344190121,0.2947,60.79959869,273.5979919,666.7194824,"4",25.49848485,65.51893939,0.414916428,11.82905303,0.982657289042877,"1"
