"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",10.0047670693228,0.907280299024155,11.0272063441515,2.82504616860639e-28
"`Wind Speed`",-0.0702667031112158,0.0346072300054593,-2.03040529681605,0.0423153586986021
"Hydrography",-0.000344073300528968,0.000116004742110709,-2.96602789048572,0.00301673130534786
"NDVI",-7.70897864392881,1.0853726652479,-7.10260990603453,1.22422601313188e-12
"Ocupations",-5.1229630505897e-05,3.37298551305995e-05,-1.51882153977655,0.1288074225486
"Precipitation",-1.26896542539513,0.085266567296991,-14.8823327315994,4.29267294990604e-50
"RH",-0.0227273518391904,0.00851889916365922,-2.66787426433489,0.00763328187849329
"Slope",-0.165916826454774,0.0505769473513508,-3.28048320714522,0.00103629433701134
