"","HAS_FIRE","Slope","NDVI","Road","Hydrography","Ocupations","LULC","Temperature","RH","Precipitation","Wind Speed","FMC","DMC","DC","Prob_fogo","HasFire_Predict"
"1","burned",1.757120013,0.4393,4068.120117,2042.219971,3830.856201,"4",29.67537879,34.73484848,0.037139439,5.921515152,91.8119858,276.135596,1307.74005,0.990048386469365,"1"
"2","burned",1.629369974,0.5388,2295.340088,151.9989929,9287.820313,"3",27.57045455,55.99242424,0.015082057,7.246893939,87.89899188,36.09925609,164.4094821,0.997549119716851,"1"
"3","burned",1.417739987,0.6821,2248.969971,125.3420029,9482.639648,"3",27.57045455,55.99242424,0.015082057,7.246893939,87.89899188,36.09925609,164.4094821,0.990524124611884,"1"
"4","burned",3.634660006,0.3986,384.5299988,151.9989929,3736.702148,"4",28.17651515,46.27651515,0.431097483,14.6907197,90.2852228,270.8852433,1314.015823,0.97287355791839,"1"
"5","burned",2.086819887,0.6006,2545.790039,96.13259888,8576.890625,"4",27.47954545,58.76515152,0.208364421,7.667462121,87.84499264,38.24239758,170.5598003,0.993428047818815,"1"
"6","burned",0.931496978,0.6136,2094.060059,366.0620117,9329.319336,"4",27.57045455,55.99242424,0.015082057,7.246893939,87.89899188,36.09925609,164.4094821,0.995400175360186,"1"
"7","burned",1.660619974,0.2141,2790.159912,30.39979935,8190.191406,"3",29.67537879,34.73484848,0.037139439,5.921515152,91.8119858,276.135596,1307.74005,0.999474220729798,"1"
"8","burned",1.376060009,0.6117,2254.100098,259.7359924,9028.379883,"4",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.994224199023105,"1"
"9","burned",1.876999974,0.2131,936.4910278,1659.51001,3830.976807,"4",27.77348485,66.54166667,1.195984459,4.900833333,80.75970281,11.778625,135.645299,0.999060573775559,"1"
"10","burned",0.321420014,0.2141,2713.77002,42.9917984,8405.583984,"3",29.67537879,34.73484848,0.037139439,5.921515152,91.8119858,276.135596,1307.74005,0.999629567478485,"1"
"11","burned",2.721339941,0.7087,1925.77002,734.6439819,8708.253906,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.971592156080049,"1"
"12","burned",3.28102994,0.5298,2468.939941,259.7359924,8091.714355,"3",26.65719697,45.8219697,0,12.0855303,89.80493224,245.8035109,1118.9278,0.96280381536126,"1"
"13","burned",2.749700069,0.5859,654.8319702,1576.400024,3466.109619,"4",27.47954545,58.76515152,0.208364421,7.667462121,87.84499264,38.24239758,170.5598003,0.988840786186356,"1"
"14","burned",1.876999974,0.5158,936.4910278,1659.51001,3830.976807,"4",27.57045455,55.99242424,0.015082057,7.246893939,87.89899188,36.09925609,164.4094821,0.996522510794672,"1"
"15","burned",2.225689888,0.7087,745.2600098,2077.889893,4192.196289,"4",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.965748576545252,"1"
"16","burned",1.343780041,0.2303,2487.77002,668.7949829,9894.513672,"4",27.77348485,66.54166667,1.195984459,4.900833333,80.75970281,11.778625,135.645299,0.999309423971723,"1"
"17","burned",2.136100054,0.5158,2470.060059,177.2599945,8684.342773,"3",27.57045455,55.99242424,0.015082057,7.246893939,87.89899188,36.09925609,164.4094821,0.997750244680666,"1"
"18","burned",1.692649961,0.5859,2374.300049,109.6080017,9072.186523,"3",27.57045455,55.99242424,0.015082057,7.246893939,87.89899188,36.09925609,164.4094821,0.996082361260157,"1"
"19","burned",1.459310055,0.6014,2580.939941,151.9989929,8213.233398,"3",27.57045455,55.99242424,0.015082057,7.246893939,87.89899188,36.09925609,164.4094821,0.995642990586304,"1"
"20","burned",2.225689888,0.4258,745.2600098,2077.889893,4192.196289,"4",27.57045455,55.99242424,0.015082057,7.246893939,87.89899188,36.09925609,164.4094821,0.998199061600285,"1"
"21","burned",1.668560028,0.4294,1210.280029,1055.27002,3156.019531,"4",27.57045455,55.99242424,0.015082057,7.246893939,87.89899188,36.09925609,164.4094821,0.998862790438354,"1"
"22","burned",3.057650089,0.4294,2784.360107,121.598999,8407.123047,"3",27.57045455,55.99242424,0.015082057,7.246893939,87.89899188,36.09925609,164.4094821,0.998805081548931,"1"
"23","burned",2.628690004,0.3773,2480.149902,245.0910034,8132.725586,"3",26.82348485,60.17424242,0.07159199,8.20844697,86.91857896,20.57237831,91.24224277,0.999228719183575,"1"
"24","burned",1.636029959,0.4258,2868.719971,203.9279938,8454.039063,"3",27.57045455,55.99242424,0.015082057,7.246893939,87.89899188,36.09925609,164.4094821,0.999185959374998,"1"
"25","burned",2.561549902,0.4294,399.8469849,2074.77002,4077.313721,"4",27.57045455,55.99242424,0.015082057,7.246893939,87.89899188,36.09925609,164.4094821,0.997962468429434,"1"
"26","burned",2.883970022,0.6243,2463.699951,0,9117.910156,"3",27.47954545,58.76515152,0.208364421,7.667462121,87.84499264,38.24239758,170.5598003,0.990091672086467,"1"
"27","burned",2.315890074,0.692,3053.330078,516.7960205,1374.729492,"4",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.982250951804291,"1"
"28","burned",1.079139948,0.4162,3996.620117,30.39979935,2381.489502,"3",27.49507576,44.50378788,0.009796914,14.94276515,91.01444884,45.38305341,703.504311,0.998976101574815,"1"
"29","burned",2.315890074,0.692,3053.330078,516.7960205,1374.729492,"4",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.982250951804291,"1"
"30","burned",2.523250103,0.6251,3384.219971,425.5969849,1406.626953,"4",28.57007576,38.13257576,0,13.24530303,91.14986067,42.40575303,697.3511974,0.989474279540437,"1"
"31","burned",1.197450042,0.5528,3529.52002,273.5979919,951.6640015,"4",27.49507576,44.50378788,0.009796914,14.94276515,91.01444884,45.38305341,703.504311,0.995552558690868,"1"
"32","burned",2.055190086,0.6652,442.6279907,1961.910034,1430.083252,"4",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.979291594689149,"1"
"33","burned",2.315890074,0.692,3053.330078,516.7960205,1374.729492,"4",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.982250951804291,"1"
"34","burned",2.315890074,0.692,3053.330078,516.7960205,1374.729492,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.979765522738863,"1"
"35","burned",1.260319948,0.672,4778.959961,1305.420044,7504.993652,"4",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.985557210080188,"1"
"36","burned",2.576109886,0.6251,3363.27002,448.8479919,1583.417725,"4",27.49507576,44.50378788,0.009796914,14.94276515,91.01444884,45.38305341,703.504311,0.986175612492684,"1"
"37","burned",1.553069949,0.528,3487.639893,85.9835968,626.7077637,"4",28.57007576,38.13257576,0,13.24530303,91.14986067,42.40575303,697.3511974,0.997216638777658,"1"
"38","burned",7.799270153,0.634,3332.899902,60.79959869,491.1236572,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.959292781546638,"1"
"39","burned",0.239792004,0.3194,3785.840088,42.9917984,1692.042725,"3",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.999750343236398,"1"
"40","burned",2.055190086,0.6652,442.6279907,1961.910034,1430.083252,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.976401717795376,"1"
"41","burned",1.561249971,0.6679,3531.879883,85.9835968,689.2109375,"3",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.98863988655427,"1"
"42","burned",0.737417996,0.3915,3531.879883,271.9039917,1319.855225,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.999369660462711,"1"
"43","burned",1.197450042,0.5528,3529.52002,273.5979919,951.6640015,"4",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.996909627051809,"1"
"44","burned",1.994940042,0.5768,3690.409912,219.2160034,2800.908203,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.994576328585492,"1"
"45","burned",2.055190086,0.6652,442.6279907,1961.910034,1430.083252,"4",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.979291594689149,"1"
"46","burned",1.265679955,0.6679,3690.409912,60.79959869,902.8277588,"3",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.989575146988082,"1"
"47","burned",4.55257988,0.6744,3251.639893,543.8079834,1611.475708,"4",28.57007576,38.13257576,0,13.24530303,91.14986067,42.40575303,697.3511974,0.969984010649895,"1"
"48","burned",1.960989952,0.5356,3900.899902,42.9917984,2079.665771,"3",28.57007576,38.13257576,0,13.24530303,91.14986067,42.40575303,697.3511974,0.996706112672671,"1"
"49","burned",2.315890074,0.692,3053.330078,516.7960205,1374.729492,"4",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.982250951804291,"1"
"50","burned",2.055190086,0.6652,442.6279907,1961.910034,1430.083252,"4",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.979291594689149,"1"
"51","burned",1.297090054,0.6679,3696.540039,67.97599792,924.5735474,"3",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.989463506942267,"1"
"52","burned",2.315890074,0.692,3053.330078,516.7960205,1374.729492,"4",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.982250951804291,"1"
"53","burned",2.315890074,0.692,3053.330078,516.7960205,1374.729492,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.979765522738863,"1"
"54","burned",3.630609989,0.6737,4459.560059,1028.660034,3213.331299,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.971781603505171,"1"
"55","burned",1.265679955,0.6679,3690.409912,60.79959869,902.8277588,"3",28.57007576,38.13257576,0,13.24530303,91.14986067,42.40575303,697.3511974,0.989801859219995,"1"
"56","burned",2.494499922,0.6251,3170.47998,638.3959961,1923.852905,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.98852678780517,"1"
"57","burned",0.174146995,0.5921,2919.169922,42.9917984,1840.129272,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.996322100192555,"1"
"58","burned",1.567450047,0.3472,2635.159912,578.3959961,1185.981567,"4",27.49507576,44.50378788,0.009796914,14.94276515,91.01444884,45.38305341,703.504311,0.999292367252561,"1"
"59","burned",0.867263973,0.5467,3583.570068,214.9589996,1415.795044,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.997014063142908,"1"
"60","burned",1.339709997,0.7064,4015.77002,182.3990021,2664.277588,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.983846041451208,"1"
"61","burned",2.389359951,0.5528,2798.27002,1003.650024,1462.037231,"4",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.994577832742398,"1"
"62","burned",1.218420029,0.692,3406.540039,0,598.8064575,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.987216776887433,"1"
"63","burned",1.197450042,0.692,3529.52002,273.5979919,951.6640015,"4",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.987782853019096,"1"
"64","burned",2.315890074,0.5528,3053.330078,516.7960205,1374.729492,"4",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.995491449565159,"1"
"65","burned",2.315890074,0.6506,3053.330078,516.7960205,1374.729492,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.986499957584826,"1"
"66","burned",1.197450042,0.5528,3529.52002,273.5979919,951.6640015,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.996469498994713,"1"
"67","burned",3.493099928,0.4507,3536.969971,214.9589996,1142.724854,"4",28.57007576,38.13257576,0,13.24530303,91.14986067,42.40575303,697.3511974,0.99774416909443,"1"
"68","burned",1.197450042,0.5988,3529.52002,273.5979919,951.6640015,"4",27.49507576,44.50378788,0.009796914,14.94276515,91.01444884,45.38305341,703.504311,0.992992183472884,"1"
"69","burned",1.376719952,0.5555,3819.26001,121.598999,2343.940186,"3",28.57007576,38.13257576,0,13.24530303,91.14986067,42.40575303,697.3511974,0.996468517336085,"1"
"70","burned",0.880203009,0.3915,3249.370117,42.9917984,1037.608643,"4",27.49507576,44.50378788,0.009796914,14.94276515,91.01444884,45.38305341,703.504311,0.999236657545535,"1"
"71","burned",2.143270016,0.692,3684.52002,192.2649994,759.994812,"4",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.984780941280294,"1"
"72","burned",0.669825971,0.6564,3565.209961,259.7359924,1220.921631,"4",28.57007576,38.13257576,0,13.24530303,91.14986067,42.40575303,697.3511974,0.991670554678623,"1"
"73","burned",2.315890074,0.4564,3053.330078,516.7960205,1374.729492,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.998018573897991,"1"
"74","burned",1.909010053,0.3472,3354.73999,486.3970032,1025.514404,"4",28.57007576,38.13257576,0,13.24530303,91.14986067,42.40575303,697.3511974,0.999417625020233,"1"
"75","burned",0.868323982,0.692,3452.350098,30.39979935,543.8079834,"4",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.989673861125526,"1"
"76","burned",1.33186996,0.6652,3726.300049,96.13259888,1674.473999,"4",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.990842093627546,"1"
"77","burned",2.315890074,0.5662,3053.330078,516.7960205,1374.729492,"4",28.57007576,38.13257576,0,13.24530303,91.14986067,42.40575303,697.3511974,0.994249389998401,"1"
"78","burned",2.055190086,0.6744,442.6279907,1961.910034,1430.083252,"4",28.57007576,38.13257576,0,13.24530303,91.14986067,42.40575303,697.3511974,0.97475263705023,"1"
"79","burned",1.751530051,0.6652,3450.610107,487.3460083,2249.790039,"4",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.98833495351822,"1"
"80","burned",3.427580118,0.7151,3295.820068,491.1239929,1671.988525,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.966580982309173,"1"
"81","burned",2.055190086,0.528,442.6279907,1961.910034,1430.083252,"4",27.49507576,44.50378788,0.009796914,14.94276515,91.01444884,45.38305341,703.504311,0.992268991486573,"1"
"82","burned",2.237999916,0.5528,3281.209961,519.4719849,1219.40686,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.994950413217259,"1"
"83","burned",2.087519884,0.692,3469.840088,67.97599792,584.7516479,"3",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.985613985922859,"1"
"84","burned",1.197450042,0.6652,3529.52002,273.5979919,951.6640015,"4",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.990613326329938,"1"
"85","burned",2.315890074,0.6652,3053.330078,516.7960205,1374.729492,"4",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.986345341407261,"1"
"86","burned",2.055190086,0.6396,442.6279907,1961.910034,1430.083252,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.981606301547282,"1"
"87","burned",2.055190086,0.692,442.6279907,1961.910034,1430.083252,"4",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.973139716668023,"1"
"88","burned",0.150143996,0.4641,3630.330078,194.654007,1947.723022,"3",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.998919002906647,"1"
"89","burned",2.315890074,0.692,3053.330078,516.7960205,1374.729492,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.979765522738863,"1"
"90","burned",0.177344993,0.692,3907.879883,151.9989929,2618.796875,"3",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.989754741339186,"1"
"91","burned",2.315890074,0.692,3053.330078,516.7960205,1374.729492,"4",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.982250951804291,"1"
"92","burned",2.315890074,0.5988,3053.330078,516.7960205,1374.729492,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.99188907118851,"1"
"93","burned",2.315890074,0.5436,3053.330078,516.7960205,1374.729492,"4",28.57007576,38.13257576,0,13.24530303,91.14986067,42.40575303,697.3511974,0.99540116135565,"1"
"94","burned",2.300620079,0.4902,3331.52002,0,951.6640015,"4",28.57007576,38.13257576,0,13.24530303,91.14986067,42.40575303,697.3511974,0.997736120021228,"1"
"95","burned",1.598590016,0.6652,3856.100098,194.654007,2756.34082,"4",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.989846324756394,"1"
"96","burned",7.275249958,0.5662,3251.639893,135.9519958,480.6629028,"4",28.57007576,38.13257576,0,13.24530303,91.14986067,42.40575303,697.3511974,0.981460552548446,"1"
"97","burned",2.055190086,0.4248,442.6279907,1961.910034,1430.083252,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.997789768334004,"1"
"98","burned",0.170876995,0.4248,3475.830078,376.0249939,2099.567383,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.999217422507395,"1"
"99","burned",0.99911201,0.4063,3830.370117,367.321991,2148.72998,"4",28.57007576,38.13257576,0,13.24530303,91.14986067,42.40575303,697.3511974,0.999209363076458,"1"
"100","burned",0.216951996,0.6652,3951.969971,259.7359924,2015.806519,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.99175470926915,"1"
"101","burned",2.540930033,0.7149,3785.840088,0,1939.163574,"3",28.57007576,38.13257576,0,13.24530303,91.14986067,42.40575303,697.3511974,0.977927254556338,"1"
"102","burned",2.055190086,0.692,442.6279907,1961.910034,1430.083252,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.969418149283446,"1"
"103","burned",0.478192002,0.3472,3082.25,405.5840149,317.3831482,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.999603354161256,"1"
"104","burned",2.315890074,0.669,3053.330078,516.7960205,1374.729492,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.983834232221673,"1"
"105","burned",0.437981009,0.5528,3612.969971,212.798996,1533.608521,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.997169975487348,"1"
"106","burned",1.597800016,0.6251,3829.169922,203.9279938,1585.459106,"3",28.57007576,38.13257576,0,13.24530303,91.14986067,42.40575303,697.3511974,0.992339669762198,"1"
"107","burned",1.197450042,0.3194,3529.52002,273.5979919,951.6640015,"4",28.57007576,38.13257576,0,13.24530303,91.14986067,42.40575303,697.3511974,0.999659636244827,"1"
"108","burned",1.71164,0.5528,3413.719971,395.196991,1410.23584,"4",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.996311131610643,"1"
"109","burned",0.960056007,0.6652,3752.98999,60.79959869,1548.003296,"4",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.991792377725197,"1"
"110","burned",1.197450042,0.6251,3529.52002,273.5979919,951.6640015,"4",28.57007576,38.13257576,0,13.24530303,91.14986067,42.40575303,697.3511974,0.992940399683806,"1"
"111","burned",2.055190086,0.6652,442.6279907,1961.910034,1430.083252,"4",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.979291594689149,"1"
"112","burned",2.380709887,0.4063,3416.290039,366.0620117,1826.266113,"3",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.998835394130716,"1"
"113","burned",2.055190086,0.4063,442.6279907,1961.910034,1430.083252,"4",27.49507576,44.50378788,0.009796914,14.94276515,91.01444884,45.38305341,703.504311,0.997681557473012,"1"
"114","burned",0.219237,0.5528,3664.399902,151.9989929,2029.285767,"4",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.997709937432699,"1"
"115","burned",1.073609948,0.6181,3589.23999,192.2649994,1814.335327,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.993657854043449,"1"
"116","burned",1.197450042,0.6744,3529.52002,273.5979919,951.6640015,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.988272120482459,"1"
"117","burned",3.258049965,0.7448,3767.73999,42.9917984,3015.101563,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.963281939482746,"1"
"118","burned",1.753530025,0.692,3070.379883,709.6900024,1749.771484,"4",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.983644196240881,"1"
"119","burned",1.270149946,0.4998,4066.080078,1021.450012,2822.600586,"4",27.49507576,44.50378788,0.009796914,14.94276515,91.01444884,45.38305341,703.504311,0.996542035110388,"1"
"120","burned",2.315890074,0.5528,3053.330078,516.7960205,1374.729492,"4",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.995491449565159,"1"
"121","burned",0.250203997,0.4063,3851.550049,60.79959869,1983.688354,"3",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.999402702748298,"1"
"122","burned",1.197450042,0.4564,3529.52002,273.5979919,951.6640015,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.998642920815726,"1"
"123","burned",1.11511004,0.4565,3648.98999,192.2649994,2085.212891,"3",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.998707137716548,"1"
"124","burned",0.874082983,0.3472,3511.800049,30.39979935,598.8064575,"4",27.49507576,44.50378788,0.009796914,14.94276515,91.01444884,45.38305341,703.504311,0.999511326419763,"1"
"125","burned",0.515989006,0.6396,3921.689941,245.0910034,2224.176514,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.993105513493294,"1"
"126","burned",1.078909993,0.6192,3708.77002,121.598999,1586.915771,"4",27.49507576,44.50378788,0.009796914,14.94276515,91.01444884,45.38305341,703.504311,0.992109073289671,"1"
"127","burned",2.8427701,0.6192,3838.090088,286.7909851,1783.511963,"3",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.989465301669677,"1"
"128","burned",3.167979956,0.5514,3222.090088,656.2410278,2166.078369,"4",27.57045455,55.99242424,0.015082057,7.246893939,87.89899188,36.09925609,164.4094821,0.995054030579707,"1"
"129","burned",3.721820116,0.6485,3118.76001,789.223999,2239.909912,"4",28.57007576,38.13257576,0,13.24530303,91.14986067,42.40575303,697.3511974,0.979554877268211,"1"
"130","burned",0.668621004,0.7457,3480.080078,364.7969971,8237.22168,"15",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.978838311005248,"1"
"131","burned",9.123689651,0.5662,3285.01001,151.9989929,367.3220825,"4",27.49507576,44.50378788,0.009796914,14.94276515,91.01444884,45.38305341,703.504311,0.961584607202241,"1"
"132","burned",1.568969965,0.6895,3045.139893,752.0490112,1225.454834,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.982404831136698,"1"
"133","burned",1.664520025,0.4998,2294.330078,912.5,578.3955078,"4",27.49507576,44.50378788,0.009796914,14.94276515,91.01444884,45.38305341,703.504311,0.996302206971077,"1"
"134","burned",0.896799028,0.528,3553.790039,275.2820129,2044.93689,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.997448082511407,"1"
"135","burned",2.21645999,0.6251,3180.52002,237.4299927,1135.829956,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.990682811101564,"1"
"136","burned",1.731130004,0.71,3994.540039,171.9669952,1999.927368,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.981538161253268,"1"
"137","burned",2.313539982,0.5568,3475.830078,85.9835968,580.7872314,"3",27.49507576,44.50378788,0.009796914,14.94276515,91.01444884,45.38305341,703.504311,0.994174084434749,"1"
"138","burned",0.248202994,0.5102,3465.709961,339.8800049,1651.690918,"3",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.998157969915395,"1"
"139","burned",3.503659964,0.4565,3666.800049,67.97599792,1398.720825,"3",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.997669687443439,"1"
"140","burned",0.753024995,0.6192,4033.219971,30.39979935,2784.362061,"3",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.994421965208789,"1"
"141","burned",1.370090008,0.5662,3658.72998,0,1226.962158,"3",27.49507576,44.50378788,0.009796914,14.94276515,91.01444884,45.38305341,703.504311,0.995156778473272,"1"
"142","burned",1.074650049,0.669,4054.580078,151.9989929,2442.978516,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.98966311695553,"1"
"143","burned",0.748848021,0.5662,3192.560059,769.0609741,2447.324951,"4",27.49507576,44.50378788,0.009796914,14.94276515,91.01444884,45.38305341,703.504311,0.994662520925066,"1"
"144","burned",0.779914975,0.6431,3654.679932,310.0180054,2380.713379,"4",28.57007576,38.13257576,0,13.24530303,91.14986067,42.40575303,697.3511974,0.992351047952283,"1"
"145","burned",1.878110051,0.4641,3896.98999,243.197998,1727.446655,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.998264330690138,"1"
"146","burned",1.901669979,0.4248,3111.639893,472.9100037,1855.383789,"4",28.57007576,38.13257576,0,13.24530303,91.14986067,42.40575303,697.3511974,0.998749495381089,"1"
"147","burned",1.779579997,0.5528,3627.649902,305.5140076,2259.626953,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.995838597530993,"1"
"148","burned",0.318006992,0.438,2941.719971,515.9019775,2038.373535,"4",28.57007576,38.13257576,0,13.24530303,91.14986067,42.40575303,697.3511974,0.999048464737044,"1"
"149","burned",0.813076973,0.5337,3495.97998,219.2160034,2362.00708,"3",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.99740864437669,"1"
"150","burned",0.900942028,0.5662,3828.199951,182.3990021,2519.333984,"3",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.996385530765996,"1"
"151","burned",0.243212,0.6681,3891.169922,312.9849854,2123.638184,"4",28.50340909,38.30681818,0,13.40049242,90.87510147,38.96235734,691.0045838,0.991301750555536,"1"
"152","burned",0.238396004,0.7289,3584.209961,243.197998,1074.36499,"4",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.986482489146159,"1"
"153","burned",0.777849972,0.6652,3488.040039,91.19940186,818.5394287,"3",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.992095128794271,"1"
"154","burned",2.337080002,0.7064,3738.310059,60.79959869,1063.992676,"4",27.49507576,44.50378788,0.009796914,14.94276515,91.01444884,45.38305341,703.504311,0.974786004416881,"1"
"155","burned",1.241029978,0.4584,3634.909912,303.9979858,2289.893555,"4",27.49507576,44.50378788,0.009796914,14.94276515,91.01444884,45.38305341,703.504311,0.998216630934649,"1"
"156","burned",1.704159975,0.5662,3526.899902,380.9079895,1057.458374,"4",27.49507576,44.50378788,0.009796914,14.94276515,91.01444884,45.38305341,703.504311,0.993982139685705,"1"
"157","burned",1.557800055,0.6652,4239.109863,954.572998,3528.733643,"4",28.29962121,40.34848485,0,11.80674242,90.28175926,35.53659294,684.6699701,0.987022045083818,"1"
