"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",0.62995904053327,1.46185024355276,0.430932678166998,0.666517321850675
"`Wind Speed`",-0.114941972149703,0.0460909030913641,-2.49381037125391,0.0126380041270537
"DMC",-0.0100102896124236,0.00199185070659653,-5.02562244211977,5.01802277983765e-07
"FMC",0.141389000620726,0.0153565422208284,9.20708572200302,3.3509906372191e-20
"Hydrography",-0.000340925930864068,0.000158199644820178,-2.15503600688605,0.0311590166690919
"NDVI",-9.94070336306526,1.48139263896749,-6.7103771826447,1.94121975261331e-11
"Precipitation",-1.01736700727651,0.0978195551177989,-10.4004460667538,2.46775252483182e-25
"Slope",-0.264828668058203,0.0679598608055536,-3.896839471404,9.74561694121208e-05
