"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-2.94725080900498,0.81860636372896,-3.60032726300771,0.000317816910424716
"`Wind Speed`",0.0568427853141191,0.0181320786723472,3.13492933387768,0.00171895514141551
"DC",0.00121463062472849,0.000252819010929554,4.80434845569003,1.55256239662599e-06
"DMC",0.0032081773328748,0.00101105906956731,3.17308595456025,0.00150827863627244
"Precipitation",-0.0639269354725156,0.0286737341323345,-2.22945972706175,0.0257833320449752
"RH",-0.0569085260113217,0.00628150904128164,-9.05969021732244,1.30821560916575e-19
"Temperature",0.146260572867365,0.0209652188639091,6.97634371559781,3.02961005637267e-12
