"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-2.20851539901423,0.0679078940817746,-32.5222189390048,5.17438825332097e-232
"`Wind Speed`",0.152380899693134,0.0486074432512485,3.13492933387769,0.00171895514141542
"DC",0.379637711075886,0.0790196037146855,4.80434845569001,1.55256239662613e-06
"DMC",0.216820076836019,0.0683309812406478,3.17308595456024,0.00150827863627252
"Precipitation",-0.348189353762075,0.156176561314682,-2.22945972706176,0.0257833320449743
"RH",-0.840414168413855,0.0927641175640804,-9.05969021732252,1.30821560916479e-19
"Temperature",0.29154204336202,0.041790091665092,6.97634371559779,3.02961005637297e-12
