"","Temperature","RH","Precipitation","Wind Speed","FMC","DMC","DC","HAS_FIRE","Prob_fogo","HasFire_Predict"
"1417",24.33928571,77.875,7.738813391,5.205922619,49.07500289,31.66545335,544.4664538,"not-burned",0.0371472815978634,"0"
"1418",22.1827381,86.0952381,38.95189244,6.471994048,27.41345009,12.18771296,362.5850025,"not-burned",0.00193632413586851,"0"
"1419",25.00863095,74.41369048,0.948415824,7.19014881,56.93473555,13.22653768,368.2905561,"not-burned",0.0637807228021888,"0"
"1420",23.67053571,76.33035714,2.064972061,9.333660714,64.38460863,12.81731097,369.9039794,"not-burned",0.0502078412277616,"0"
"1421",24.28690476,67.49702381,0.672714438,10.1346131,76.38546309,14.11402482,375.1028183,"not-burned",0.0995509857098285,"0"
"1422",25.83333333,56.83630952,0.070281317,7.076666667,84.40073315,16.29952661,380.9568183,"burned",0.183839923353665,"0"
"1423",25.26934524,61.97916667,0.163404063,7.22610119,85.48849269,18.18806783,386.7093005,"burned",0.135858853683055,"0"
"1424",25.73958333,65.28869048,2.458623833,8.69625,76.41125508,17.13555249,387.9252374,"not-burned",0.115603301847628,"0"
"1425",24.77202381,73.48809524,5.551383772,5.273363095,57.34964818,12.0808534,376.0652212,"not-burned",0.0445414125394887,"0"
"1426",24.61636905,74.61309524,4.738412269,11.05535714,59.42120534,9.824327728,367.819547,"not-burned",0.0579116955222436,"0"
"1427",25.1875,68.16369048,1.416397728,11.0953869,73.07143887,10.65177941,372.4334142,"not-burned",0.107578357484016,"0"
"1428",25.21428571,73.42857143,3.573575824,5.412738095,62.66870114,8.449062586,369.9174694,"not-burned",0.0530274618051115,"0"
"1429",24.0327381,79.74107143,10.38322436,6.663303571,43.73328211,4.781132277,339.9430683,"not-burned",0.021312500646985,"0"
"1430",25.0014881,77.21428571,2.535474926,3.784017857,54.9715657,5.060585146,341.7426292,"not-burned",0.0391531281337158,"0"
"1431",24.57321429,79.36607143,14.49757511,6.193035714,40.93624687,3.001173788,300.8348092,"not-burned",0.016799082341182,"0"
"1432",25.38571429,77.10416667,6.307280298,5.177767857,49.20481906,2.707928608,290.2865054,"burned",0.0332522834632258,"0"
"1433",24.225,82.05059524,14.43305929,5.550208333,35.79753267,1.598976361,255.0628139,"not-burned",0.0125463235263098,"0"
"1434",24.11517857,80.80654762,3.525720369,7.030059524,47.56430814,1.514827647,254.1745544,"not-burned",0.0284450190159007,"0"
"1435",25.33095238,77.95535714,2.803990686,4.170238095,55.17592443,1.927004311,256.4123556,"not-burned",0.0354605547450657,"0"
"1436",25.42232143,74.53869048,2.958887116,6.81797619,61.55439383,2.308230745,258.813939,"not-burned",0.0497041088386517,"0"
"1437",25.30505952,73.82142857,2.43764602,7.9825,66.72605853,3.062615855,261.5577946,"not-burned",0.0561601442598038,"0"
"1438",23.16994048,84.54761905,14.63376706,6.745535714,36.6967441,1.629006345,227.7067031,"not-burned",0.00956405317657453,"0"
"1439",24.55267857,80.01190476,2.305472604,8.783630952,53.41031424,1.938333521,230.6852679,"not-burned",0.036572474148185,"0"
"1440",24.42113095,74.63988095,0.746498498,5.88514881,68.87428478,3.192045805,236.2850714,"not-burned",0.0456947057993451,"0"
"1441",25.28541667,68.4047619,0.070434037,6.396369048,79.68053313,4.807522672,242.0404464,"not-burned",0.0777507354235947,"0"
"1442",25.78571429,64.29464286,0.067657591,5.950535714,84.11918543,6.665385147,247.885875,"not-burned",0.101712732127136,"0"
"1443",26.5,62.375,0.007964015,9.760833333,85.84378066,8.674658502,253.859875,"not-burned",0.150521681898557,"0"
"1444",26.44285714,53.48809524,1.67e-13,12.10449405,87.52367286,11.15228025,259.8235893,"not-burned",0.252710008745815,"0"
"1445",26.59166667,54.27380952,0.002191931,13.89764881,87.75458461,13.60103374,265.8140893,"not-burned",0.270864773837956,"0"
"1446",26.0375,52.42559524,0.115880064,10.65455357,87.97717024,16.09650408,271.7048393,"burned",0.241849480120967,"0"
"1447",25.83720238,53.17559524,0.006064342,8.23047619,88.05756061,18.53472425,277.5595357,"burned",0.209096346733784,"0"
"1448",27.03065476,51.97321429,0.032513637,7.374375,88.29524575,21.14616093,283.6290536,"burned",0.245639734752045,"0"
"1449",26.9422619,55.51785714,0.254483143,6.985327381,87.66204692,23.48999827,289.6826607,"not-burned",0.204551729590075,"0"
"1450",27.11547619,54.625,7.31e-05,11.22699405,88.11765933,25.96700145,295.7674464,"not-burned",0.267130552735452,"0"
"1451",26.85327381,50.05059524,0.021334791,8.139970238,88.48092348,28.666353,301.8050357,"not-burned",0.279267469544717,"0"
"1452",28.33482143,45.95833333,0.047711023,8.67327381,89.35127582,31.74021653,308.1093036,"not-burned",0.388796393605114,"0"
"1453",27.61755952,47.47321429,0.120483119,7.296845238,89.41399274,34.65468138,314.2844643,"burned",0.329702128184212,"0"
"1454",26.34255952,55.36607143,0.252291212,9.271964286,88.32841592,36.8444146,320.230125,"not-burned",0.226690505338012,"0"
"1455",24.82589286,66.7172619,0.383880113,5.898541667,86.24806825,38.12403825,325.9027857,"not-burned",0.0924506384691015,"0"
"1456",24.27946429,75.09821429,2.531899035,6.696696429,70.87826962,34.02439177,327.5694024,"not-burned",0.0500200624122353,"0"
"1457",25.72767857,64.86607143,0.220946604,10.23604167,81.99095672,35.84774178,333.4043846,"not-burned",0.143312143921603,"0"
"1458",26.46815476,56.27678571,0.230518035,9.96485119,86.34619076,38.17944998,339.3726524,"not-burned",0.232858587544257,"0"
"1459",26.9860119,53.42857143,0.075840799,8.196428571,87.65874879,40.70899364,345.4341346,"not-burned",0.263168177729389,"0"
"1460",26.92380952,51.16369048,0.083585621,7.008541667,88.22627572,43.35454398,351.4844203,"not-burned",0.276486991640452,"0"
"1461",26.43809524,56.38392857,0.171628166,5.738303571,88.18334145,45.67795025,357.4472774,"not-burned",0.198896231306692,"0"
