"lasso_predict","lasso_prob"
1,0.571945339896472
1,0.567119404637141
1,0.585186513349519
1,0.56740060814756
1,0.537285794046827
1,0.556080453706178
1,0.568662719212768
1,0.591226387526107
1,0.57125619071221
1,0.56086126848147
1,0.557228992307196
1,0.550393013639141
1,0.551736618439484
1,0.583837078976673
1,0.568302923193355
1,0.582119136859325
1,0.555063568565945
1,0.607054186186237
1,0.617731108917227
1,0.575489640872903
1,0.564637191684494
1,0.588379228282807
1,0.62339748952026
1,0.548101183015849
1,0.554882617677753
1,0.594179208831353
1,0.557131564892489
1,0.593379116843898
1,0.618397069919811
1,0.544739499352638
1,0.593662178646161
1,0.606932070347617
1,0.551945272977954
1,0.613262066672918
1,0.556277709828269
1,0.561900260240337
1,0.539753665307052
1,0.550481297777655
1,0.560137242104909
1,0.559025264367326
1,0.551446931337961
1,0.616618194420846
0,0.4822598353177
1,0.551469130280229
1,0.630707535659091
1,0.626085799143307
1,0.581178957219908
1,0.52600744485186
1,0.562486019525522
1,0.538646921826087
0,0.468660865289107
1,0.583047225889913
1,0.523231926915438
1,0.560081108124761
1,0.556288343944644
1,0.543937864488964
1,0.504830588016884
1,0.560081108124761
1,0.599435196982937
1,0.601432652073301
1,0.645431111114416
1,0.530548776709685
1,0.629686273802088
1,0.607575089751685
1,0.539461261455055
1,0.54626452012052
1,0.630860827487226
1,0.614919474780549
1,0.50914613527259
1,0.510717284889033
1,0.61138312181111
1,0.553761217209728
1,0.54395340273808
1,0.622727215700136
1,0.599673279797866
1,0.611517010901664
1,0.514622061897645
1,0.603592111617432
1,0.633594413215967
1,0.582067172607721
1,0.600738864528141
1,0.570820874150841
1,0.563586316964874
1,0.568551173521024
1,0.597647474839698
1,0.61131564336175
1,0.619054282590513
1,0.655912664885314
1,0.614094751901034
1,0.60449339268503
1,0.620710632785882
1,0.595513188687726
1,0.52470446485737
1,0.62762268977617
1,0.598319313982074
1,0.608361230496159
1,0.560333480836696
1,0.624624398856069
1,0.502299215591787
1,0.528735142951142
0,0.447397614975217
1,0.545292287116863
1,0.520090781232411
1,0.551688572105475
1,0.506571337598551
0,0.458432691224157
0,0.486902074609696
1,0.626642490590721
1,0.568389996660798
1,0.552380408752051
1,0.614304921699951
1,0.610016390946029
1,0.58016809992494
1,0.541446527655032
1,0.601879942371174
1,0.534002827505589
1,0.612965585457106
1,0.577908059615983
1,0.567619894072864
1,0.62224221491145
1,0.651932016857475
1,0.520078564046843
1,0.544564716987959
1,0.65141255269357
1,0.531129246558946
1,0.616366202043801
0,0.487120308169405
1,0.627458474443662
1,0.518269895110251
1,0.515230938096886
1,0.535270933555678
1,0.539093842683545
1,0.602242290920699
1,0.62762268977617
1,0.578802457036062
1,0.526238955614308
1,0.53624183463649
1,0.52903583561429
1,0.525299607124418
1,0.632381157633202
0,0.487829106895846
1,0.622824477918332
0,0.494152120645016
1,0.610157657904441
1,0.604752585985202
0,0.45774176199324
1,0.501953514485257
1,0.614851962094681
1,0.535095076348155
1,0.533935937336379
1,0.626490000522043
1,0.512248074811899
1,0.641730399189115
1,0.622926500873818
1,0.615752568695034
1,0.601883285370878
1,0.620108415848599
1,0.576721468554965
1,0.605946656219208
1,0.537252397964589
1,0.622990249764301
1,0.6519120726258
1,0.532478976106079
1,0.654757680553543
1,0.579636600814085
1,0.575540447164666
1,0.594431274237375
1,0.598138250888112
1,0.623885385975763
1,0.586731999016828
1,0.585230677309182
1,0.514401888827885
1,0.531535519963949
1,0.597524054049207
1,0.601994390625526
1,0.524446461330044
1,0.51159215669695
1,0.534198747680039
1,0.580840327782582
1,0.546385566739515
1,0.530705532425015
1,0.564008343536929
1,0.536830836797106
1,0.607389648391496
1,0.547278630534796
1,0.545889359311372
1,0.547409338894813
1,0.61320476798455
1,0.523897045914597
1,0.623265662127124
1,0.535441366057864
1,0.533399011371372
1,0.503070360574387
1,0.551945272977954
1,0.546391820493972
1,0.527694118942338
1,0.614845671349974
1,0.56894687288088
1,0.598976533147952
1,0.533774276746103
1,0.525162780533964
1,0.58211570174092
1,0.601695947158747
1,0.55508022143456
1,0.531828232833862
1,0.54315817693439
1,0.652704723072023
1,0.525065621317494
1,0.512894116816152
1,0.631623750399099
1,0.550004508060433
1,0.581567135336125
1,0.625570537772936
1,0.568565957393942
1,0.582155956218618
1,0.618824321502576
1,0.554292687200284
1,0.597766988385694
1,0.607816403553103
1,0.613350212564022
1,0.622769075262334
1,0.513331584026269
1,0.586146472059697
1,0.616458694715472
1,0.543463074201085
1,0.576150313259081
