HAS_FIRE;Elevation;Slope;NDVI;Hydrography (m);Road (m);LULC;Pop. Density (hab/km²)
1;717,2609863;3,057650089;0,753256977;121,598999;2784,360107;5;0
1;719,5159912;2,628690004;0,717729986;245,0910034;2480,149902;5;0
1;719,84198;1,636029959;0,732649982;203,9279938;2868,719971;5;0
1;794,1619873;2,561549902;0,543368995;2074,77002;399,8469849;4;1,961470008
1;718,5670166;2,883970022;0,729385018;0;2463,699951;5;0
1;755,2919922;2,822309971;0,576821983;2493,889893;781,5759888;4;0
1;726,0510254;2,741980076;0,524860024;455,9970093;1895,790039;4;0
1;755,2919922;2,822309971;0,576821983;2493,889893;781,5759888;4;0
1;726,0510254;2,741980076;0,524860024;455,9970093;1895,790039;4;0
1;713,947998;0,60353899;0,554076016;109,6080017;2463,129883;5;0
1;715,5180054;0,884835005;0,516928971;109,6080017;2389,040039;5;0
1;713,8729858;0,342714995;0,604340971;125,3420029;2484,98999;5;0
1;716,6140137;0,864349008;0,725279987;0;2580,939941;5;0
1;714,7329712;1,945080042;0,574515998;109,6080017;2504,25;5;0
1;715,7459717;0,277929008;0,723906994;30,39979935;2618,27002;5;0
1;715,257019;1,666210055;0,641815007;96,13259888;2529,219971;5;0
1;715,6420288;0,732096016;0,589968979;91,19940186;2248,969971;5;0
1;712,0269775;1,418089986;0,47507599;60,79959869;2289,48999;5;0
1;725,3720093;2,285559893;0,509160995;435,2590027;1866,310059;4;0
1;715,2189941;0,736792028;0,551985979;60,79959869;2396,959961;5;0
1;715,4370117;2,55802989;0,425709009;177,2599945;2140,330078;5;0
1;719,8590088;3,190910101;0,536849976;121,598999;2182,870117;4;0
1;712,4970093;1,856639981;0,458561987;151,9989929;2175,659912;5;0
1;714,7730103;1,779489994;0,636904001;30,39979935;2552,129883;5;0
1;714,0869751;1,483639956;0,546652973;0;2322,550049;5;0
1;714,2990112;0,488976985;0,678959012;60,79959869;2367,47998;5;0
1;714,4320068;0,742677987;0,546033978;91,19940186;2418,459961;5;0
1;717,7670288;1,034369946;0,525039971;0;2418,459961;5;0
1;716,8239746;0,749032974;0,755551994;42,9917984;2522,27002;5;0
1;714,4459839;0,397890002;0,514106989;121,598999;2433,5;5;0
1;714,2949829;0,915244997;0,556475997;60,79959869;2381,48999;5;0
1;715,1279907;1,118819952;0,62194699;96,13259888;2439;5;0
1;715,1199951;0,94264102;0,686604977;30,39979935;2543,790039;5;0
1;716,375;1,256459951;0,685657024;85,9835968;2506,830078;5;0
1;714,0869751;0,942782998;0,551751018;109,6080017;2498,889893;5;0
1;713,7210083;0,905794024;0,562115014;91,19940186;2254,100098;5;0
1;715,0440063;0,853075027;0,410677999;171,9669952;2248,969971;5;0
1;715,322998;0,686187983;0,737980008;60,79959869;2468,939941;5;0
1;714,8779907;1,466560006;0,56092298;96,13259888;2528,850098;5;0
1;715,059021;1,033910036;0,721942008;30,39979935;2629,360107;5;0
1;714,6890259;0,98110801;0,729691029;60,79959869;2410,98999;5;0
1;714,1370239;0,404143989;0,582204998;60,79959869;2289,48999;5;0
1;715,9869995;0,728415012;0,738578975;0;2539,790039;5;0
1;715,0819702;2,920609951;0,551819026;60,79959869;2271,659912;5;0
1;716,2139893;0,79013598;0,730674982;67,97599792;2676,909912;5;0
1;714,1849976;0,602212012;0,554307997;85,9835968;2410,98999;5;0
1;714,0579834;1,240839958;0,392807007;177,2599945;2468,939941;5;0
1;747,960022;0,154269993;0,553815007;85,9835968;4562,5;4;0,0123088
1;714,0020142;2,054150105;0,636237025;67,97599792;2569,639893;5;0
1;720,7440186;2,802589893;0,543255985;271,9039917;2875,629883;3;0
1;714,7689819;1,786689997;0,560244024;60,79959869;2536,330078;5;0
1;714,0579834;1,240839958;0,392807007;177,2599945;2468,939941;5;0
