temperature;Relative.Humidity;precipitation;Wind.speed;Fine.Fuel.Moisture.Code;Duff.Moisture.Code;Drought.Code;day;Month;Year;Focuses_qnt;HAS_FIRE
25,84810606;63,51893939;2,233249418;6,198143939;76,01944994;45,80793195;219,6235417;21;2;1999;0;false
23,43560606;82,27272727;11,17170307;3,784166667;39,88313306;24,11769195;198,8946224;22;2;1999;0;false
21,97083333;90,60227273;19,67026835;3,840606061;18,67242549;9,982586151;158,0808936;23;2;1999;0;false
23,29659091;82,75378788;9,85038169;6,250075758;30,75996474;5,467436196;143,7900544;24;2;1999;0;false
23,24318182;82,47348485;8,79689046;6,926060606;35,35272022;3,156487266;132,5200233;25;2;1999;0;false
23,20606061;86,06818182;10,15864454;7,455795455;33,55773756;1,77812109;118,960659;26;2;1999;0;false
23,57083333;86,40151515;16,3835277;6,063712121;27,77405897;0,863433602;93,37930273;27;2;1999;0;false
22,71856061;90,37121212;15,05577607;4,158825758;18,61312613;0,445466276;71,82626331;28;2;1999;0;false
22,56287879;90,53030303;15,81880383;4,145340909;16,81403577;0,386445686;50,79296874;1;3;1999;0;false
22,85984848;88,06818182;17,23077456;3,803787879;19,45743943;0,49343163;30,16239329;2;3;1999;0;false
22,29090909;87,09090909;7,726498115;6,385757576;26,40575462;0,521260953;27,14609567;3;3;1999;0;false
22,25265152;90,76893939;19,50125503;6,569848485;18,57697005;0,373502434;14,54248519;4;3;1999;0;false
22,89583333;88,14015152;13,33450245;7,511931818;24,52529758;0,49086256;12,05369002;5;3;1999;0;false
22,72727273;88,01136364;16,90403901;7,768106061;24,23381534;0,492934072;8,91740011;6;3;1999;0;false
22,63522727;89,87878788;11,40590242;8,855757576;23,59200096;0,415822495;8,401849236;7;3;1999;0;false
23,77689394;79,09090909;0,39797931;7,804545455;51,76231542;1,3133158;13,88569014;8;3;1999;0;false
24,64545455;67,16666667;0,013979908;6,943030303;73,79948434;2,771927055;19,52587196;9;3;1999;0;false
24,50189394;71,65530303;0,058249618;4,98875;80,53272582;4,024512824;25,14021287;10;3;1999;0;false
24,65378788;71,14772727;0,067479942;4,07844697;83,02506353;5,306607306;30,78189469;11;3;1999;0;false
24,63901515;76,39772727;0,991408491;4,389924242;76,76917362;5,790205056;36,11950722;12;3;1999;0;false
24,50227273;81,5;7,051788314;5,488560606;51,77058934;3,817909443;32,23262104;13;3;1999;0;false
23,36060606;87,27272727;17,18050066;4,334886364;27,27153006;1,79367049;14,23850576;14;3;1999;0;false
23,15113636;87,61363636;7,663678143;6,898863636;28,97349692;0,84016959;12,08697421;15;3;1999;0;false
23,93409091;81,65909091;3,661481344;7,477159091;44,15103372;1,015700852;14,56808386;16;3;1999;0;false
23,82386364;82,07954545;4,617671219;7,059848485;44,98073246;0,825615662;15,22258702;17;3;1999;0;false
22,90151515;83,18560606;8,194287352;7,808143939;39,79045367;0,706917832;12,96315042;18;3;1999;0;false
23,09242424;77,94318182;0,990243498;8,42719697;60,27531553;1,512658192;18,32378679;19;3;1999;0;false
23,48825758;77,36742424;0,768446878;7,031931818;71,21244211;2,473076157;23,75567315;20;3;1999;0;false
23,35075758;81,65151515;4,942166397;5,848863636;52,63293883;1,678412047;23,52909209;21;3;1999;0;false
24,39772727;74,82954545;0,234342693;7,707272727;71,25654161;2,785995112;29,124683;22;3;1999;0;false
24,40378788;69,13257576;0,092392855;8,493257576;80,6261751;4,144221369;34,72136481;23;3;1999;0;false
24,48522727;67,07575758;0,001613066;7,847348485;83,86784664;5,597059881;40,33270572;24;3;1999;0;false
24,25265152;62,47727273;0;6,318977273;85,3755685;7,23993062;45,902183;25;3;1999;0;false
25,66287879;61,71969697;0,026884439;6,466022727;86,13623924;9,007846987;51,72550118;26;3;1999;0;false
25,34848485;68,39393939;0,105207771;6,182234848;86,16258517;10,45013423;57,49222845;27;3;1999;0;false
25,51174242;67,3030303;0;6,989886364;86,19379618;11,95140011;63,28834209;28;3;1999;0;false
25,83560606;61,90151515;0;6,082424242;86,46922442;13,72269552;69,14275118;29;3;1999;0;false
26,56098485;64,47727273;0,158170115;6,901060606;86,42087928;15,41801794;75,12772845;30;3;1999;0;false
25,59772727;59,6780303;0;9,0275;86,7254978;17,27388732;80,93931936;31;3;1999;0;false
24,53522727;63,91287879;0,008327648;10,99840909;86,77002629;18,76418052;86,55966027;1;4;1999;0;false
24,53636364;67,08712121;0,324778293;12,28587121;86,43886736;20,12356234;92,18020572;2;4;1999;0;false
24,69659091;68,125;0,232560543;11,63765152;86,38363531;21,44834341;97,82959209;3;4;1999;0;false
24,76590909;66,96212121;0,238083089;11,06935606;86,42932634;22,824363;103,4914557;4;4;1999;0;false
25,38257576;67,18181818;0,145952999;9,196628788;86,46798257;24,22350011;109,2643194;5;4;1999;0;false
25,66060606;65,17424242;0,225547786;8,938143939;86,55217233;25,72451558;115,0872285;6;4;1999;0;false
25,7844697;66,68181818;0,439261546;8,179318182;85,9820774;27,16748155;120,932433;7;4;1999;0;false
25,82272727;67,82954545;0,440751757;6,662083333;85,27997496;28,56275424;126,7845239;8;4;1999;0;false
25,40871212;65,25;0,234576711;9,241098485;85,96135285;30,04640019;132,5620921;9;4;1999;0;false
25,39659091;61,88636364;0,248952862;13,42776515;86,35622947;31,673029;138,3374785;10;4;1999;0;false
24,53863636;62,125;0,020424654;14,16371212;86,4483554;33,23751292;143,958433;11;4;1999;0;false
24,45681818;57,67045455;0;11,45833333;86,83261866;34,97997045;149,5646603;12;4;1999;0;false
