"","HAS_FIRE","Slope","NDVI","Road","Hydrography","Pop_dens","Ocupations","LULC","Prob_fogo","HasFire_Predict"
"510","not-burned",1.797590017,0.499413013,1349.969971,767.2559814,0.802272975,9303.130859,"4",0.420475109304074,"1"
"511","not-burned",0.331321001,0.282086998,1311.430054,2066.52002,0.895577013,11225.59375,"4",0.942682417546582,"0"
"512","not-burned",0.322414994,0.215575993,1078.22998,2951.290039,0.895577013,13256.01758,"12",0.917458032134713,"1"
"513","not-burned",0.472564995,0.359340012,4188.120117,3355.699951,0.48012501,3303.521729,"12",0.524861160162274,"1"
"514","not-burned",1.410230041,0.463243008,60.79959869,5653.459961,0.48012501,6762.97998,"4",0.243185402804999,"1"
"515","not-burned",1.253859997,0.483285993,3163.47998,2557.199951,0.48012501,5239.446289,"4",0.36687280943523,"1"
"516","not-burned",0.975583971,0.169768006,1553.069946,4985.569824,0.895577013,14964.72754,"15",0.9193290413039,"1"
"517","not-burned",1.70934999,0.463102996,1142.319946,900.2650146,1.103440046,1951.751831,"4",0.602662801965071,"1"
"518","not-burned",0.908822,0.531776011,2882.209961,2297.949951,1.103440046,2783.03418,"4",0.243972388200616,"1"
"519","not-burned",3.316030025,0.483806014,2248.969971,2028.599976,0.48012501,1655.32373,"4",0.414005367743532,"1"
"520","not-burned",1.258900046,0.367076993,3760.25,3896.040039,0.48012501,2918.53833,"12",0.453555518630525,"1"
"521","not-burned",0.617304981,0.461378992,0,1307.540039,1.103440046,7983.34668,"12",0.281920643583144,"1"
"522","not-burned",1.483260036,0.238205999,1050,4110.160156,0.48012501,5223.547852,"41",0.680425743246708,"1"
"523","not-burned",2.575129986,0.412849993,1019.190002,851.1939697,0.48012501,1128.483521,"12",0.505915718869288,"1"
"524","not-burned",1.901049972,0.540201008,524.7819824,109.6080017,1.103440046,8946.271484,"4",0.322847587303504,"1"
"525","not-burned",1.793730021,0.507785976,1019.640015,366.0620117,0.802272975,8718.96582,"4",0.420525458574442,"1"
"526","not-burned",2.237449884,0.499222994,693.8880005,1184.030029,1.103440046,2061.141846,"4",0.436009003192554,"1"
"527","burned",1.291170001,0.5648,11257.2998,245.0910034,2.220340014,709.6903076,"4",0.265292828119338,"1"
"528","burned",3.177210093,0.4236,17340.30078,30.39979935,2.507019997,2353.383789,"4",0.769740576876789,"1"
"529","burned",1.692440033,0.4097,16383.5,759.9949951,2.507019997,2279.984375,"4",0.778395419310503,"0"
"530","burned",3.456069946,0.3782,16413.90039,699.1950073,2.507019997,2231.642822,"4",0.852106266006958,"1"
"531","burned",2.043519974,0.531,924.5739746,261.5090027,2.220340014,573.5821533,"4",0.410947589030528,"1"
"532","burned",0.497967,0.5875,954.572815,60.799583,2.220340014,735.901062,"4",0.233514379792017,"1"
"533","burned",1.092919946,0.6799,396.3649902,366.0620117,2.220340014,151.9989624,"4",0.0593595225969937,"0"
"534","burned",0.965902984,0.5293,13923.7998,30.39979935,2.507019997,413.4818726,"3",0.653378995568791,"1"
"535","burned",1.972110033,0.5249,13925.90039,0,2.507019997,455.9968872,"4",0.421897469160289,"1"
"536","burned",0.460543007,0.7305,16844.5,237.4299927,2.507019997,509.5933838,"4",0.0237587867223564,"1"
"537","burned",0.965902984,0.5293,13923.7998,30.39979935,2.507019997,413.4818726,"3",0.653378995568791,"1"
"538","burned",1.339470029,0.7178,14771,67.97599792,2.507019997,699.8557739,"4",0.0306198452491708,"1"
"539","burned",0.64616698,0.7115,826.9639893,317.3829956,0.672481,498.5936584,"3",0.0832122267665557,"1"
"540","burned",0.916453004,0.7519,4457.589844,67.97599792,0.802272975,5532.845703,"4",0.0157714980785482,"1"
"541","burned",0.310245007,0.7102,856.065979,601.8850098,0.672481,584.7516479,"3",0.0788054283011931,"0"
"542","burned",1.141739964,0.4082,2007.310059,790.3950195,0.802272975,1543.519287,"4",0.788534816384103,"1"
"543","burned",1.023859978,0.359,425.5969849,42.9917984,2.220340014,396.3647766,"4",0.924960018883931,"1"
"544","burned",2.185369968,0.3773,273.5979919,598.8060303,2.220340014,856.065918,"4",0.883108251524418,"1"
"545","burned",0.724268973,0.672,730.8610229,42.9917984,2.220340014,558.065979,"3",0.177069020605164,"1"
"546","burned",2.153259993,0.4149,5405.100098,192.2649994,0.802272975,6051.391602,"4",0.773337214125509,"1"
"547","burned",1.781559944,0.7402,8504.660156,0,2.507019997,523.0178223,"12",0.00748782481656027,"1"
"548","burned",2.396409988,0.8211,4930.490234,312.9849854,0.802272975,5637.419922,"4",0.00468170433990446,"1"
"549","burned",1.284719944,0.6565,399.8469849,720.6740112,0.672481,432.0622253,"4",0.0663004476719416,"0"
"550","burned",0.241221994,0.453,672.9279785,221.3139954,0.802272975,5610.882324,"4",0.669705528879594,"1"
"551","burned",1.746930003,0.7136,465.0270081,91.19940186,0.672481,860.9100952,"3",0.0839327930961936,"1"
"552","burned",2.636759996,0.4052,1225.449951,752.0490112,0.802272975,5528.751953,"4",0.781171178216128,"1"
