HAS_FIRE;Elevation;Slope;NDVI;Road;Hydrography;Pop_dens;Ocupations;LULC;Temperature;RH;Precipitation;Wind Speed;FMC;DMC;DC;year
1;796,0620117;2,956830025;0,3978;9368,509766;128,9750061;1,103440046;1611,475708;4;30,04464286;36,1577381;0,055118266;8,931815476;92,61473684;134,0559128;956,2400675;2005
1;804,5479736;0,615695;0,7257;815,7119751;1890,910034;0,48012501;7248,48584;12;26,43541667;52,82738095;0,658359905;12,56327381;88,02590826;27,50813555;614,1220059;2005
1;806,5100098;1,199959993;0,4769;7051,180176;1637,079956;1,103440046;3507,587891;4;27,12142857;40,55357143;0,002054097;11,49943452;90,21508042;57,14959427;809,1687639;2005
1;704,5490112;3,552680016;0,5898;7691,209961;537,8270264;0,48012501;1876,18689;4;20,84404762;51,22619048;1,67E-13;12,59252976;87,33910431;112,0578607;626,2725006;2005
1;807,53302;1,327090025;0,5047;10411,7002;838,6160278;0,672481;3144,72583;4;27,66934524;36,97321429;0;15,10571429;90,97996661;66,09149757;827,7270854;2005
1;722,1190186;2,292690039;0,4194;11291,59961;280,2720032;0,48012501;1514,50769;4;20,49404762;60,38690476;0;6,919494048;86,78931907;90,6728675;550,0675184;2005
1;734,085022;3,123399973;0,6499;5549,109863;151,9989929;0,48012501;4631,256348;4;21,08988095;57,9375;0;10,77363095;87,26364327;107,6618849;611,1595184;2005
1;795,5089722;0,85325402;0,2524;9459,469727;300,9429932;1,103440046;1814,335327;4;27,66934524;36,97321429;0;15,10571429;90,97996661;66,09149757;827,7270854;2005
1;757,9249878;0,727086008;0,4708;4065,51001;259,7359924;1,103440046;4024,385986;4;28,80565476;35,04166667;0;11,40860119;92,19585727;119,5973501;930,5243532;2005
1;758,6630249;3,831890106;0,6219;432,0620117;395,196991;0,802272975;930,0548096;4;26,07708333;46,32738095;0,015975687;8,545565476;89,99126393;180,3084826;818,8100363;2005
1;811,0750122;0,467604995;0,2224;6806,299805;1124,790039;1,103440046;1741,035156;4;27,66934524;36,97321429;0;15,10571429;90,97996661;66,09149757;827,7270854;2005
1;774,2750244;2,486769915;0,2918;3529,52002;977,059021;1,103440046;3409,658936;4;25,06666667;75,80357143;3,609102803;4,77172619;60,9359657;2,39708516;96,84621707;2005
1;768,4219971;1,678719997;0,5188;3736,699951;705,117981;1,103440046;3646,581299;4;28,80565476;35,04166667;0;11,40860119;92,19585727;119,5973501;930,5243532;2005
1;797,651001;5,058000088;0,5367;1311,430054;288,3980103;0,802272975;1634,253906;4;28,80565476;35,04166667;0;11,40860119;92,19585727;119,5973501;930,5243532;2005
1;773,5200195;5,694300175;0,4265;1572,880005;395,196991;0,802272975;2029,285767;4;27,66934524;36,97321429;0;15,10571429;90,97996661;66,09149757;827,7270854;2005
1;702,8369751;1,786640048;0,7023;109,6080017;30,39979935;1,103440046;1173,447754;4;26,43541667;52,82738095;0,658359905;12,56327381;88,02590826;27,50813555;614,1220059;2005
1;810,2009888;0,654748023;0,4589;8500,860352;1913,26001;1,103440046;3363,541504;4;28,80565476;35,04166667;0;11,40860119;92,19585727;119,5973501;930,5243532;2005
1;818,9119873;1,180220008;0,3598;1240,449951;399,8469849;0,802272975;1401,361206;4;26,89047619;47,12797619;0;10,15196429;88,53117487;16,25259026;589,6545594;2005
1;697,3549805;1,294270039;0,3011;6845,290039;405,5840149;0,48012501;3514,95752;25;25,06666667;75,80357143;3,609102803;4,77172619;60,9359657;2,39708516;96,84621707;2005
1;772,4799805;0,322760999;0,6952;2251,429932;1441,349976;1,103440046;1922,651611;4;26,43541667;52,82738095;0,658359905;12,56327381;88,02590826;27,50813555;614,1220059;2005
1;797,742981;1,105690002;0,2688;9489,650391;280,2720032;0,672481;1557,229126;4;26,19761905;38,42857143;0;12,70571429;91,03194533;69,08537783;833,6466568;2005
1;806,8369751;0,112295002;0,6952;6418,100098;395,196991;1,103440046;3082,544922;4;27,8735119;44,79761905;0,06960913;10,86869048;89,92477384;25,21500674;608,1596309;2005
1;800,6079712;0,488269001;0,3568;9095,639648;565,4689941;0,672481;1202,618164;4;27,8735119;44,79761905;0,06960913;10,86869048;89,92477384;25,21500674;608,1596309;2005
1;699,8449707;0,472425997;0,2585;537,8270264;369,82901;1,103440046;1368,328369;15;26,53779762;42,1547619;0;10,34416667;91,21716888;80,69050977;857,3787818;2005
1;805,4060059;0,698301017;0,7267;6177,069824;334,3980103;1,103440046;3484,458008;4;27,8735119;44,79761905;0,06960913;10,86869048;89,92477384;25,21500674;608,1596309;2005
1;801,5159912;1,3829;0,7083;10402,40039;323,1539917;0,672481;2492,968262;4;27,8735119;44,79761905;0,06960913;10,86869048;89,92477384;25,21500674;608,1596309;2005
1;761,8880005;1,861230016;0,4775;1793,589966;1278,599976;1,103440046;1392,429932;4;27,8735119;44,79761905;0,06960913;10,86869048;89,92477384;25,21500674;608,1596309;2005
1;809,3610229;0,718609989;0,6565;7123,939941;1115,300049;1,103440046;2693,943115;3;21,08988095;57,9375;0;10,77363095;87,26364327;107,6618849;611,1595184;2005
1;775,690979;3,232599974;0,2432;4567,060059;300,9429932;1,103440046;3929,459717;4;26,53779762;42,1547619;0;10,34416667;91,21716888;80,69050977;857,3787818;2005
1;805,1690063;1,170549989;0,2782;6164,490234;795,6389771;1,103440046;4213,415527;4;27,66934524;36,97321429;0;15,10571429;90,97996661;66,09149757;827,7270854;2005
1;793,1640015;1,781309962;0,4775;9460,639648;151,9989929;1,103440046;1721,014893;4;27,8735119;44,79761905;0,06960913;10,86869048;89,92477384;25,21500674;608,1596309;2005
1;807,53302;1,327090025;0,3383;10411,7002;838,6160278;0,672481;3144,72583;4;27,8735119;44,79761905;0,06960913;10,86869048;89,92477384;25,21500674;608,1596309;2005
1;770,7670288;1,57791996;0,3459;2523,179932;1241,930054;1,103440046;2081,664551;4;19,09107143;61,80952381;0;11,776875;86,55640709;83,16358612;521,1875363;2005
1;730,9370117;3,033910036;0,3531;587,1170044;683,1500244;1,103440046;1222,056519;4;27,8735119;44,79761905;0,06960913;10,86869048;89,92477384;25,21500674;608,1596309;2005
1;795,5089722;0,85325402;0,4586;9459,469727;300,9429932;1,103440046;1814,335327;4;26,07708333;46,32738095;0,015975687;8,545565476;89,99126393;180,3084826;818,8100363;2005
1;729,3239746;1,771810055;0,3323;4987,790039;989,7449951;0,48012501;3469,840332;4;20,55297619;59,61607143;0,001140457;9,190565476;86,45441088;78,26177242;502,5108399;2005
1;811,4580078;0,864874005;0,2611;7660,810059;1572,880005;0,672481;2463,133545;12;26,89047619;47,12797619;0;10,15196429;88,53117487;16,25259026;589,6545594;2005
1;816,3950195;1,059550047;0,5593;8442,660156;2681,389893;0,672481;4595,29834;4;20,72410714;57,52678571;0,001980683;12,34416667;87,40499551;114,9236541;636,1452506;2005
1;808,6939697;0,964753985;0,1844;7654,290039;1714,560059;0,672481;1960,020508;4;28,08214286;41,30059524;0;11,41875;90,36564393;62,86253544;821,5426032;2005
1;822,4559937;1,659000039;0,3699;3374,379883;2898,199951;0,48012501;2337,821045;4;24,70744048;42,5952381;0;15,15321429;90,13153808;187,6319449;835,982947;2005
1;811,3670044;0,551405013;0,2871;8137,27002;1972,47998;0,672481;2807,663818;4;21,21309524;61,79166667;0,138066539;10,724375;87,1360235;108,9393191;616,1818756;2005
1;755,5629883;3,042819977;0,4154;7569,549805;395,196991;0,48012501;4912,459473;12;25,65625;41,40178571;0;10,27330357;91,08162027;71,87763498;839,4687818;2005
1;801,7680054;2,15170002;0,4167;8088,459961;135,9519958;1,103440046;184,9147186;3;27,8735119;44,79761905;0,06960913;10,86869048;89,92477384;25,21500674;608,1596309;2005
1;806,7410278;0,842013001;0,344;7258,169922;367,321991;1,103440046;769,0606689;4;24,04761905;66,76190476;0,010548526;9,26860119;82,01753971;4,499919699;22,81537905;2005
