HAS_FIRE;Elevation;Slope;NDVI;Hydrography (m);Road (m);LULC;Pop. Density (hab/km²)
1;730,5189819;1,187620044;0,466834009;85,9835968;3819,26001;4;1,103440046
1;807,1699829;1,699450016;0,405907005;784,5269775;5509,160156;3;1,103440046
1;787,309021;1,727380037;0,462069988;1810,26001;652,7109985;-9999;-9999
1;700,242981;1,46081996;0,421505988;0;6578,240234;4;1,103440046
1;828,697998;1,019350052;0,415060014;407,8559875;109,6080017;4;0,895577013
1;792,757019;1,803030014;0,494906992;1153,589966;4202,209961;3;1,103440046
1;812,3099976;2,817899942;0,515322983;739,6589966;1977,619995;4;0,895577013
1;723,5289917;3,29756999;0,504751027;280,2720032;2213,139893;4;1,103440046
1;751,7160034;1,923490047;0,415479004;339,8800049;109,6080017;4;0,895577013
1;762,1849976;3,711110115;0,608169019;67,97599792;2354,949951;3;1,103440046
1;761,085022;2,500669956;0,504015028;288,3980103;2396;4;0,895577013
1;715,40802;2,709880114;0,506516993;0;2986,310059;4;1,103440046
1;739,5479736;1,404410005;0,458516985;1253,420044;2952,689941;4;1,103440046
1;688,0239868;1,516530037;0,469420999;85,9835968;6773,220215;5;0,672481
1;734,5529785;2,79956007;0,435137987;1194,52002;2953,949951;4;1,103440046
1;734,5839844;1,741099954;0,450405985;0;3508,77002;4;0,895577013
1;771,2780151;5,594130039;0,514827013;1075,650024;1866,560059;4;1,103440046
1;789,6870117;10,40200043;0,492478997;838,6160278;2235,780029;3;1,103440046
1;717,8480225;4,50124979;0,517462015;516,7960205;6113,680176;3;1,103440046
1;733,9050293;0,637731016;0,468479991;171,9669952;924,5739746;4;0,895577013
1;790,9379883;1,752820015;0,476835996;494,8729858;709,6900024;4;0,895577013
1;698,4580078;2,890840054;0,443237007;380,9079895;6327,609863;4;1,103440046
1;752,0709839;4,593259811;0,494874001;327,4159851;4131,799805;3;1,103440046
1;679,4030151;1,413840055;0,519263983;121,598999;4239,109863;5;0,672481
1;695,9060059;1,937080026;0,484062999;299,4030151;6535,319824;4;1,103440046
1;745,0579834;2,359499931;0,537271023;151,9989929;2504,25;4;1,103440046
1;760,3759766;2,950939894;0,474875003;408,9869995;755,1149902;4;0,895577013
1;722,6060181;1,930999994;0,432974011;85,9835968;4010,929932;4;1,103440046
1;781,632019;6,839210033;0,542135;163,7079926;2499,629883;3;1,103440046
1;750,3549805;2,326060057;0,563180029;219,2160034;2354,949951;3;1,103440046
1;728,4279785;3,829560041;0,433023989;451,9249878;2707,120117;4;1,103440046
1;776,7620239;7,930540085;0,47736901;237,4299927;3933,810059;3;0,895577013
1;694,2869873;4,30768013;0,525022984;286,7909851;6892,180176;4;1,103440046
1;705,3590088;3,61638999;0,463290006;328,8240051;3730,76001;4;1,103440046
