HAS_FIRE;Elevation;Slope;NDVI;Road;Hydrography;Pop_dens;Ocupations;LULC;year
1;663,427002;1,056849957;0,4916;2528,310059;2042,219971;3,156620026;3341,899902;4;2005
1;698,4439697;1,90151;0,544;121,598999;1265,52002;2,717230082;4065,51001;4;2005
1;632,3270264;2,189680099;0,4078;825,8449707;1104,900024;2,717230082;1564,930054;4;2005
1;663,2559814;1,924080014;0,3936;2462,379883;516,7960205;1,533360004;715,526001;4;2005
1;580,4760132;3,737230062;0,5182;1880,119995;85,9835968;2,717230082;584,7520142;12;2005
1;662,1259766;1,534600019;0,4291;1946,540039;1428,790039;2,717230082;2865,48999;12;2005
1;628,3579712;2,956190109;0,2136;2242,379883;1053,52002;2,717230082;1169,5;12;2005
1;618,7379761;2,547739983;0,2117;2742,389893;1191,810059;2,717230082;1153,589966;12;2005
1;625,9849854;1,055420041;0,3968;151,9989929;413,4819946;2,717230082;1936,540039;12;2005
1;682,8800049;1,676110029;0,4207;2961,449951;779,2080078;3,156620026;5263,470215;4;2005
1;675,4370117;1,716500044;0,5561;367,321991;886,2990112;3,156620026;1830,560059;4;2005
1;592,2769775;3,238739967;0,4073;2734,800049;151,9989929;2,717230082;1373,719971;4;2005
1;691,6389771;1,205649972;0,3266;1983,689941;1037,609985;3,156620026;2487,77002;4;2005
1;693,7819824;2,987839937;0,335;85,9835968;598,8060303;2,717230082;2017,640015;12;2005
1;609,5250244;1,295770049;0,6506;543,8079834;343,9339905;2,717230082;885,2550049;4;2005
1;585,9530029;3,729029894;0,368;490,1820068;171,9669952;3,156620026;384,5299988;3;2005
1;610,1339722;1,973809958;0,462;1423,280029;455,9970093;2,717230082;1784,290039;12;2005
1;656,2459717;1,902480006;0,4961;2731,25;1180,51001;2,717230082;2523,919922;4;2005
1;680,0269775;0,593406975;0,4485;237,4299927;769,6610107;3,156620026;1645,23999;4;2005
1;648,9689941;6,514679909;0,3508;3283,320068;2037,689941;3,156620026;2338,409912;4;2005
1;690,5310059;1,746780038;0,5071;3699,540039;1277,150024;3,156620026;5116,02002;4;2005
1;647,289978;1,122779965;0,5206;1732,790039;666,7189941;8,120900154;503,2059937;4;2005
1;630,5109863;3,77609992;0,4295;4579,180176;558,065979;2,717230082;2424,75;12;2005
1;650,2910156;2,162950039;0,3943;3343,97998;85,9835968;2,717230082;4600,419922;12;2005
1;655,473999;0,874840975;0,4536;5391,140137;1124,790039;2,717230082;2626,719971;4;2005
1;642,7700195;1,843960047;0,379;2918,379883;1225,449951;2,717230082;5139,27002;12;2005
1;663,677002;4,169680119;0,2674;3701,290039;2435,969971;3,156620026;3793,52002;12;2005
1;599,8070068;2,121969938;0,3266;5393,109863;219,2160034;2,717230082;3723,820068;12;2005
1;637,3939819;0,708414018;0,4506;5046,72998;1006,409973;2,717230082;3035,870117;12;2005
1;610,7940063;3,368789911;0,2184;3932,399902;135,9519958;2,717230082;1611,189941;4;2005
1;657,1049805;2,973409891;0,3609;4864,350098;125,3420029;2,717230082;4272,549805;12;2005
1;660,4290161;1,583150029;0,454;3130;558,065979;2,717230082;4235,069824;12;2005
1;704,184021;2,605760098;0,4529;1671,98999;1301,170044;3,156620026;5071,669922;4;2005
1;709,5009766;10,17039967;0,4681;5247,910156;1885,030029;2,717230082;2898,199951;4;2005
1;681,4240112;1,131880045;0,4549;1800,02002;1742,359985;2,148309946;2478,840088;12;2005
1;636,7860107;2,728080034;0,6001;914,5239868;366,0620117;2,717230082;1225,449951;4;2005
1;646,9899902;2,22954011;0,3788;3951,620117;1781,439941;3,156620026;3101,370117;12;2005
