"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","day","mon","yr"
0.00632797297481578,0.0168228714753502,0.0215567956215606,0.0268126378362462,0.0266586193985032,0.0696590707871041,0.0599479045374229,0.0501383941814353,0.032517492671299,0.115636865269686,0.236754358316448,0.324864247362346,0.0764514539305439,0.0538829229405519,0.0457441217399208,0.590473601872741,0.859780500409979,0.890576119643998,0.129194140602159,0.138152240826713,0.198338246653497,0.442440220174089,0.409289137334563,0.797179466704225,1,1,1999
0.00234994213683369,0.00345618096846329,0.00293584279542996,0.00268789250368726,0.00208759493101283,0.0102022738547908,0.00576948440518208,0.00270279010738247,0.00152475122694272,0.0275366867608695,0.0260829293683429,0.0167554068664666,0.00554329928086351,0.003077179654592,0.00174075691100698,0.324471099907725,0.245113746651878,0.190491435644299,0.0254816771338488,0.00459135007239613,0.00715317724744474,0.214709611417012,0.0545813254383203,0.338268308753981,2,1,1999
0.000595313995807872,0.00608349367106594,0.000348333702855307,0.00215947807819096,0.0023643778232946,0.000180205038661435,0.00024428300794532,0.000334350274014048,0.000605362339195585,9.40604375742955e-05,8.21826805295623e-05,6.27502872678336e-05,0.000112311930384057,0.000156912100028217,6.96151980941154e-05,0.00075952486868772,0.000290908518945606,0.000214265364086721,6.1161967737787e-05,4.47226301634898e-05,3.79485908541747e-05,0.000205412830278849,3.95797499840312e-05,0.000169147252700027,3,1,1999
0.0624346963334697,0.154589762008934,0.0118292280808891,0.0353892596462044,0.0772793005894933,0.0021450163819933,0.00430696475817778,0.0101875852163891,0.0231843606855689,0.0031218964695553,0.00107130842157426,0.00228331084214288,0.00941631919023648,0.0114694061087368,0.00470592344741749,0.00539916623759791,0.00259337891114411,0.00160939445840369,0.00312299917519258,0.00488736788799929,0.00437949010925021,0.000812749608419499,0.00134550896165692,0.000429326976384307,4,1,1999
0.15087650347584,0.234458593671519,0.0127658690308609,0.0177923911168724,0.0321090595700718,0.00475928633674856,0.00431066056357711,0.0024261063601836,0.00503416524274255,0.00183545749481109,0.00144517997561201,0.00241270883504607,0.00599481179146338,0.00551139435759695,0.00596184488834485,0.00558814997957955,0.00357631016141776,0.00242197726429085,0.00603663463270999,0.004000736062727,0.00561707620649876,0.0021385796142199,0.00379392541141853,0.0122846242382151,5,1,1999
0.01353460005077,0.0492729511311892,0.0275969171100524,0.0252080088457366,0.0458887117576558,0.0891125438162291,0.0691228038642408,0.027166658113704,0.00973389204718372,0.0406065274205357,0.0381599164678858,0.0483886024987296,0.0385478178444718,0.0110325744462697,0.00933968443484643,0.0158923591880303,0.0211879933412895,0.0155942839934549,0.024860320667285,0.0102075622624343,0.0102218269383142,0.0034300108852325,0.00265941525938362,0.00362412715447244,6,1,1999
0.146882942244097,0.0618423269272921,0.551325419443987,0.405314419517205,0.216838769142152,0.658780652012436,0.684583602888561,0.597636730696536,0.520677163333085,0.0921117319998498,0.278720265191597,0.604025055397345,0.671718748421967,0.549136300140061,0.583251492299849,0.363472230539339,0.474580463911362,0.458713822799796,0.248613054300055,0.199033009225727,0.19091957750251,0.30781869844686,0.0958733377739866,0.193477014954863,7,1,1999
0.250686406632637,0.313752707235909,0.51322528574832,0.557602809160639,0.34232270033863,0.599847642097902,0.844230656866659,0.683914859509416,0.429283167451176,0.386840358075304,0.703917194350029,0.810547144482213,0.557317300224353,0.505057552933766,0.707405660624226,0.595997243290483,0.746294549307059,0.736673402089447,0.314496153356658,0.544055321235077,0.651609218123259,0.746154296592018,0.443763640220891,0.732621539300255,8,1,1999
0.925421556221432,0.962498224737981,1.01884317401285,1.09356271550605,0.987176415208563,1.08239132705344,1.39699836500863,1.19108932960432,1.01061790772569,1.02847629494924,1.13824957181019,1.29901289165512,1.12562490702654,1.07317159950011,1.36616905668702,1.16303918332977,1.33168746136794,1.28309259569738,1.0292301759519,1.16549330371058,1.36278868040474,1.43539936501363,1.19775963367205,1.56154992375635,9,1,1999
1.04304125437713,0.762216891081417,0.877293692598179,0.491897402455214,0.863965139870304,0.22255568099954,0.60373669771909,0.330523037842347,0.534864229220928,0.281746484094577,0.357091292171673,0.385627025286713,0.286889026687702,0.40911859102661,0.829730331198896,0.550430921663232,0.475448114549667,0.274719614398924,0.25027418516139,0.590331546981441,0.984477616866396,0.76109774211348,0.316588474812594,0.497520827949661,10,1,1999
0.0655981534883302,0.0161283859617977,0.045876982233146,0.0173227646967971,0.0711386076286669,0.224771200007834,0.423495366047498,0.0416662269494732,0.136980896330474,0.109228228314639,0.797909267362475,0.428992296242756,0.108819981550598,0.131665853095921,0.814512331645141,0.989772799544699,0.894479095919702,0.179619657978491,0.407120495885721,0.375243414320428,1.07111542416432,0.416976066229787,0.22623433879888,0.672654316952431,11,1,1999
0.00224590424364828,0.00432743355844149,0.002775637568617,0.0106135646986693,0.0287690694675478,0.000212877847834599,0.00596005499683934,0.0184781983240022,0.0160736454795592,0.000109909772165329,0.000715117587775503,0.000616629079613382,0.00398963991137516,0.0147239715825779,0.297549362722011,0.00113629241039142,0.0010541259762914,0.000315552817383211,0.00135387837034684,0.0486525772900626,0.681948610217794,0.000539210441275755,0.00160010599827227,0.0121019166208153,12,1,1999
