"","Estimate","Std. Error","z value","Pr(>|z|)"
"(Intercept)",-0.152180851469968,0.63026738971384,-0.241454427047324,0.809202933588368
"Temperature",0.140491898713265,0.0177591193145013,7.91097217295826,2.55386616325932e-15
"Relative.Humidity",-0.0883701214043056,0.00383619742060179,-23.0358638295635,2.0385226639454e-117
"Wind.speed",0.0522976423141771,0.0154250786032299,3.39042955043525,0.000697831876608285
