"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","day","mon","yr"
31.5949980846855,35.5582398827604,36.5650915413305,37.5703998523108,37.6019800885999,42.4825526311643,41.5566281010377,40.5832294185824,38.4922333746653,45.7007125233883,51.0038624744124,53.8176228718465,42.9531421738415,41.0346992866533,40.1988105593977,62.7839644336465,72.532632712767,72.5568409166306,46.2100285282733,46.7887982333736,49.6546880480925,57.2964815080751,56.3047349470393,69.8921526618954,1,1,1999
27.7015896195154,28.9784429551169,28.5377948051449,28.1607477871666,27.3633259344956,33.3978037202051,31.0849816757556,28.2341669284101,26.3895837583324,37.7787801180161,37.5776055980782,35.3708884102196,30.7729177781735,28.7410489586915,26.9254096065467,54.4113059184913,51.5726681418237,49.1278146784549,37.1929018028131,30.296395686304,32.0761035821807,50.1191211189611,41.0357746119086,54.2079143163195,2,1,1999
22.8790398617142,30.2973144213232,21.5008660035998,26.829782340123,27.2159159292526,20.0403238613531,20.7564197761109,21.4655977315356,23.1723043267332,18.5992296153592,18.254482905669,17.5149780254661,18.8321770986764,19.6639329816624,17.7323624716386,24.3437641812907,21.6402273076949,20.7501296984392,17.5390057035687,16.7544073494201,16.4315125022381,20.7219202555706,16.6284348689696,20.3002741010106,3,1,1999
41.2386779685164,47.0561663852219,33.5612131706472,38.5161189170258,42.7916484193252,27.5823000439227,29.9231647234643,33.0982423650973,36.7056188023454,28.9032229123324,25.4247694998777,27.8566423792049,32.8970937737425,33.691843452602,30.2714632815734,30.9684355763754,28.3242561099709,26.7091050478337,28.8275922239337,30.3389556946143,30.0411110392887,24.518862996562,26.034495223806,22.6447503043256,4,1,1999
46.0983761325411,49.3097780816818,33.4574196054302,34.8390770768552,37.5342852647335,29.8831315962224,29.4523254069487,27.3945701285702,30.0181907212374,26.8610485828931,25.9690921940883,27.5362904446798,30.6311465204871,30.4014408670897,30.8096700940486,30.9169971338637,29.245048017059,27.6888872433007,30.7505269066314,29.3186549182094,30.6578884825776,27.3894602398333,29.20393421959,33.8522748603599,5,1,1999
33.8934598927734,39.8620663556934,36.8475093483214,36.3851654622863,39.3763564829065,43.0813519990468,41.4467767732705,36.5907489412933,32.35073551694,38.9874415806761,38.5686948355931,39.6258121149629,38.2179151196927,32.7895993035402,32.2793903475104,34.7856412107379,35.9665867533391,34.4521534602405,36.2441189932892,32.5734637928095,32.6998051720692,28.7388590642916,27.7615580818914,29.0192632391129,6,1,1999
46.2943504891688,40.9305914252306,58.5986372397338,54.5895064758419,49.0505317873449,62.2416755397449,62.5839164576208,59.5112588528731,57.7581005142546,43.7531478765812,51.7714608391177,60.5439653428311,61.5443737365587,58.5163620959919,59.8918912260468,54.6519474946696,57.7080654124162,56.768667880447,50.1839018348956,48.6958609492828,48.865217150085,52.884696953829,43.9487377671945,49.1368300496979,7,1,1999
51.2599324717139,53.2800390600015,59.0435035422887,60.3037315671959,54.3410200775309,61.6977399804896,69.9468437080516,63.9202077034604,56.7005724000684,55.3188566849659,64.3660916244658,67.8817990264904,60.1234182444333,58.9624095000476,66.1693766953805,61.3289657282977,65.960890879065,65.0672702330693,53.1204320353054,60.1396286344031,64.5537748127319,65.4348554160162,56.7787858491898,66.621676144723,8,1,1999
68.2577853528746,69.9864490806518,71.5933388880584,73.2822891537742,71.2390147229317,73.9042002175861,77.7195239862591,75.2142522688855,72.1881998152652,72.3110530109068,75.0362351796877,76.9465009600949,74.1678975749031,73.5655829604712,77.7068518555421,75.4130312613965,77.3941342888545,76.4772092100358,71.6797161922265,74.8711503976185,77.6086197336559,77.5265244775592,74.4718682496126,78.7364538433406,9,1,1999
69.4494321272783,61.5626872415292,65.2496145195686,55.5649608622395,64.4081812895941,49.0335406447831,58.8763856499297,51.7766074070106,56.9428763406193,50.7444996110007,53.1283845019675,53.6565253813383,50.799178206636,53.9895399973101,64.5748253273936,57.7664365195979,56.1186289539483,50.5181720563922,49.5563388203574,58.3210037720427,69.7408179123477,62.5479372350032,51.39737496692,56.7592876557081,10,1,1999
