"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","day","mon","yr"
5.26525,5.31925,5.32375,5.34775,5.38000000000001,6.95830151138886,5.38525,5.3665,5.41375,9.6554852646588,13.6221170319056,15.485182274996,6.66580337819532,5.46100000000001,5.55925,18.3462430072127,20.59375,20.4805,10.2030367828791,10.8699988568471,12.2940111603266,15.9158618208946,15.9623855358809,20.602,1,1,1999
5.3575,5.395,5.41,5.4085,5.44375,5.539,5.479,5.4175,5.467,5.65,5.60725,5.5225,5.47375,5.5045,5.569,19.9787165240559,19.4509099704563,18.0207773407626,5.49625,5.521,5.653,16.9236742767155,10.4737835232175,21.2180629953845,2,1,1999
5.176,5.2735,5.21575,5.27725,5.33575,5.25775,5.2705,5.2645,5.33575,5.33275,5.30950000000001,5.28475,5.281,5.35225,5.40475,5.4415,5.40475,5.31925,5.26525,5.32375,5.41375,5.332,5.2555,5.39275,3,1,1999
10.5125,10.63175,6.25115935385938,8.43221382147502,10.7225,5.40925,5.395,7.00935303360781,8.62578471626128,5.43925,5.413,5.74532286465856,7.02070227398571,7.18962642975622,6.45302617946622,6.90353779717328,5.47525,5.40625000000001,5.386,5.41975,5.49325,5.38075,5.32975,5.40325,4,1,1999
13.5241791084042,13.8892761161146,5.365,5.392,6.42878071478042,5.4025,5.389,5.37550000000001,5.44975,5.4625,5.425,5.392,5.42275,5.48425,5.575,5.57725000000001,5.5465,5.43175,5.42125000000001,5.4805,5.56600000000001,5.4685,5.431,5.6035,5,1,1999
6.12515250210276,12.7940400663078,5.28325000000001,5.3215,6.97502106904501,10.7075,10.69775,5.99656381694659,5.3905,10.82825,10.763,10.7015,6.4759542713565,5.4085,5.53075,5.764962127724,7.21797949146507,6.96411346783215,5.63040324334034,5.40625000000001,5.5435,5.3185,5.30425,5.43775,6,1,1999
11.5216525021028,10.8881077709109,10.74875,10.7975,9.47321506973051,16.2255,16.22925,11.4965638169466,10.97675,10.4046618070073,16.29675,16.20825,12.0164542713565,11.042,11.33075,11.404462127724,12.8409794914651,12.5211134678322,8.99376592437054,11.02625,11.3135,10.90175,8.3090728497857,11.13725,7,1,1999
16.9564025021028,16.3506077709109,16.251,16.2855,15.0092150697305,21.841,21.82375,17.0333138169466,16.5525,16.0614118070073,21.9385,21.78025,17.5727042713565,16.6605,17.124,17.141462127724,18.5817294914651,18.1486134678322,11.7229712720012,16.689,17.118,16.557,13.9065728497857,16.92375,8,1,1999
22.3161525021028,21.7741077709109,21.6535,21.7045,20.5167150697305,27.32,27.299,22.4890638169466,22.09,21.5981618070074,27.458,27.25625,23.1019542713565,22.279,22.9195,22.747962127724,24.2054794914651,23.7033634678322,17.2769712720012,22.32325,22.933,22.15075,19.5183228497857,22.669,9,1,1999
27.6144025021028,22.7309242040044,24.7481892818474,17.2055228672822,21.9934753302194,12.565077492944,26.1446571577638,11.511722218386,18.5203527434248,10.6786348710022,21.8912001017474,21.696244531351,10.2970157524198,13.7662297022098,22.7362499080081,21.1242886699838,20.6702755309382,10.9975272128332,5.425,19.0613212026693,25.8560228488524,23.0232939199912,5.43850000000001,17.7394556183609,10,1,1999
21.7761376324697,12.9223849886584,19.4175488519876,11.6144670082608,19.331400833839,17.773327492944,31.3731571577638,10.2406759688712,19.2911603826551,10.1443624328628,27.1414501017474,26.937494531351,11.3333998193863,13.9867907208229,28.3254999080081,26.4802886699838,26.0465255309382,12.200556517854,10.71575,21.2630779321349,31.5052728488524,24.4761803285248,6.70173202550366,23.1959556183609,11,1,1999
18.032449959626,12.1130344546551,17.3300514782232,13.078928585409,19.2551144251519,5.008,27.3970784688419,11.6541981077438,15.867782850718,5.059,5.04925,9.05767736297608,6.0256897787618,9.87589292230982,29.5251197854199,5.17000000000001,5.15575,5.08975,5.116,18.8078974075312,37.0502728488524,5.1055,5.13475,9.84682488128575,12,1,1999
9.30251298439917,5.18425,17.7818434334226,9.1087563573744,12.6353676611713,6.41513950754636,32.6338284688419,9.9083817609766,13.4992953519277,5.22175,5.20675,14.3034273629761,11.3486897787618,8.44835548573447,20.9814512704143,5.31775,5.3095,5.27275,5.2795,5.40325,28.1290957193884,5.28625,5.25925000000001,5.41825,13,1,1999
5.11075,5.155,5.158,5.17825,5.22775,5.2225,15.9751783639171,5.26525,9.81521106188904,5.299,5.30725000000001,17.0256473556933,12.7864537582009,5.39425,5.47525,5.41675,6.05318098348078,10.68875,10.6775,6.86451443165489,29.6600214800173,10.74125,10.67,10.9955,14,1,1999
5.29075,5.33050000000001,10.49075,5.35375,5.43175,10.61075,19.1776766632405,10.65575,15.301711061889,10.73,10.727,22.4221473556933,18.2279537582009,10.91225,7.31139006942537,10.91975,11.5516809834808,16.1175,16.11225,12.3690144316549,35.3062714800173,16.2,16.11825,16.61325,15,1,1999
10.78025,10.88525,16.0035,10.92275,11.108,16.15875,24.7331766632405,16.25475,20.999711061889,16.314,16.3125,23.2863799620053,23.8359537582009,16.60725,13.2043900694254,16.61175,17.2429309834808,21.727,21.73075,18.0617644316549,41.1947714800173,21.8365,19.3441273374193,22.375,16,1,1999
16.395,16.54575,21.637,16.59,16.83225,21.84925,30.4019266632405,21.93025,26.726961061889,22.0765,22.03975,28.9708799620053,29.5497037582009,22.3495,19.1221400694254,22.47175,23.0466809834808,27.4175,27.49025,23.8122644316549,47.1170214800173,27.57125,25.0706273374193,28.295,17,1,1999
21.93625,22.12075,27.2375,22.20775,22.537,27.54125,36.0631766632405,27.6005,32.4572110618891,27.773,27.7145,34.6366299620053,35.2619537582009,28.064,25.0391400694254,28.21175,28.7784309834808,33.0795,33.213,29.5447644316549,53.0655214800173,33.22725,30.8016273374193,34.1505,18,1,1999
27.4925,27.7655,32.8035,27.86675,28.3265,33.1365,41.6674266632405,33.28725,38.1934610618891,33.49725,33.39975,40.3031299620053,41.0004537582009,33.81825,30.9906400694254,34.04325,34.5611809834808,38.77075,38.96425,35.3357644316549,59.1017714800173,38.9845,36.6068773374193,40.1005,19,1,1999
33.07875,33.4425,38.44375,33.54225,34.11975,38.88475,47.4081766632406,39.007,43.9964610618891,39.30025,39.1975,46.0528799620053,46.7517037582009,39.5995,36.9668900694254,39.92275,40.4751809834808,44.5235,44.7545,41.1477644316549,65.1102714800173,44.74475,42.4008773374194,46.03325,20,1,1999
38.68075,39.079,44.0945,39.18475,39.83275,44.6795,53.1781766632406,44.68325,49.7214610618891,45.185,45.05525,51.8183799620053,52.4782037582009,45.37925,42.9341400694254,45.8885,46.4454309834808,50.346,50.57175,46.9807644316549,71.1135214800173,50.61075,48.2181273374194,51.98325,21,1,1999
44.14325,44.64275,49.61325,44.75675,45.52775,50.26875,58.7719266632406,50.28825,55.4532110618891,50.88975,50.7285,57.4256299620053,58.1417037582009,51.13275,48.9051400694254,51.68175,52.2289309834808,56.02225,56.27125,52.7275144316549,77.0830214800173,56.3290000000001,53.9588773374194,57.874,22,1,1999
49.80075,50.3775,55.35775,50.523,51.3525,56.092,64.6259266632406,56.128,61.3312110618891,56.758,56.599,63.2998799620053,64.0392037582009,57.0655,55.0103900694254,57.64075,58.1864309834808,61.90175,62.1995,58.7030144316549,83.2122714800173,62.2287500000001,59.8773773374194,63.91925,23,1,1999
55.531,56.18425,61.13375,56.3455,57.2380000000001,61.92125,70.4776766632406,61.988,67.2414610618891,62.6270000000001,62.46425,69.1718799620053,69.9442037582009,63.0140000000001,61.1403900694254,63.56825,64.1386809834808,67.8150000000001,68.14875,64.6860144316549,89.3670214800173,68.1547500000001,65.7981273374194,69.95175,24,1,1999
61.2162500000001,61.92725,66.903,62.129,63.0890000000001,67.75725,76.3466766632406,67.83825,73.1494610618891,68.5290000000001,68.3475000000001,75.0671299620053,75.850703758201,68.9752500000001,67.2553900694254,69.534,70.1216809834808,73.7410000000001,74.0657500000001,70.6705144316549,95.5502714800173,74.0725000000001,71.6701273374194,75.9407500000001,25,1,1999
66.9975000000001,67.7250000000001,72.74425,67.95825,64.5656057552894,73.6555,82.2689266632406,73.71025,79.0597110618891,74.4947500000001,74.3192500000001,81.0186299620053,81.784203758201,74.9635000000001,73.4003900694254,75.601,76.2179309834808,79.7487500000001,80.0517500000001,76.7090144316549,101.780771480017,80.1012500000001,77.6823773374194,82.0782500000001,26,1,1999
72.6782500000001,73.4117500000001,78.42725,73.6052500000001,64.6843128610573,79.3662500000001,87.9736766632406,79.4382500000001,84.7742110618891,80.2197500000001,80.0600000000001,86.7308799620053,87.560953758201,80.7770000000001,79.3856400694254,81.4647500000001,82.0591809834808,85.4760000000001,85.8217500000001,82.5202644316549,107.836521480017,85.8885000000001,83.5483773374194,88.1085000000001,27,1,1999
78.2577500000001,71.8842399680772,84.04575,68.5406226518473,57.4697574442677,85.0785,93.7001766632406,80.5644677228284,83.928877604051,82.1571881706908,85.8727500000001,92.4048799620053,93.251453758201,81.7358627567311,81.7676966623408,87.3967500000001,87.9926809834808,91.2167500000001,91.5760000000001,88.2625144316549,113.765521480017,91.7110000000001,89.3446273374194,94.0892500000001,28,1,1999
83.5417500000001,77.1914899680772,89.3695,73.8486226518473,62.8107574442677,80.7731893973793,93.4496625986713,83.1648430199932,89.328377604051,73.4118626987725,80.7600588273253,93.7598705094633,95.1939830288171,87.1758627567311,87.3111966623408,82.8942929530787,85.5842646693613,88.477177530254,90.7986536909337,86.1231357123154,113.6016412753,87.1049295136097,82.1068031635785,91.2852571004547,29,1,1999
80.1847884215318,77.8128710338943,87.8906598319181,74.4574646852672,63.6320969929279,86.3721893973793,95.0373106279864,77.9882782318847,87.0006545419039,79.0438626987725,83.3043382871394,99.3506205094633,92.1018441410753,86.8325783059197,87.8404847191772,88.6357929530787,91.3077646693613,94.057427530254,90.0110580845094,84.1653304319583,116.251448662047,89.6691424883452,78.9925370794454,97.0995071004547,30,1,1999
82.6115926324779,80.3025997904989,93.4739098319181,80.0347146852672,65.6389753550611,92.0454393973793,100.717310627986,83.6390282318847,92.7241545419039,84.8461126987725,89.0660882871394,105.070370509463,97.8530941410753,92.6258283059197,93.7634847191772,94.5700429530787,97.2030146693613,99.8341775302541,95.7495580845094,89.9878304319583,122.265948662047,95.4698924883452,84.7572870794454,103.039007100455,31,1,1999
