HAS_FIRE;elev_cave;slope_cave;hidro_dist;road_dista;Densidade_Demo;Classe_usos;NDVI
1;718,5839844;2,315890074;516,7960205;3053,330078;1,195619941;4;0,577955008
1;718,5839844;2,315890074;516,7960205;3053,330078;1,195619941;4;0,577955008
1;770,757019;1,260319948;1305,420044;4778,959961;0;2;0,546205997
1;711,9769897;2,576109886;448,8479919;3363,27002;0;5;0,54369998
1;710,3939819;1,553069949;85,9835968;3487,639893;6,438739777;5;0,573832989
1;719,184021;7,799270153;60,79959869;3332,899902;0;5;0,586034
1;714;0,239792004;42,9917984;3785,840088;0;5;0,686623991
1;752,309021;2,055190086;1961,910034;442,6279907;1,195619941;4;0,596783996
1;715,6939697;1,561249971;85,9835968;3531,879883;0;5;0,729870021
1;709,0889893;0,737417996;271,9039917;3531,879883;0;5;0,540978014
1;710,7750244;1,197450042;273,5979919;3529,52002;0;5;0,504814982
1;723,9290161;1,994940042;219,2160034;3690,409912;0;4;0,555500984
1;752,309021;2,055190086;1961,910034;442,6279907;1,195619941;4;0,596783996
1;709,3900146;1,111199975;182,3990021;1665,339966;6,438739777;2;0,526539028
1;712,7069702;1,265679955;60,79959869;3690,409912;0;5;0,744724989
1;718,1439819;4,55257988;543,8079834;3251,639893;0;4;0,594868004
1;714,0219727;1,960989952;42,9917984;3900,899902;0;5;0,574146986
1;718,5839844;2,315890074;516,7960205;3053,330078;1,195619941;4;0,577955008
1;752,309021;2,055190086;1961,910034;442,6279907;1,195619941;4;0,596783996
1;712,25;1,297090054;67,97599792;3696,540039;0;5;0,743860006
1;718,5839844;2,315890074;516,7960205;3053,330078;1,195619941;4;0,577955008
1;718,5839844;2,315890074;516,7960205;3053,330078;1,195619941;4;0,577955008
1;714,7290039;3,630609989;1028,660034;4459,560059;0;5;0,496473998
1;712,7069702;1,265679955;60,79959869;3690,409912;0;5;0,744724989
1;721,4089966;2,494499922;638,3959961;3170,47998;0;4;0,520018995
1;713,5;0,174146995;42,9917984;2919,169922;0;5;0,523546994
1;726,7990112;1,567450047;578,3959961;2635,159912;1,195619941;4;0,491611004
1;710,0789795;0,867263973;214,9589996;3583,570068;0;5;0,63440299
1;714,0960083;1,339709997;182,3990021;4015,77002;0;5;0,518671989
1;741,1970215;2,389359951;1003,650024;2798,27002;6,438739777;4;0,489634007
1;710,8540039;1,218420029;0;3406,540039;0;5;0,515614986
1;710,7750244;1,197450042;273,5979919;3529,52002;0;5;0,504814982
1;718,5839844;2,315890074;516,7960205;3053,330078;1,195619941;4;0,577955008
1;718,5839844;2,315890074;516,7960205;3053,330078;1,195619941;4;0,577955008
1;710,7750244;1,197450042;273,5979919;3529,52002;0;5;0,504814982
1;717,8880005;3,493099928;214,9589996;3536,969971;6,438739777;4;0,539304018
1;710,7750244;1,197450042;273,5979919;3529,52002;0;5;0,504814982
1;712,7940063;1,376719952;121,598999;3819,26001;0;5;0,625957012
1;709,2189941;0,880203009;42,9917984;3249,370117;1,195619941;5;0,545732021
1;710,9349976;2,143270016;192,2649994;3684,52002;6,438739777;5;0,498856008
1;709,40802;0,669825971;259,7359924;3565,209961;0;5;0,509154022
1;718,5839844;2,315890074;516,7960205;3053,330078;1,195619941;4;0,577955008
1;710,7180176;1,909010053;486,3970032;3354,73999;0;5;0,465270996
1;711,0170288;0,868323982;30,39979935;3452,350098;6,438739777;5;0,705349028
1;712,6870117;1,33186996;96,13259888;3726,300049;0;5;0,536889017
1;718,5839844;2,315890074;516,7960205;3053,330078;1,195619941;4;0,577955008
1;752,309021;2,055190086;1961,910034;442,6279907;1,195619941;4;0,596783996
1;713,1370239;1,751530051;487,3460083;3450,610107;0;5;0,561138988
1;715,5949707;3,427580118;491,1239929;3295,820068;0;5;0,579356015
1;752,309021;2,055190086;1961,910034;442,6279907;1,195619941;4;0,596783996
1;715,3250122;2,237999916;519,4719849;3281,209961;0;5;0,566056013
1;711,822998;2,087519884;67,97599792;3469,840088;6,438739777;5;0,730579019
1;710,7750244;1,197450042;273,5979919;3529,52002;0;5;0,504814982
1;718,5839844;2,315890074;516,7960205;3053,330078;1,195619941;4;0,577955008
1;752,309021;2,055190086;1961,910034;442,6279907;1,195619941;4;0,596783996
1;752,309021;2,055190086;1961,910034;442,6279907;1,195619941;4;0,596783996
1;714,65802;0,150143996;194,654007;3630,330078;0;5;0,791406989
1;718,5839844;2,315890074;516,7960205;3053,330078;1,195619941;4;0,577955008
1;714,2880249;0,177344993;151,9989929;3907,879883;0;5;0,656189024
1;718,5839844;2,315890074;516,7960205;3053,330078;1,195619941;4;0,577955008
1;718,5839844;2,315890074;516,7960205;3053,330078;1,195619941;4;0,577955008
1;718,5839844;2,315890074;516,7960205;3053,330078;1,195619941;4;0,577955008
1;709,3920288;2,300620079;0;3331,52002;6,438739777;5;0,48626399
1;717,7059937;1,598590016;194,654007;3856,100098;0;4;0,535682976
1;726,2230225;7,275249958;135,9519958;3251,639893;0;5;0,590781987
1;752,309021;2,055190086;1961,910034;442,6279907;1,195619941;4;0,596783996
1;711,0709839;0,170876995;376,0249939;3475,830078;0;5;0,56290102
1;710,5889893;0,99911201;367,321991;3830,370117;0;5;0,519765973
1;710,9899902;0,216951996;259,7359924;3951,969971;0;5;0,537512004
1;713,8909912;2,540930033;0;3785,840088;0;5;0,707619011
1;752,309021;2,055190086;1961,910034;442,6279907;1,195619941;4;0,596783996
1;719,5109863;0,478192002;405,5840149;3082,25;0;5;0,521919012
1;718,5839844;2,315890074;516,7960205;3053,330078;1,195619941;4;0,577955008
1;711,1450195;0,437981009;212,798996;3612,969971;0;5;0,667683005
1;714,7329712;1,597800016;203,9279938;3829,169922;0;5;0,794157982
1;710,7750244;1,197450042;273,5979919;3529,52002;0;5;0,504814982
1;712,4520264;1,71164;395,196991;3413,719971;0;5;0,578790009
1;711,5889893;0,960056007;60,79959869;3752,98999;0;5;0,660001993
1;710,7750244;1,197450042;273,5979919;3529,52002;0;5;0,504814982
1;752,309021;2,055190086;1961,910034;442,6279907;1,195619941;4;0,596783996
1;714,4039917;2,380709887;366,0620117;3416,290039;0;5;0,651637971
1;752,309021;2,055190086;1961,910034;442,6279907;1,195619941;4;0,596783996
1;711,7080078;0,219237;151,9989929;3664,399902;0;5;0,522378981
1;711,8359985;1,073609948;192,2649994;3589,23999;0;5;0,617892981
1;710,7750244;1,197450042;273,5979919;3529,52002;0;5;0,504814982
1;715,9190063;3,258049965;42,9917984;3767,73999;0;5;0,470941991
1;727,5960083;1,753530025;709,6900024;3070,379883;0;4;0,536266029
1;721,632019;1,270149946;1021,450012;4066,080078;0;4;0,575496972
1;718,5839844;2,315890074;516,7960205;3053,330078;1,195619941;4;0,577955008
1;715,6610107;0,250203997;60,79959869;3851,550049;0;5;0,586557984
1;710,7750244;1,197450042;273,5979919;3529,52002;0;5;0,504814982
1;712,5;1,11511004;192,2649994;3648,98999;0;5;0,662858009
1;712,1779785;0,874082983;30,39979935;3511,800049;6,438739777;5;0,735378027
1;710,6480103;0,515989006;245,0910034;3921,689941;0;5;0,552807987
1;712,4019775;1,078909993;121,598999;3708,77002;0;5;0,603527009
1;713,5209961;2,8427701;286,7909851;3838,090088;0;5;0,797380984
1;714,7059937;3,167979956;656,2410278;3222,090088;0;4;0,578734994
1;723,6799927;3,721820116;789,223999;3118,76001;0;4;0,462204009
1;726,4689941;9,123689651;151,9989929;3285,01001;0;5;0,616457999
1;721,5640259;1,568969965;752,0490112;3045,139893;0;4;0,542051971
1;728,9060059;1,664520025;912,5;2294,330078;6,438739777;4;0,517180979
1;712,2000122;0,896799028;275,2820129;3553,790039;0;5;0,640398979
1;720,3330078;2,21645999;237,4299927;3180,52002;6,438739777;4;0,519627988
1;710,8049927;1,731130004;171,9669952;3994,540039;0;5;0,513598979
1;712,6599731;2,313539982;85,9835968;3475,830078;6,438739777;5;0,761340022
1;709,6350098;0,248202994;339,8800049;3465,709961;0;5;0,622180998
1;713,164978;3,503659964;67,97599792;3666,800049;0;5;0,70193702
1;716,2550049;0,753024995;30,39979935;4033,219971;0;5;0,679403007
1;716,3930054;1,370090008;0;3658,72998;6,438739777;5;0,744414985
1;713,6890259;1,074650049;151,9989929;4054,580078;0;5;0,533285975
1;724,1450195;0,748848021;769,0609741;3192,560059;0;4;0,487953007
1;712,3239746;0,779914975;310,0180054;3654,679932;0;5;0,617681026
1;712,1859741;1,878110051;243,197998;3896,98999;0;5;0,680840015
1;725,5120239;1,901669979;472,9100037;3111,639893;6,438739777;4;0,522485018
1;712,8239746;1,779579997;305,5140076;3627,649902;0;5;0,553330004
1;726,8649902;0,318006992;515,9019775;2941,719971;6,438739777;4;0,503293991
1;711,9990234;0,813076973;219,2160034;3495,97998;0;5;0,749647975
1;713,6719971;0,900942028;182,3990021;3828,199951;0;5;0,680477977
1;711,3259888;0,243212;312,9849854;3891,169922;0;5;0,53846401
1;709,1799927;0,238396004;243,197998;3584,209961;0;5;0,502250016
1;714,2050171;0,777849972;91,19940186;3488,040039;6,438739777;5;0,745621979
1;712,5020142;2,337080002;60,79959869;3738,310059;0;5;0,688235998
1;712,4099731;1,241029978;303,9979858;3634,909912;0;5;0,579855978
1;720,0310059;1,704159975;380,9079895;3526,899902;6,438739777;4;0,513300002
1;718,4310303;1,557800055;954,572998;4239,109863;0;4;0,580586016
1;752,309021;2,055190086;1961,910034;442,6279907;1,195619941;4;0,596783996
1;713,757019;1,151790023;67,97599792;3499,679932;0;5;0,55962199
1;714,2869873;2,691430092;91,19940186;3502,310059;6,438739777;5;0,617569029
1;711,8239746;0,322261006;303,9979858;3509,560059;0;5;0,558517992
1;752,309021;2,055190086;1961,910034;442,6279907;1,195619941;4;0,596783996
1;718,4310303;1,557800055;954,572998;4239,109863;0;4;0,580586016
1;712,3839722;2,453269958;1105,319946;4500,089844;0;5;0,347649008
1;715,4069824;0,805993021;245,0910034;4202,649902;0;4;0,548584998
1;710,7750244;1,197450042;273,5979919;3529,52002;0;5;0,504814982
1;721,8859863;2,498589993;699,1950073;3124,22998;0;4;0,478208005
1;713,6140137;1,931759953;303,9979858;3709,52002;0;5;0,624071002
1;718,5839844;2,315890074;516,7960205;3053,330078;1,195619941;4;0,577955008
1;710,7750244;1,197450042;273,5979919;3529,52002;0;5;0,504814982
1;726,8930054;2,436490059;1019,640015;2790,159912;0;4;0,463319987
1;712,2630005;2,319220066;405,5840149;3391,719971;0;5;0,455226004
1;729,0620117;2,465070009;864,6589966;3266,389893;0;4;0,549372971
1;713,2709961;1,394520044;30,39979935;3720,219971;0;5;0,719286025
1;709,1599731;0,598957002;250,6829987;3571,300049;0;5;0,536536992
1;711,0159912;0,509832978;288,3980103;3884,159912;0;5;0,504429996
1;711,8359985;1,073609948;192,2649994;3589,23999;0;5;0,593371987
1;719,3010254;1,298140049;257,9509888;2977,469971;0;4;0,591057003
1;718,7559814;3,94652009;396,3649902;3627,649902;0;4;0,568750024
1;716,8040161;1,332720041;121,598999;3220,22998;6,438739777;2;0,490521014
1;752,309021;2,055190086;1961,910034;442,6279907;1,195619941;4;0,596783996
1;752,309021;2,055190086;1961,910034;442,6279907;1,195619941;4;0,596783996
1;713,3359985;2,503139973;214,9589996;3390,090088;6,438739777;5;0,537741005
1;723,539978;2,637010098;590,257019;3189,659912;0;4;0,561950028
1;752,309021;2,055190086;1961,910034;442,6279907;1,195619941;4;0,596783996
1;717,2449951;1,628409982;96,13259888;4179,390137;0;4;0,593567014
1;713,5150146;2,2177701;288,3980103;3509,560059;0;5;0,402747005
1;700,0579834;1,077819943;243,197998;271,9039917;5,438560009;5;0,370312005
1;702,1079712;2,493299961;323,1539917;91,19940186;1,961470008;5;0,431237996
1;702,9609985;1,29858005;151,9989929;663,940979;1,961470008;5;0,59394902
1;718,2529907;1,894500017;486,3970032;151,9989929;1,961470008;4;0,540039003
1;705,9019775;0,589727998;250,6829987;516,7960205;1,961470008;5;0,649405003
1;703,8939819;2,748630047;288,3980103;486,3970032;1,961470008;5;0,530378997
1;705,3499756;2,031860113;60,79959869;548,039978;1,961470008;5;0,717426002
1;700,5040283;0,102247998;203,9279938;364,7969971;1,961470008;5;0,437994003
1;705,664978;0,661872983;425,5969849;380,9079895;1,961470008;5;0,741141021
1;723,2390137;1,358929992;699,1950073;364,7969971;1,961470008;4;0,547874987
1;700,8560181;0,797273993;177,2599945;273,5979919;1,961470008;5;0,374197006
1;708,8300171;2,853689909;520,3610229;271,9039917;1,961470008;5;0,554132998
1;699,0380249;0,425428987;128,9750061;425,5969849;5,438560009;5;0,416382015
1;701,2650146;0,517328024;243,197998;547,1959839;1,961470008;5;0,516416013
1;698,7410278;0,672137022;121,598999;121,598999;1,961470008;5;0,484972
1;705,6049805;1,339079976;109,6080017;364,7969971;1,961470008;5;0,649324
1;697,9879761;0,586305022;407,8559875;380,9079895;5,438560009;5;0,450776011
1;700,0410156;0,721341014;151,9989929;312,9849854;1,961470008;5;0,50671798
1;699,4650269;0,64635098;30,39979935;486,3970032;5,438560009;5;0,408125013
1;699,3430176;0,565635979;60,79959869;471,9320068;5,438560009;5;0,401538014
1;700,1959839;0,368315995;85,9835968;516,7960205;5,438560009;5;0,393438995
1;709,5209961;0,779926002;67,97599792;334,3980103;1,961470008;4;0,511928976
1;699,875;0,436881989;91,19940186;423,4200134;5,438560009;5;0,381258994
1;704,5469971;3,055730104;275,2820129;182,3990021;1,961470008;5;0,514145017
1;703,9439697;1,460000038;194,654007;121,598999;1,961470008;5;0,57248801
1;700,3179932;0,457204014;429,9179993;560,5440063;5,438560009;5;0,443720996
1;699,5910034;0,780128002;42,9917984;250,6829987;1,961470008;5;0,457248986
1;700,8989868;1,903570056;300,9429932;121,598999;1,961470008;5;0,449811012
1;725,9990234;2,677890062;605,7119751;395,196991;1,961470008;4;0,467056006
1;699,5189819;0,260910004;60,79959869;425,5969849;5,438560009;5;0,430464
1;701,8729858;0,494062006;91,19940186;243,197998;1,961470008;5;0,538414001
1;698,6929932;0,581755996;60,79959869;212,798996;1,961470008;5;0,465160012
1;718,1220093;1,666190028;578,3959961;547,1959839;1,961470008;4;0,503961027
1;711,9299927;3,29975009;303,9979858;30,39979935;1,961470008;4;0,508042991
1;710,8839722;3,646909952;346,6109924;30,39979935;1,961470008;4;0,510015011
1;698,7069702;1,208299994;121,598999;273,5979919;1,961470008;5;0,37539199
1;711,9130249;2,447659969;91,19940186;42,9917984;1,961470008;4;0,569009006
1;698,7410278;0,672137022;121,598999;121,598999;1,961470008;5;0,484972
1;700,8850098;0,879001975;303,9979858;623,7520142;5,438560009;5;0,398263007
1;702,8740234;3,412039995;212,798996;96,13259888;1,961470008;5;0,500850022
1;705,9290161;1,108070016;192,2649994;577,5960083;1,961470008;5;0,622094989
1;705,276001;0,630252004;310,0180054;516,7960205;1,961470008;5;0,641650975
1;705,9879761;1,14842999;177,2599945;607,9959717;1,961470008;5;0,713424027
1;700,0130005;0,105843998;184,9149933;577,5960083;5,438560009;5;0,444123
1;700,0410156;0,721341014;151,9989929;312,9849854;1,961470008;5;0,50671798
1;700,2139893;0,974307001;60,79959869;364,7969971;5,438560009;5;0,462258995
1;704,2089844;0,831359982;259,7359924;212,798996;1,961470008;5;0,40101099
1;698,9310303;0,367796004;109,6080017;212,798996;1,961470008;5;0,427581012
1;698,8330078;0,127079993;67,97599792;243,197998;1,961470008;5;0,414431006
1;705,9990234;3,003740072;91,19940186;644,1599731;1,961470008;5;0,748750985
1;699,2609863;0,657100976;30,39979935;471,9320068;5,438560009;5;0,381334007
1;702,6710205;2,076679945;0;334,3980103;1,961470008;5;0,594958007
1;700,7979736;0,166869;60,79959869;457,0090027;5,438560009;5;0,495263994
1;702,3939819;1,252609968;231,5180054;395,196991;1,961470008;5;0,431567013
1;702,1640015;1,416180015;0;638,3959961;1,961470008;5;0,596791029
1;698,9099731;0,489630014;203,9279938;531,7789917;5,438560009;5;0,424894989
1;703,5720215;0,761161029;367,321991;425,5969849;1,961470008;5;0,607122004
1;701,7349854;1,419610023;67,97599792;538,6859741;1,961470008;5;0,586031973
1;702,5419922;1,010519981;109,6080017;701,8339844;5,438560009;5;0,61145997
1;703,0180054;1,739969969;257,9509888;212,798996;5,438560009;2;0,493526995
1;704,6420288;3,018160105;250,6829987;121,598999;1,961470008;5;0,463099986
1;703,6640015;1,598500013;121,598999;212,798996;1,961470008;5;0,559314013
1;700,4060059;0,631089985;214,9589996;729,5949707;5,438560009;5;0,438313991
1;703,6420288;0,495743006;364,7969971;395,196991;1,961470008;5;0,508260012
1;704,7800293;2,116790056;151,9989929;638,3959961;1,961470008;5;0,734870017
1;699,1560059;0,495288998;60,79959869;364,7969971;1,961470008;5;0,419048011
1;699,3129883;0,951608002;96,13259888;273,5979919;1,961470008;5;0,406857014
1;708,1069946;4,344190121;273,5979919;60,79959869;1,961470008;4;0,507673025
1;703,5560303;2,073539972;0;547,1959839;1,961470008;5;0,537370026
1;725,9990234;2,677890062;605,7119751;395,196991;1,961470008;4;0,467056006
1;700,1469727;0,686241984;237,4299927;729,5949707;5,438560009;5;0,438313991
1;700,2919922;0,667873979;299,4030151;413,4819946;5,438560009;5;0,378941
1;702,9860229;3,429120064;245,0910034;91,19940186;1,961470008;5;0,460893989
1;700,4429932;0,735948026;60,79959869;384,5299988;5,438560009;5;0,448888987
1;705,7860107;0,529034019;413,4819946;426,6809998;1,961470008;5;0,693126976
1;700,8850098;1,172780037;60,79959869;334,3980103;5,438560009;5;0,489852995
1;712,5900269;3,113029957;487,3460083;60,79959869;1,961470008;4;0,477559
1;704,1329956;0,527947009;125,3420029;486,3970032;1,961470008;5;0,679121971
1;700,9769897;0,256927997;243,197998;576,7949829;5,438560009;5;0,387760997
1;702,4790039;2,002340078;203,9279938;486,3970032;1,961470008;5;0,579039991
1;699,6729736;0,460105002;85,9835968;486,3970032;5,438560009;5;0,386298001
1;738,28302;3,686530113;942,8839722;1007,330017;1,961470008;4;0,515743017
1;699,8610229;1,56517005;91,19940186;273,5979919;1,961470008;5;0,46718201
1;700,0289917;2,477989912;245,0910034;135,9519958;5,438560009;4;0,503930986
1;705,5479736;1,040879965;184,9149933;577,5960083;1,961470008;5;0,643311024
1;703,5380249;0,851547003;192,2649994;151,9989929;1,961470008;5;0,589383006
1;705,5650024;1,335759997;42,9917984;425,5969849;1,961470008;5;0,614006996
1;700,7369995;0,638945997;67,97599792;305,5140076;5,438560009;5;0,442465007
1;699,4520264;0,619930029;380,9079895;464,0329895;5,438560009;5;0,412402004
1;700,7020264;0,538214028;0;405,5840149;1,961470008;5;0,486707985
1;699,5910034;0,780128002;42,9917984;250,6829987;1,961470008;5;0,457248986
1;710,8839722;3,646909952;346,6109924;30,39979935;1,961470008;4;0,510015011
1;703,6279907;0,954333007;42,9917984;722,5949707;5,438560009;5;0,607904971
1;709,5209961;0,779926002;67,97599792;334,3980103;1,961470008;4;0,511928976
1;699,5910034;0,780128002;42,9917984;250,6829987;1,961470008;5;0,457248986
1;700,309021;1,148740053;30,39979935;299,4030151;1,961470008;5;0,447149009
1;703,7550049;2,28463006;163,7079926;486,3970032;1,961470008;5;0,557305992
1;700,2219849;1,239310026;212,798996;299,4030151;5,438560009;5;0,351087004
1;701,9619751;0,689543009;538,6859741;250,6829987;1,961470008;5;0,507798016
1;698,6929932;0,581755996;60,79959869;212,798996;1,961470008;5;0,465160012
1;714,2620239;3,610409975;346,6109924;30,39979935;1,961470008;4;0,495003998
1;738,28302;3,686530113;942,8839722;1007,330017;1,961470008;4;0,515743017
1;700,2189941;0,669380009;60,79959869;395,196991;5,438560009;5;0,455121994
1;702,6710205;2,076679945;0;334,3980103;1,961470008;5;0,594958007
1;700,2130127;1,223620057;0;334,3980103;1,961470008;5;0,434004009
1;718,7449951;7,54335022;42,9917984;3339;0;5;0,638186991
1;713,3079834;0,126288995;128,9750061;3409,659912;6,438739777;5;0,677659988
1;711,1690063;0,565276027;273,5979919;3539,060059;0;5;0,650363028
1;716,5939941;2,049979925;125,3420029;3726,300049;0;5;0,801149011
1;712,0629883;0,235795006;0;3841,699951;0;5;0,645877004
1;715,4060059;1,869379997;42,9917984;3754,100098;6,438739777;5;0,731977999
1;714,4810181;0,828574002;259,7359924;3179,209961;0;5;0,48152101
1;717,5100098;1,346750021;0;3575,949951;0;5;0,747148991
1;712,5969849;1,799499989;109,6080017;3413,719971;0;5;0,737704992
1;710,6110229;1,385959983;60,79959869;3885,590088;0;5;0,51294899
1;714,2849731;2,906140089;151,9989929;3291,050049;0;5;0,568072975
1;715,9559937;1,601729989;67,97599792;3701,290039;6,438739777;5;0,746397972
1;715,3939819;0,413228989;30,39979935;3800,820068;6,438739777;5;0,762399971
1;716,664978;1,887859941;177,2599945;2868,719971;0;5;0,657251
1;713,6489868;2,234329939;280,2720032;3617,580078;0;5;0,780278027
1;712,7509766;2,52512002;60,79959869;3472,77002;6,438739777;5;0,709460974
1;712,6430054;0,448163986;0;3826,629883;0;5;0,747977972
1;713,8099976;1,952909946;490,1820068;3327,080078;0;5;0,554521978
1;727,1779785;8,40639019;125,3420029;3273,72998;0;5;0,553921998
1;709,4349976;0,833252013;155,0090027;3666,800049;0;5;0,537943006
1;710,5430298;1,697360039;369,82901;3452,350098;0;5;0,644953012
1;715,7189941;1,634050012;0;3676,360107;6,438739777;5;0,738031983
1;716,3959961;2,192770004;560,5440063;3236,969971;0;4;0,597178996
1;716,4660034;1,062219977;96,13259888;3708,77002;0;5;0,808245003
1;721,9110107;6,892020226;212,798996;3148,97998;0;5;0,536853015
1;709,007019;0,798453987;192,2649994;3620,639893;0;5;0,540332973
1;710,8070068;1,369449973;109,6080017;3716,370117;0;5;0,567414999
1;711,8829956;1,082640052;121,598999;3702,909912;0;5;0,533792019
1;710,1879883;0,837127984;194,654007;4024,389893;0;5;0,527010024
1;711,5079956;0,680431008;42,9917984;3440,02002;6,438739777;5;0,720103979
1;713,4940186;1,346709967;60,79959869;3762,330078;0;5;0,63004601
1;710,8430176;2,056900024;91,19940186;3517,060059;6,438739777;5;0,685773015
1;712,8259888;3,104470015;231,5180054;3567,280029;6,438739777;5;0,558323026
1;712,8270264;2,066169977;30,39979935;3789,75;0;5;0,563521028
1;710,0109863;1,08604002;135,9519958;3690,409912;0;5;0,520047009
1;712,0789795;0,414151013;85,9835968;3915,090088;0;5;0,637748003
1;710,7130127;0,876284003;299,4030151;3887,610107;0;5;0,523416996
1;713,7940063;1,975610018;30,39979935;3756,070068;6,438739777;5;0,730404019
1;713,7579956;0,632978022;60,79959869;3779,860107;0;5;0,667787015
1;714,9500122;1,014330029;109,6080017;3458,23999;0;5;0,739143014
1;710,5189819;1,189960003;151,9989929;3693,919922;0;5;0,537560999
1;712,5479736;1,993970037;91,19940186;3752,98999;0;5;0,591196001
1;712,5310059;2,875839949;237,4299927;3406,540039;6,438739777;5;0,537741005
1;708,9769897;0,134004995;182,3990021;3624,850098;0;5;0,543052018
1;716,8599854;0,538676023;135,9519958;3834,22998;0;5;0,788550019
1;714,5869751;1,365440011;520,3610229;3281,209961;0;5;0,567703009
1;714,6710205;0,316873014;214,9589996;2912,360107;0;5;0,527069986
1;712,7299805;2,099730015;30,39979935;3458,899902;0;5;0,54815203
1;716,4520264;1,596429944;219,2160034;3775,580078;0;5;0,792939007
1;709,7680054;1,034049988;177,2599945;4005,050049;0;5;0,514973998
1;717,4190063;1,715739965;598,8060303;3184,01001;0;4;0,479092002
1;711,4639893;1,990839958;203,9279938;3591,040039;0;5;0,57091397
1;715,5839844;1,093090057;125,3420029;2779,879883;0;5;0,721767008
1;711,0349731;0,539584994;214,9589996;3981,790039;0;5;0,511201024
1;709,7739868;0,974223018;151,9989929;3657,209961;0;5;0,546055973
1;708,8549805;0,382277995;245,0910034;3561,449951;0;5;0,529309988
1;718,8189697;2,500400066;407,8559875;3076,540039;0;3;0,472202986
1;713,3829956;2,300760031;60,79959869;3797,179932;0;5;0,680612028
1;713,5079956;1,417359948;30,39979935;3815,629883;0;5;0,619395018
1;709,7680054;1,034049988;177,2599945;4005,050049;0;5;0,514973998
1;712,7069702;1,265679955;60,79959869;3690,409912;0;5;0,744724989
1;715,6079712;1,764829993;0;3628,669922;6,438739777;5;0,674606979
1;716,5139771;3,787120104;125,3420029;3446,050049;6,438739777;4;0,589703977
1;717,7960205;2,444619894;151,9989929;3059,679932;6,438739777;4;0,549970984
1;710,8239746;0,953085005;305,5140076;3495,320068;0;5;0,585969985
1;713,4169922;0,239959002;96,13259888;3021,98999;0;5;0,664979994
1;711,7210083;2,924050093;364,7969971;3708,77002;0;5;0,762431979
1;716,2839966;0,284007013;259,7359924;2912,360107;0;3;0,500109971
1;711,2150269;1,011989951;60,79959869;3745,959961;0;5;0,667127013
1;709,9039917;0,43336001;151,9989929;3981,439941;0;5;0,523248017
1;726,8660278;0,147707;501,3659973;2698,570068;0;4;0,534977019
1;712,5239868;1,838179946;91,19940186;3930,52002;0;5;0,704165995
1;712,6610107;3,057549953;303,9979858;3840,129883;0;5;0,798927009
1;712,7329712;0,704006016;91,19940186;4110,160156;0;5;0,572100997
1;713,8859863;0,784444988;60,79959869;3823,25;0;5;0,801288009
1;711,0159912;0,509832978;288,3980103;3884,159912;0;5;0,504429996
1;713,1170044;1,601199985;30,39979935;3809,689941;0;5;0,68581003
1;712,0209961;0,584482014;30,39979935;3782,550049;0;5;0,698578
1;710,9199829;0,796181023;355,8200073;3443,23999;0;5;0,539662004
1;712,5640259;2,486690044;67,97599792;3730,76001;0;5;0,713717997
1;711,2490234;1,218659997;380,9079895;3648,100098;0;5;0,732535005
1;715,5629883;1,180369973;663,940979;3159,820068;0;4;0,528097987
1;710,322998;2,184989929;121,598999;3960,149902;0;5;0,568050981
1;710,5960083;1,97755003;475,8320007;3362,300049;0;5;0,457186997
1;719,1760254;0,753768027;820,7940063;3465,709961;0;4;0,541360974
1;715,4799805;1,421020031;486,3970032;3332,899902;0;5;0,531096995
1;712,2860107;1,836750031;67,97599792;3571,300049;6,438739777;5;0,684391022
1;711,9849854;0,515210986;0;3812,110107;0;5;0,731939018
1;723,5999756;1,25643003;548,039978;3178,199951;0;2;0,311417997
1;722,1199951;2,299910069;396,3649902;3136,040039;6,438739777;4;0,525833011
1;713,9840088;1,92790997;125,3420029;3421,159912;0;5;0,742618978
1;719,7730103;0,323426992;384,5299988;2986,310059;0;3;0,482953995
1;712,2709961;0,649406016;60,79959869;3885,590088;0;5;0,741207004
1;715,7890015;0,856096029;286,7909851;3642,52002;0;5;0,808147013
1;708,867981;0,899604023;364,7969971;3446,050049;0;5;0,483267993
1;710,2219849;0,957433999;151,9989929;4012,889893;0;5;0,525388002
1;714,5900269;1,760859966;271,9039917;3676,23999;6,438739777;5;0,587149978
1;714,1229858;2,09423995;442,6279907;3380,399902;0;5;0,596194029
1;718,8099976;1,894119978;317,3829956;2921,540039;0;3;0,502894998
1;718,164978;1,003900051;668,7949829;3553,790039;0;4;0,565900981
1;711,3690186;1,837380052;151,9989929;3988,860107;0;5;0,519760013
1;714,6519775;1,288779974;203,9279938;3618,719971;6,438739777;5;0,73389101
1;711,1779785;0,264927;177,2599945;3627,649902;0;5;0,604017019
1;712,2860107;0,903298974;0;3821,800049;0;5;0,687229991
1;716,4959717;1,636279941;125,3420029;2823,909912;0;5;0,621891022
1;711,4539795;0,684288025;303,9979858;3517,060059;0;5;0,637124002
1;711,8980103;1,999160051;109,6080017;3718,850098;6,438739777;5;0,716620982
1;721,0830078;2,200799942;693,8880005;3058,919922;0;4;0,553664029
1;712,8720093;1,593889952;60,79959869;3775,580078;0;5;0,715912998
1;723,6690063;2,680399895;537,8270264;2381,48999;0;4;0,524758995
1;711,3200073;1,428419948;67,97599792;3756,070068;0;5;0,613063991
1;712,447998;0,518160999;67,97599792;3893,070068;0;5;0,688028991
