year,month,day,mean
2009,7,190,1.5224121903097625
2009,7,191,0.013238366871351498
2009,7,192,1.6094071726132189
2009,7,193,0.021748745574954428
2009,7,194,0.9843671367155108
2009,7,195,0.9503256219011198
2009,7,196,0.15696920719882393
2009,7,197,0.0028367929002827436
2009,7,198,-9.15933995315753e-13
2009,7,199,0.11630850894828884
2009,7,200,-9.15933995315753e-13
2009,7,201,-9.15933995315753e-13
2009,7,202,-9.15933995315753e-13
2009,7,203,-9.15933995315753e-13
2009,7,204,-9.15933995315753e-13
2009,7,205,-9.15933995315753e-13
2009,7,206,-9.15933995315753e-13
2009,7,207,-9.15933995315753e-13
2009,7,208,-9.15933995315753e-13
2009,7,209,-9.15933995315753e-13
2009,7,210,-9.15933995315753e-13
2009,7,211,-9.15933995315753e-13
2009,7,212,-9.15933995315753e-13
2009,8,213,9.15933995315753e-13
2009,8,214,0.0035652078111403354
2009,8,215,9.15933995315753e-13
2009,8,216,9.15933995315753e-13
2009,8,217,9.15933995315753e-13
2009,8,218,9.15933995315753e-13
2009,8,219,9.15933995315753e-13
2009,8,220,9.15933995315753e-13
2009,8,221,9.15933995315753e-13
2009,8,222,9.15933995315753e-13
2009,8,223,9.15933995315753e-13
2009,8,224,9.15933995315753e-13
2009,8,225,0.12121706554866706
2009,8,226,0.42425972941812623
2009,8,227,8.913019534720346e-4
2009,8,228,9.15933995315753e-13
2009,8,229,9.15933995315753e-13
2009,8,230,9.15933995315753e-13
2009,8,231,9.15933995315753e-13
2009,8,232,9.15933995315753e-13
2009,8,233,9.15933995315753e-13
2009,8,234,12.160032538739284
2009,8,235,0.4447596743269269
2009,8,236,1.5401697740197455
2009,8,237,2.446623859770479
2009,8,238,0.14884742607795473
2009,8,239,5.581332826914275
2009,8,240,15.052307374787427
2009,8,241,9.15933995315753e-13
2009,8,242,1.7077345411005007
2009,8,243,0.005347811716256005
2009,9,244,0
2009,9,245,0
2009,9,246,0
2009,9,247,0.052439062841996884
2009,9,248,0.0827371880395834
2009,9,249,0.3449325022495608
2009,9,250,1.398375009119907
2009,9,251,17.741882928208987
2009,9,252,7.0186772332743255
2009,9,253,0
2009,9,254,0.00582656253800275
2009,9,255,0.7912471926603274
2009,9,256,0
2009,9,257,0
2009,9,258,0
2009,9,259,0
2009,9,260,0
2009,9,261,0.00116531250760055
2009,9,262,0
2009,9,263,0.27850968931637116
2009,9,264,0.0804065630243753
2009,9,265,4.79875690629648
2009,9,266,34.47460522483638
2009,9,267,19.666979190764
2009,9,268,10.738354757533346
2009,9,269,3.660246586371284
2009,9,270,0.17945812617039394
2009,9,271,0
2009,9,272,0
2009,9,273,0
2009,10,274,0.12005739944177113
2009,10,275,0.7306057128421478
2009,10,276,0.3129701438438907
2009,10,277,0.21651377164281355
2009,10,278,0
2009,10,279,0
2009,10,280,0.01539197428740425
2009,10,281,32.57967890834204
2009,10,282,1048.3884139799732
2009,10,283,48.60785479962709
2009,10,284,35.87971819556173
2009,10,285,8.09002168546027
2009,10,286,4.920301113873882
2009,10,287,11.306944311528094
2009,10,288,1.6695161443738415
2009,10,289,4.510874597828928
2009,10,290,5.640645510524503
2009,10,291,9.15719856938715
2009,10,292,48.80179367564853
2009,10,293,99.534767058557
2009,10,294,53.057161500306705
2009,10,295,35.673465740110636
2009,10,296,125.59748405361164
2009,10,297,42.86459612718649
2009,10,298,82.08950340121123
2009,10,299,55.53116483410216
2009,10,300,252.7895766433987
2009,10,301,293.3207494686147
2009,10,302,332.739595618661
2009,10,303,519.5017070955658
2009,10,304,292.3859435635597
2009,11,305,119.53631143437548
2009,11,306,41.338472621147595
2009,11,307,69.73702247638946
2009,11,308,4.938436890066068
2009,11,309,5.230276685727752
2009,11,310,2.6011807874182993
2009,11,311,2.0555672563984793
2009,11,312,7.880943351542591
2009,11,313,107.39070046013944
2009,11,314,93.87344244629313
2009,11,315,116.26770572296378
2009,11,316,62.41691907998647
2009,11,317,0.5824107226450044
2009,11,318,-1.8318679906315087e-12
2009,11,319,-1.8318679906315087e-12
2009,11,320,-1.8318679906315087e-12
2009,11,321,0.07993872663596134
2009,11,322,58.48088844458321
2009,11,323,11.917214612412446
2009,11,324,2.991992339869784
2009,11,325,1.1711657886756754
2009,11,326,0.05836795913059103
2009,11,327,-1.8318679906315087e-12
2009,11,328,-1.8318679906315087e-12
2009,11,329,0.058367959130577185
2009,11,330,1.1318308596951834
2009,11,331,2.641784585075586
2009,11,332,1.2434913032526587
2009,11,333,0.30072187639747944
2009,11,334,64.50801465933665
2009,12,335,105.34367035919216
2009,12,336,38.48547099658152
2009,12,337,37.03018328646857
2009,12,338,126.31294541889
2009,12,339,148.14549025929114
2009,12,340,161.30766342442573
2009,12,341,58.71956742757598
2009,12,342,14.981282802774066
2009,12,343,21.001566946754945
2009,12,344,1.6716433534046313
2009,12,345,0.00215279246874867
2009,12,346,-1.8318679906315087e-12
2009,12,347,9.939442836672477
2009,12,348,188.58354402669158
2009,12,349,116.66090037703839
2009,12,350,0.09902845364491429
2009,12,351,0.42517651293797587
2009,12,352,24.719439543448896
2009,12,353,29.480340092139595
2009,12,354,36.44570013070571
2009,12,355,5.708129235744764
2009,12,356,14.504439270540255
2009,12,357,17.51081395570719
2009,12,358,7.132201455034374
2009,12,359,143.30816557789464
2009,12,360,84.36793692208246
2009,12,361,87.64879264724854
2009,12,362,256.96914964717973
2009,12,363,317.0148372366355
2009,12,364,136.79596835438608
2009,12,365,211.31057413861936
2010,1,366,70.85550826968868
2010,1,367,21.385091468706648
2010,1,368,3.118659172519704
2010,1,369,5.597799218285091
2010,1,370,2.4684367967820275
2010,1,371,24.1773015472346
2010,1,372,200.53205923342665
2010,1,373,115.03316844841062
2010,1,374,34.361442954879394
2010,1,375,2.341335715104892
2010,1,376,2.080444021136053
2010,1,377,17.451647467330414
2010,1,378,83.25254640463828
2010,1,379,47.1411222409834
2010,1,380,58.34207230204519
2010,1,381,33.577429966849934
2010,1,382,0
2010,1,383,0
2010,1,384,3.8397905727719897
2010,1,385,1.3031205637212342
2010,1,386,3.268504658286437
2010,1,387,41.92195045548382
2010,1,388,225.66328784630102
2010,1,389,9.40280423186131
2010,1,390,8.11306272936919
2010,1,391,13.97844317223768
2010,1,392,0.523121294060562
2010,1,393,1.6175285026067612
2010,1,394,0.421440428718861
2010,1,395,0.25687797560008235
2010,1,396,0
2010,2,397,0.01006162566973695
2010,2,398,0
2010,2,399,0
2010,2,400,1.755194700164636
2010,2,401,2.2873429022528677
2010,2,402,65.7024156233603
2010,2,403,69.16249689534091
2010,2,404,8.488658190032023
2010,2,405,59.21154910797434
2010,2,406,14.104163272151162
2010,2,407,72.49624886724584
2010,2,408,11.629003357396625
2010,2,409,1.405273718539532
2010,2,410,4.424879377867348
2010,2,411,2.5668325041898816
2010,2,412,2.727818514905604
2010,2,413,4.4662438389540755
2010,2,414,0.2146480142876869
2010,2,415,0.7993402615399864
2010,2,416,1.6456347762053425
2010,2,417,1.656814360282893
2010,2,418,31.199983243436215
2010,2,419,52.92079714757556
2010,2,420,12.172331143562243
2010,2,421,4.251595824666471
2010,2,422,103.32059808567848
2010,2,423,51.07281189956777
2010,2,424,89.08563367982113
2010,3,425,197.2203487177198
2010,3,426,198.92682026938556
2010,3,427,179.07981417935983
2010,3,428,152.9401942425667
2010,3,429,255.3366023566847
2010,3,430,202.2899139999443
2010,3,431,115.87776522982574
2010,3,432,105.87079346761179
2010,3,433,97.84156658796707
2010,3,434,123.81077122714143
2010,3,435,192.1380312703674
2010,3,436,65.69451758817647
2010,3,437,13.78856836651684
2010,3,438,41.34367863251108
2010,3,439,0.026663617994769618
2010,3,440,2.1585937698381104
2010,3,441,1.656622178892979
2010,3,442,9.320673420783294
2010,3,443,61.81554081380579
2010,3,444,8.76421530610962
2010,3,445,30.200604886171938
2010,3,446,158.40623593149593
2010,3,447,114.24780666892767
2010,3,448,68.91733750232788
2010,3,449,7.33481352404171
2010,3,450,2.3974070440522732
2010,3,451,3.251802107624061
2010,3,452,8.612348612313296
2010,3,453,7.635069048417769
2010,3,454,60.536846437795404
2010,3,455,112.90767004275527
2010,4,456,143.2101760330353
2010,4,457,26.409494066101015
2010,4,458,94.83877530133697
2010,4,459,65.14024369954919
2010,4,460,73.25203662887633
2010,4,461,57.33655505474119
2010,4,462,31.482037475897105
2010,4,463,0
2010,4,464,0
2010,4,465,0.17203299167161523
2010,4,466,9.719378060574211e-4
2010,4,467,0
2010,4,468,0.10691315866603185
2010,4,469,3.5154990444975693
2010,4,470,0.06317595739356587
2010,4,471,8.99139664380614
2010,4,472,7.626795964106301
2010,4,473,9.602745523814239
2010,4,474,6.797733015542081
2010,4,475,0
2010,4,476,0
2010,4,477,0
2010,4,478,0
2010,4,479,0
2010,4,480,0.011663253672654361
2010,4,481,0.146762608714178
2010,4,482,0.18564012095634294
2010,4,483,0
2010,4,484,1.4530470200508205
2010,4,485,3.097565787894276
2010,5,486,1.1652338363432462
2010,5,487,9.83534539877033
2010,5,488,-1.8318679906315087e-12
2010,5,489,-1.8318679906315087e-12
2010,5,490,-1.8318679906315087e-12
2010,5,491,0.05895847377829219
2010,5,492,2.3025963941740444
2010,5,493,0.6978539351045892
2010,5,494,-1.8318679906315087e-12
2010,5,495,2.2189825586313576
2010,5,496,53.47319177405066
2010,5,497,27.12089793884606
2010,5,498,9.378685220037205
2010,5,499,5.358789280484575
2010,5,500,5.575327675095199
2010,5,501,0.4834594849951744
2010,5,502,-1.8318679906315087e-12
2010,5,503,-1.8318679906315087e-12
2010,5,504,0.2594172846307196
2010,5,505,4.008104244794994
2010,5,506,7.04178571384402
2010,5,507,3.9545056322676158
2010,5,508,7.46521475281027
2010,5,509,12.405934855582766
2010,5,510,5.743627318430961
2010,5,511,0.9647750254908463
2010,5,512,-1.8318679906315087e-12
2010,5,513,0.14578822607264064
2010,5,514,0.008575778002554997
2010,5,515,-1.8318679906315087e-12
2010,5,516,-1.8318679906315087e-12
2010,6,517,1.6353134451671516
2010,6,518,0.9085074695369161
2010,6,519,0.4288893130296349
2010,6,520,9.223426077516195e-4
2010,6,521,-9.15933995315753e-13
2010,6,522,0.181701493906651
2010,6,523,0.2213622260793732
2010,6,524,0.40306371998693324
2010,6,525,-9.15933995315753e-13
2010,6,526,-9.15933995315753e-13
2010,6,527,-9.15933995315753e-13
2010,6,528,-9.15933995315753e-13
2010,6,529,-9.15933995315753e-13
2010,6,530,-9.15933995315753e-13
2010,6,531,-9.15933995315753e-13
2010,6,532,-9.15933995315753e-13
2010,6,533,-9.15933995315753e-13
2010,6,534,-9.15933995315753e-13
2010,6,535,-9.15933995315753e-13
2010,6,536,-9.15933995315753e-13
2010,6,537,-9.15933995315753e-13
2010,6,538,-9.15933995315753e-13
2010,6,539,-9.15933995315753e-13
2010,6,540,0.011068111303098174
2010,6,541,0.7360294017160204
2010,6,542,0.007378740868424496
2010,6,543,0.002767027825086729
2010,6,544,0.046117130432465216
2010,6,545,-9.15933995315753e-13
2010,6,546,-9.15933995315753e-13
2010,7,547,0
2010,7,548,2.229704420367673
2010,7,549,0.25117393124475523
2010,7,550,0
2010,7,551,0
2010,7,552,0.20916873455192192
2010,7,553,0
2010,7,554,0.3840475126199967
2010,7,555,0
2010,7,556,0
2010,7,557,1.2052919704102596
2010,7,558,0
2010,7,559,0
2010,7,560,0.02143122280244896
2010,7,561,0.0385762010444157
2010,7,562,0.03857620104440881
2010,7,563,0.4543419234120348
2010,7,564,0
2010,7,565,0.06257917058314842
2010,7,566,0
2010,7,567,0
2010,7,568,0
2010,7,569,0
2010,7,570,0
2010,7,571,0
2010,7,572,0.138017074847792
2010,7,573,0.03943344995651145
2010,7,574,4.063359843346145
2010,7,575,0.30089436814646414
2010,7,576,0
2010,7,577,0.008572489120971248
2010,8,578,0
2010,8,579,0
2010,8,580,0
2010,8,581,0.01668179868136167
2010,8,582,0.027802997802299508
2010,8,583,0
2010,8,584,0
2010,8,585,0
2010,8,586,0
2010,8,587,0
2010,8,588,0
2010,8,589,0
2010,8,590,0
2010,8,591,0
2010,8,592,0
2010,8,593,0
2010,8,594,0
2010,8,595,0
2010,8,596,0
2010,8,597,0
2010,8,598,0
2010,8,599,0.00278029978022232
2010,8,600,0
2010,8,601,0
2010,8,602,0
2010,8,603,0
2010,8,604,0
2010,8,605,0
2010,8,606,0
2010,8,607,0
2010,8,608,0.01807194857145896
2010,9,609,0
2010,9,610,0
2010,9,611,0
2010,9,612,0
2010,9,613,0
2010,9,614,0
2010,9,615,0
2010,9,616,0
2010,9,617,0.5865506410013508
2010,9,618,0.011297925669374879
2010,9,619,0
2010,9,620,0
2010,9,621,0
2010,9,622,0
2010,9,623,0
2010,9,624,0
2010,9,625,0
2010,9,626,0
2010,9,627,0
2010,9,628,0.037659752231237985
2010,9,629,0
2010,9,630,0
2010,9,631,0
2010,9,632,0
2010,9,633,0
2010,9,634,0
2010,9,635,0.001882987611563636
2010,9,636,0.1609954407885104
2010,9,637,31.40729186703451
2010,9,638,63.56307130966447
2010,10,639,23.219672421309
2010,10,640,6.333275330857374
2010,10,641,0
2010,10,642,0.00100162507209178
2010,10,643,0.00200325014418356
2010,10,644,0
2010,10,645,0
2010,10,646,0.19932338934692406
2010,10,647,15.684447003937393
2010,10,648,23.104485538017983
2010,10,649,8.385605103580284
2010,10,650,36.298892612727016
2010,10,651,4.128698547176026
2010,10,652,0.6570660472943608
2010,10,653,0.40365490405429977
2010,10,654,0.5789392916709517
2010,10,655,0.00100162507209178
2010,10,656,2.3087457911792
2010,10,657,87.3256802855407
2010,10,658,46.01165093683336
2010,10,659,27.597775611436706
2010,10,660,0.6530595470059866
2010,10,661,0
2010,10,662,1.8469966329433603
2010,10,663,2.878670457201269
2010,10,664,157.628742470825
2010,10,665,28.386054543175533
2010,10,666,14.826054317151783
2010,10,667,23.316830053302155
2010,10,668,10.061323849195373
2010,10,669,87.13537152184267
2010,11,670,59.743704542695546
2010,11,671,136.0586940229907
2010,11,672,173.6416794518742
2010,11,673,86.4298124460193
2010,11,674,27.972738049361688
2010,11,675,2.2762299544455424
2010,11,676,67.416862935547
2010,11,677,46.24950350783453
2010,11,678,8.126599642448896
2010,11,679,1.0881086039256287
2010,11,680,2.2258475933791986
2010,11,681,14.800382544894742
2010,11,682,35.444366997947796
2010,11,683,203.72822073940756
2010,11,684,36.92275090625305
2010,11,685,76.7060167602134
2010,11,686,140.08777895722227
2010,11,687,38.492123854693105
2010,11,688,20.87108106562105
2010,11,689,42.16552435930679
2010,11,690,60.51372749391851
2010,11,691,207.21287538390723
2010,11,692,32.22215181631627
2010,11,693,257.41626627214265
2010,11,694,26.162732928664663
2010,11,695,338.40628767407225
2010,11,696,139.09291532004642
2010,11,697,132.36649412991926
2010,11,698,166.84006070791673
2010,11,699,16.821692791855277
2010,12,700,140.8321626612064
2010,12,701,5.05760125579919
2010,12,702,0
2010,12,703,6.756575928740061
2010,12,704,231.68856317643667
2010,12,705,25.052069700862525
2010,12,706,19.85105601521651
2010,12,707,28.144689357393318
2010,12,708,131.6607064621461
2010,12,709,107.12677199169634
2010,12,710,96.30838595310735
2010,12,711,16.377930798850933
2010,12,712,13.451854609238971
2010,12,713,65.62159562149752
2010,12,714,95.62602035948245
2010,12,715,17.26616262241703
2010,12,716,6.599284876650164
2010,12,717,3.7969597353736546
2010,12,718,19.417349070116025
2010,12,719,19.500620803575316
2010,12,720,0.04973172970483552
2010,12,721,0.01966138151120178
2010,12,722,2.7074878892809484
2010,12,723,36.49383718854291
2010,12,724,166.0068268585512
2010,12,725,267.1241554189345
2010,12,726,93.16950422243283
2010,12,727,100.57953194845788
2010,12,728,273.2006788577571
2010,12,729,204.96643259897283
2010,12,730,482.366551237158
2011,1,731,204.2893344577098
2011,1,732,96.45333280713692
2011,1,733,342.5600995090894
2011,1,734,78.42394966303736
2011,1,735,57.55390367887327
2011,1,736,7.173538062482071
2011,1,737,6.51933031680417
2011,1,738,14.926673251524296
2011,1,739,11.153377672489201
2011,1,740,19.666267336692837
2011,1,741,216.07053319350592
2011,1,742,247.74456078014478
2011,1,743,61.84310439253897
2011,1,744,97.23310476547624
2011,1,745,96.30320168330263
2011,1,746,5.041676104035184
2011,1,747,0.5823267833572551
2011,1,748,20.11302116579974
2011,1,749,13.65465318412836
2011,1,750,1.8033932572094657
2011,1,751,3.0717737822094606
2011,1,752,7.815007409774013
2011,1,753,2.785159818525837
2011,1,754,1.3202440041427745
2011,1,755,5.531194556294833
2011,1,756,11.780288850197216
2011,1,757,4.133610276237443
2011,1,758,9.877718062697234
2011,1,759,9.437333432783358
2011,1,760,0.06369199192970275
2011,1,761,0
2011,2,762,0
2011,2,763,0.7190666217939121
2011,2,764,8.403906197098221
2011,2,765,0.9656601134927782
2011,2,766,0.38172672514983474
2011,2,767,0.5878788842100593
2011,2,768,6.893767653934217
2011,2,769,0.49910522719848166
2011,2,770,0.6944072726240424
2011,2,771,11.55734376894375
2011,2,772,34.34554152382232
2011,2,773,45.30908816475524
2011,2,774,20.060873736688393
2011,2,775,75.8807628916179
2011,2,776,34.00425613131083
2011,2,777,31.02244762968776
2011,2,778,6.954922839875395
2011,2,779,0.6381839565166719
2011,2,780,0.8492679854108438
2011,2,781,0.22390689046255383
2011,2,782,41.89130236980848
2011,2,783,3.176124173081661
2011,2,784,5.2001635529461705
2011,2,785,114.6778101275889
2011,2,786,165.44450545062446
2011,2,787,77.40964254015098
2011,2,788,33.10862856946051
2011,2,789,8.355573872725186
2011,3,790,76.54706336675066
2011,3,791,102.02768013303512
2011,3,792,23.92064663360191
2011,3,793,66.71751178720895
2011,3,794,240.82028567668178
2011,3,795,94.55755231232479
2011,3,796,58.01465132845735
2011,3,797,215.39186121966918
2011,3,798,75.08733560584439
2011,3,799,189.9004746117889
2011,3,800,185.84438657694383
2011,3,801,281.116062232005
2011,3,802,224.3995910405168
2011,3,803,67.66194405022422
2011,3,804,35.89671048811981
2011,3,805,75.19089177503463
2011,3,806,199.45498100596126
2011,3,807,134.46727146890666
2011,3,808,225.40367165698575
2011,3,809,237.43441316883624
2011,3,810,43.1903785965299
2011,3,811,9.750020441603498
2011,3,812,7.1826558950379
2011,3,813,47.632524030116365
2011,3,814,2.5930464765246266
2011,3,815,8.205790846637981
2011,3,816,20.414648969495648
2011,3,817,11.947068127144515
2011,3,818,4.730445808612084
2011,3,819,0
2011,3,820,0.2940995205003814
2011,4,821,0.11479157696912481
2011,4,822,3.78029534157906
2011,4,823,83.91873019717272
2011,4,824,75.37197551186175
2011,4,825,50.997897335234306
2011,4,826,84.02482544255389
2011,4,827,33.554795434749344
2011,4,828,0.03304606003592248
2011,4,829,34.007004677358296
2011,4,830,16.419543672501906
2011,4,831,22.900919605512033
2011,4,832,0.007826698428865802
2011,4,833,7.117947405297529
2011,4,834,0.2739344450411533
2011,4,835,9.007660259507935
2011,4,836,1.0392116248412153
2011,4,837,0.13566277278185757
2011,4,838,3.451574007528657
2011,4,839,2.7149947219712445
2011,4,840,1.4427214105538073
2011,4,841,5.029088557707112
2011,4,842,2.877616122678735
2011,4,843,-9.15933995315753e-13
2011,4,844,0.33393913300272543
2011,4,845,0.020001562652954094
2011,4,846,-9.15933995315753e-13
2011,4,847,4.767328976889177
2011,4,848,1.9192803816111341
2011,4,849,4.89429541808322
2011,4,850,5.797844270142482
2011,5,851,4.628306478746289
2011,5,852,1.812381688211809
2011,5,853,5.667016476107628
2011,5,854,2.190640242164217
2011,5,855,0.010292749767413378
2011,5,856,0.3559575961229952
2011,5,857,0
2011,5,858,8.57729147284159e-4
2011,5,859,0
2011,5,860,0
2011,5,861,0
2011,5,862,0
2011,5,863,0
2011,5,864,0
2011,5,865,0
2011,5,866,0.003430916589136636
2011,5,867,0.7204924837188321
2011,5,868,8.96326958912135
2011,5,869,45.216049728241096
2011,5,870,18.53981551855097
2011,5,871,1.3509234069728446
2011,5,872,0
2011,5,873,1.5001682786002952
2011,5,874,4.410443275336079
2011,5,875,1.175946660926828
2011,5,876,0
2011,5,877,0
2011,5,878,0
2011,5,879,0
2011,5,880,0
2011,5,881,0
2011,6,882,-1.8318679906315087e-12
2011,6,883,-1.8318679906315087e-12
2011,6,884,-1.8318679906315087e-12
2011,6,885,-1.8318679906315087e-12
2011,6,886,-1.8318679906315087e-12
2011,6,887,-1.8318679906315087e-12
2011,6,888,0.07590149129570181
2011,6,889,-1.8318679906315087e-12
2011,6,890,-1.8318679906315087e-12
2011,6,891,0.40217933050972615
2011,6,892,0.4524517468236232
2011,6,893,3.4776683285384635
2011,6,894,3.002544707689155
2011,6,895,0.49286682660544545
2011,6,896,0.006900135570676871
2011,6,897,-1.8318679906315087e-12
2011,6,898,-1.8318679906315087e-12
2011,6,899,0.11631657107749595
2011,6,900,-1.8318679906315087e-12
2011,6,901,-1.8318679906315087e-12
2011,6,902,-1.8318679906315087e-12
2011,6,903,-1.8318679906315087e-12
2011,6,904,-1.8318679906315087e-12
2011,6,905,-1.8318679906315087e-12
2011,6,906,0.001971467304601181
2011,6,907,-1.8318679906315087e-12
2011,6,908,0.003942934611027296
2011,6,909,-1.8318679906315087e-12
2011,6,910,-1.8318679906315087e-12
2011,6,911,0.06801562207000428
2011,7,912,0.0063630289002802945
2011,7,913,1.8318679906315087e-12
2011,7,914,1.8318679906315087e-12
2011,7,915,1.8318679906315087e-12
2011,7,916,1.8318679906315087e-12
2011,7,917,1.8318679906315087e-12
2011,7,918,1.8318679906315087e-12
2011,7,919,1.8318679906315087e-12
2011,7,920,0.0530252408222978
2011,7,921,1.8318679906315087e-12
2011,7,922,1.8318679906315087e-12
2011,7,923,1.8318679906315087e-12
2011,7,924,1.8318679906315087e-12
2011,7,925,1.8318679906315087e-12
2011,7,926,1.8318679906315087e-12
2011,7,927,1.8318679906315087e-12
2011,7,928,1.8318679906315087e-12
2011,7,929,1.8318679906315087e-12
2011,7,930,1.8318679906315087e-12
2011,7,931,1.8318679906315087e-12
2011,7,932,1.8318679906315087e-12
2011,7,933,1.8318679906315087e-12
2011,7,934,1.8318679906315087e-12
2011,7,935,1.8318679906315087e-12
2011,7,936,0.4899532251830264
2011,7,937,1.7710430434061741
2011,7,938,4.024615778276905
2011,7,939,0.5557045238004794
2011,7,940,1.8318679906315087e-12
