datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp,areaprotegida
2005/10/19 13:30:00,TERRA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.0070,-44.3990,,APA CAVERNAS DO PERUACU
2005/11/09 16:00:00,GOES-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9627,-44.8500,,APA CAVERNAS DO PERUACU
2005/07/29 20:19:26,NOAA-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9916,-44.7900,,APA CAVERNAS DO PERUACU
2005/10/06 16:47:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-14.9910,-44.4800,,APA CAVERNAS DO PERUACU
2005/10/10 16:22:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9570,-44.2570,,APA CAVERNAS DO PERUACU
2005/10/15 19:59:21,NOAA-12,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9483,-44.3266,,APA CAVERNAS DO PERUACU
2005/11/07 16:47:00,AQUA_M-T,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9860,-44.8650,,APA CAVERNAS DO PERUACU
2005/10/09 17:17:00,AQUA_M-T,Brasil,MINAS GERAIS,CONEGO MARINHO,Cerrado,,,,-14.8050,-44.6780,,APA CAVERNAS DO PERUACU
2005/10/15 18:00:00,GOES-12,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9460,-44.3333,,APA CAVERNAS DO PERUACU
2005/11/09 16:34:00,AQUA_M-T,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9730,-44.8650,,APA CAVERNAS DO PERUACU
2005/10/17 16:28:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9450,-44.3990,,APA CAVERNAS DO PERUACU
2005/10/25 17:17:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9780,-44.2820,,APA CAVERNAS DO PERUACU
2005/09/29 13:55:00,TERRA_M-T,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9950,-44.8530,,APA CAVERNAS DO PERUACU
2005/10/12 13:24:00,TERRA_M-T,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-15.0500,-44.8150,,APA CAVERNAS DO PERUACU
2005/10/16 19:36:06,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9650,-44.4100,,APA CAVERNAS DO PERUACU
2005/10/16 19:36:06,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-14.9750,-44.4083,,APA CAVERNAS DO PERUACU
2005/10/26 16:22:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9700,-44.2760,,APA CAVERNAS DO PERUACU
2005/11/09 19:43:41,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.0483,-44.1650,,APA CAVERNAS DO PERUACU
2005/10/06 16:47:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-14.9910,-44.4770,,APA CAVERNAS DO PERUACU
2005/10/17 21:00:00,GOES-12,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9294,-44.4166,,APA CAVERNAS DO PERUACU
2005/12/23 19:57:31,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.0816,-44.4516,,APA CAVERNAS DO PERUACU
2005/10/02 20:19:23,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.1800,-44.0816,,APA CAVERNAS DO PERUACU
2005/10/17 16:28:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9230,-44.4090,,APA CAVERNAS DO PERUACU
2005/07/11 19:28:17,NOAA-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-15.0266,-44.8116,,APA CAVERNAS DO PERUACU
2005/11/09 16:34:00,AQUA_M-T,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9720,-44.8550,,APA CAVERNAS DO PERUACU
2005/10/17 19:08:23,NOAA-12,Brasil,MINAS GERAIS,CONEGO MARINHO,Cerrado,,,,-14.9166,-44.5233,,APA CAVERNAS DO PERUACU
2005/10/16 19:36:06,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9566,-44.4250,,APA CAVERNAS DO PERUACU
2005/10/17 13:43:00,TERRA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9440,-44.3810,,APA CAVERNAS DO PERUACU
2005/10/25 17:17:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9710,-44.2440,,APA CAVERNAS DO PERUACU
2005/10/15 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9660,-44.3600,,APA CAVERNAS DO PERUACU
2005/07/11 19:28:17,NOAA-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-15.0283,-44.8266,,APA CAVERNAS DO PERUACU
2005/10/03 16:16:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9180,-44.3160,,APA CAVERNAS DO PERUACU
2005/07/11 19:28:17,NOAA-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-15.0183,-44.8283,,APA CAVERNAS DO PERUACU
2005/11/10 19:30:00,GOES-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9294,-44.8166,,APA CAVERNAS DO PERUACU
2005/07/29 20:19:26,NOAA-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9716,-44.7966,,APA CAVERNAS DO PERUACU
2005/10/01 16:28:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.0470,-44.5140,,APA CAVERNAS DO PERUACU
2005/07/30 19:58:06,NOAA-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-15.0066,-44.8500,,APA CAVERNAS DO PERUACU
2005/10/19 20:00:42,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9616,-44.4266,,APA CAVERNAS DO PERUACU
2005/10/16 19:36:06,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-14.9733,-44.3966,,APA CAVERNAS DO PERUACU
2005/10/19 20:00:42,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9600,-44.4183,,APA CAVERNAS DO PERUACU
2005/11/06 16:04:00,AQUA_M-T,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9970,-44.8660,,APA CAVERNAS DO PERUACU
2005/10/03 21:30:00,GOES-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9793,-44.3333,,APA CAVERNAS DO PERUACU
2005/10/01 16:30:00,GOES-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2626,-44.3000,,APA CAVERNAS DO PERUACU
2005/05/31 21:00:00,GOES-12,Brasil,MINAS GERAIS,CONEGO MARINHO,Cerrado,,,,-14.9793,-44.5666,,APA CAVERNAS DO PERUACU
2005/10/27 20:03:21,NOAA-12,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9750,-44.2816,,APA CAVERNAS DO PERUACU
2005/10/18 12:48:00,TERRA_M-T,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9240,-44.4170,,APA CAVERNAS DO PERUACU
2005/10/06 20:20:38,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2350,-44.3266,,APA CAVERNAS DO PERUACU
2005/10/27 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9620,-44.2800,,APA CAVERNAS DO PERUACU
2005/09/13 13:55:00,TERRA_M-T,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9900,-44.8480,,APA CAVERNAS DO PERUACU
2005/07/11 19:28:17,NOAA-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-15.0200,-44.8450,,APA CAVERNAS DO PERUACU
2005/10/21 20:14:05,NOAA-15,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.2066,-44.0633,,APA CAVERNAS DO PERUACU
2005/10/21 20:14:05,NOAA-15,Brasil,MINAS GERAIS,JAIBA,Cerrado,,,,-15.1966,-44.0650,,APA CAVERNAS DO PERUACU
2005/07/29 20:19:26,NOAA-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9766,-44.8216,,APA CAVERNAS DO PERUACU
2005/07/29 20:19:26,NOAA-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9733,-44.8083,,APA CAVERNAS DO PERUACU
2005/10/24 16:34:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.0320,-44.2880,,APA CAVERNAS DO PERUACU
2005/10/09 17:17:00,AQUA_M-T,Brasil,MINAS GERAIS,CONEGO MARINHO,Cerrado,,,,-14.7990,-44.6430,,APA CAVERNAS DO PERUACU
2005/09/13 13:55:00,TERRA_M-T,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9950,-44.8410,,APA CAVERNAS DO PERUACU
2005/10/15 19:59:21,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2566,-44.2750,,APA CAVERNAS DO PERUACU
2005/10/16 20:00:00,GOES-12,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9460,-44.3666,,APA CAVERNAS DO PERUACU
2005/05/07 15:58:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9790,-44.2990,,APA CAVERNAS DO PERUACU
2005/10/10 16:22:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9580,-44.2700,,APA CAVERNAS DO PERUACU
2005/10/25 17:17:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9950,-44.2780,,APA CAVERNAS DO PERUACU
2005/10/16 19:36:06,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9816,-44.3083,,APA CAVERNAS DO PERUACU
2005/10/23 20:02:00,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-14.9816,-44.4266,,APA CAVERNAS DO PERUACU
2005/07/29 20:19:26,NOAA-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9866,-44.8200,,APA CAVERNAS DO PERUACU
2005/10/17 19:08:23,NOAA-12,Brasil,MINAS GERAIS,CONEGO MARINHO,Cerrado,,,,-14.9133,-44.4916,,APA CAVERNAS DO PERUACU
2005/10/15 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9110,-44.3010,,APA CAVERNAS DO PERUACU
2005/10/16 19:36:06,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9916,-44.3066,,APA CAVERNAS DO PERUACU
2005/10/09 17:17:00,AQUA_M-T,Brasil,MINAS GERAIS,CONEGO MARINHO,Cerrado,,,,-14.8040,-44.6370,,APA CAVERNAS DO PERUACU
2005/09/13 19:48:57,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2183,-44.2933,,APA CAVERNAS DO PERUACU
2005/08/03 19:59:22,NOAA-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-15.0000,-44.8400,,APA CAVERNAS DO PERUACU
2005/12/02 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9770,-44.2850,,APA CAVERNAS DO PERUACU
2005/10/25 17:17:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9870,-44.2410,,APA CAVERNAS DO PERUACU
2005/10/15 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9540,-44.3420,,APA CAVERNAS DO PERUACU
2005/10/15 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9480,-44.3630,,APA CAVERNAS DO PERUACU
2005/10/19 18:30:00,GOES-12,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9294,-44.4000,,APA CAVERNAS DO PERUACU
2005/10/15 19:59:21,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2550,-44.2683,,APA CAVERNAS DO PERUACU
2005/07/30 01:56:00,TERRA_M-M,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9890,-44.8680,,APA CAVERNAS DO PERUACU
2005/12/21 12:47:00,TERRA_M-T,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9840,-44.8590,,APA CAVERNAS DO PERUACU
2005/08/03 19:59:22,NOAA-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-15.0083,-44.8300,,APA CAVERNAS DO PERUACU
2005/10/16 19:36:06,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9616,-44.3866,,APA CAVERNAS DO PERUACU
2005/05/07 13:13:00,TERRA_M-T,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9740,-44.2870,,APA CAVERNAS DO PERUACU
2005/07/10 22:41:38,NOAA-15,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9883,-44.8616,,APA CAVERNAS DO PERUACU
2005/10/06 20:20:38,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.1700,-44.3566,,APA CAVERNAS DO PERUACU
2005/10/03 19:55:32,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2483,-44.3083,,APA CAVERNAS DO PERUACU
2005/10/24 19:38:29,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.0450,-44.3050,,APA CAVERNAS DO PERUACU
2005/10/28 19:39:52,NOAA-12,Brasil,MINAS GERAIS,CONEGO MARINHO,Cerrado,,,,-15.0500,-44.6366,,APA CAVERNAS DO PERUACU
2005/10/18 17:11:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9290,-44.4300,,APA CAVERNAS DO PERUACU
2005/10/07 20:49:20,NOAA-15,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.0416,-44.2700,,APA CAVERNAS DO PERUACU
2005/10/08 16:34:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Caatinga,,,,-15.2620,-44.1150,,APA CAVERNAS DO PERUACU
2005/10/15 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9490,-44.3720,,APA CAVERNAS DO PERUACU
2005/09/07 17:17:00,AQUA_M-T,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9980,-44.8570,,APA CAVERNAS DO PERUACU
2005/07/11 19:28:17,NOAA-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-15.0300,-44.8433,,APA CAVERNAS DO PERUACU
2005/08/03 19:59:22,NOAA-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9983,-44.8333,,APA CAVERNAS DO PERUACU
2005/10/07 19:56:50,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2500,-44.2983,,APA CAVERNAS DO PERUACU
2005/10/26 16:22:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9980,-44.2460,,APA CAVERNAS DO PERUACU
2005/07/29 20:00:00,GOES-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9627,-44.8500,,APA CAVERNAS DO PERUACU
2005/10/15 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9460,-44.3530,,APA CAVERNAS DO PERUACU
2005/10/12 17:30:00,GOES-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-15.0460,-44.7666,,APA CAVERNAS DO PERUACU
2005/10/14 13:12:00,TERRA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.0140,-44.3280,,APA CAVERNAS DO PERUACU
2005/12/02 16:41:00,AQUA_M-T,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9680,-44.8640,,APA CAVERNAS DO PERUACU
2005/11/04 13:30:00,TERRA_M-T,Brasil,MINAS GERAIS,CONEGO MARINHO,Cerrado,,,,-14.8090,-44.6300,,APA CAVERNAS DO PERUACU
2005/10/09 15:00:00,GOES-12,Brasil,MINAS GERAIS,CONEGO MARINHO,Cerrado,,,,-14.8127,-44.6000,,APA CAVERNAS DO PERUACU
2005/10/25 17:17:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9680,-44.2500,,APA CAVERNAS DO PERUACU
2005/05/07 13:13:00,TERRA_M-T,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9850,-44.2790,,APA CAVERNAS DO PERUACU
2005/10/15 19:59:21,NOAA-12,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9383,-44.3283,,APA CAVERNAS DO PERUACU
2005/10/16 19:36:06,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9533,-44.4000,,APA CAVERNAS DO PERUACU
2005/10/15 16:40:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9640,-44.3500,,APA CAVERNAS DO PERUACU
2005/10/18 20:24:43,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2166,-44.2633,,APA CAVERNAS DO PERUACU
2005/05/07 13:13:00,TERRA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9830,-44.2890,,APA CAVERNAS DO PERUACU
2005/11/10 18:30:00,GOES-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9294,-44.8000,,APA CAVERNAS DO PERUACU
2005/10/17 16:28:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9340,-44.4180,,APA CAVERNAS DO PERUACU
2005/07/29 20:19:26,NOAA-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9816,-44.7933,,APA CAVERNAS DO PERUACU
2005/09/07 17:17:00,AQUA_M-T,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9830,-44.8320,,APA CAVERNAS DO PERUACU
2005/10/20 19:37:16,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Caatinga,,,,-15.1616,-44.1033,,APA CAVERNAS DO PERUACU
2005/10/18 17:11:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9290,-44.4230,,APA CAVERNAS DO PERUACU
2005/10/07 19:56:50,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2516,-44.3050,,APA CAVERNAS DO PERUACU
2005/10/18 17:11:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9630,-44.3570,,APA CAVERNAS DO PERUACU
2005/10/17 16:28:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9520,-44.3020,,APA CAVERNAS DO PERUACU
2005/10/17 19:08:23,NOAA-12,Brasil,MINAS GERAIS,CONEGO MARINHO,Cerrado,,,,-14.9033,-44.4933,,APA CAVERNAS DO PERUACU
2005/11/10 19:30:00,GOES-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9294,-44.7666,,APA CAVERNAS DO PERUACU
2005/08/03 17:00:00,GOES-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-15.0127,-44.8333,,APA CAVERNAS DO PERUACU
2005/09/21 19:51:18,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.1116,-44.3800,,APA CAVERNAS DO PERUACU
2005/07/29 20:00:00,GOES-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-15.0127,-44.8333,,APA CAVERNAS DO PERUACU
2005/11/09 16:34:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.0740,-44.1370,,APA CAVERNAS DO PERUACU
2006/09/13 19:30:00,GOES-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.8960,-44.8333,,APA CAVERNAS DO PERUACU
2006/09/20 13:31:00,TERRA_M-T,Brasil,MINAS GERAIS,JANUARIA,Caatinga,,,,-15.2000,-44.1210,,APA CAVERNAS DO PERUACU
2006/08/10 13:37:00,TERRA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Caatinga,,,,-15.1810,-44.1400,,APA CAVERNAS DO PERUACU
2006/05/31 16:18:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9830,-44.2890,,APA CAVERNAS DO PERUACU
2006/09/20 20:08:30,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Caatinga,,,,-15.2133,-44.1166,,APA CAVERNAS DO PERUACU
2006/10/07 19:45:51,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.0133,-44.3350,,APA CAVERNAS DO PERUACU
2006/09/14 16:56:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9430,-44.2820,,APA CAVERNAS DO PERUACU
2006/09/13 19:38:52,NOAA-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9083,-44.7916,,APA CAVERNAS DO PERUACU
2006/01/23 13:30:00,TERRA_M-T,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9320,-44.8220,,APA CAVERNAS DO PERUACU
2006/06/07 21:41:12,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2333,-44.2166,,APA CAVERNAS DO PERUACU
2006/09/13 20:45:29,NOAA-15,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9133,-44.7883,,APA CAVERNAS DO PERUACU
2006/07/17 12:48:00,TERRA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9850,-44.2960,,APA CAVERNAS DO PERUACU
2006/09/14 16:56:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9410,-44.2680,,APA CAVERNAS DO PERUACU
2006/09/05 20:30:00,GOES-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.8960,-44.8000,,APA CAVERNAS DO PERUACU
2006/09/16 16:44:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9360,-44.2790,,APA CAVERNAS DO PERUACU
2006/09/14 16:56:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9520,-44.2670,,APA CAVERNAS DO PERUACU
2006/09/16 20:07:17,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.0466,-44.2933,,APA CAVERNAS DO PERUACU
2006/05/31 13:31:00,TERRA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9960,-44.2960,,APA CAVERNAS DO PERUACU
2006/09/20 20:08:30,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Caatinga,,,,-15.2250,-44.1283,,APA CAVERNAS DO PERUACU
2006/08/03 16:19:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.1200,-44.2530,,APA CAVERNAS DO PERUACU
2006/09/11 16:26:00,AQUA_M-T,Brasil,MINAS GERAIS,CONEGO MARINHO,Cerrado,,,,-14.7950,-44.7270,,APA CAVERNAS DO PERUACU
2006/09/14 16:56:00,AQUA_M-T,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9260,-44.8100,,APA CAVERNAS DO PERUACU
2006/09/05 20:30:00,GOES-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.8960,-44.8333,,APA CAVERNAS DO PERUACU
2006/09/13 19:00:00,GOES-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9294,-44.8166,,APA CAVERNAS DO PERUACU
2006/10/11 19:46:58,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.0400,-44.3316,,APA CAVERNAS DO PERUACU
2006/10/02 18:00:00,GOES-12,Brasil,MINAS GERAIS,PEDRAS DE MARIA DA CRUZ,Caatinga,,,,-15.2960,-44.1500,,APA CAVERNAS DO PERUACU
2006/09/28 20:10:44,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2216,-44.2933,,APA CAVERNAS DO PERUACU
2006/09/13 19:38:52,NOAA-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9183,-44.7900,,APA CAVERNAS DO PERUACU
2006/05/31 19:35:17,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9950,-44.3366,,APA CAVERNAS DO PERUACU
2006/05/31 19:35:17,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9850,-44.3383,,APA CAVERNAS DO PERUACU
2006/08/07 19:55:47,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.0866,-44.1033,,APA CAVERNAS DO PERUACU
2006/09/30 16:56:00,AQUA_M-T,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9070,-44.7860,,APA CAVERNAS DO PERUACU
2006/01/19 13:54:00,TERRA_M-T,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9250,-44.8200,,APA CAVERNAS DO PERUACU
2006/08/03 16:19:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.1180,-44.2370,,APA CAVERNAS DO PERUACU
2006/05/30 19:58:45,NOAA-12,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9800,-44.2850,,APA CAVERNAS DO PERUACU
2006/10/01 00:47:45,NOAA-14,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.0383,-44.2983,,APA CAVERNAS DO PERUACU
2006/05/31 19:35:17,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9816,-44.3050,,APA CAVERNAS DO PERUACU
2006/09/14 16:56:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9540,-44.2800,,APA CAVERNAS DO PERUACU
