datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp,areaprotegida
2002/10/12 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,CONEGO MARINHO,Cerrado,,,,-14.8030,-44.6780,,APA CAVERNAS DO PERUACU
2002/09/10 17:00:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.0750,-44.3950,,APA CAVERNAS DO PERUACU
2002/09/21 16:42:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.0860,-44.5400,,APA CAVERNAS DO PERUACU
2002/10/01 19:40:47,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.0583,-44.3900,,APA CAVERNAS DO PERUACU
2002/11/18 20:20:55,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.1066,-44.3033,,APA CAVERNAS DO PERUACU
2002/10/09 16:30:00,AQUA_M-T,Brasil,MINAS GERAIS,CONEGO MARINHO,Cerrado,,,,-15.0510,-44.5710,,APA CAVERNAS DO PERUACU
2002/11/18 20:20:55,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.1100,-44.3216,,APA CAVERNAS DO PERUACU
2002/10/03 17:07:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2420,-44.3040,,APA CAVERNAS DO PERUACU
2002/10/09 19:47:32,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.0366,-44.5100,,APA CAVERNAS DO PERUACU
2002/08/24 16:18:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.0850,-44.4910,,APA CAVERNAS DO PERUACU
2003/10/03 19:27:35,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.0466,-44.3150,,APA CAVERNAS DO PERUACU
2003/09/07 15:58:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9580,-44.3100,,APA CAVERNAS DO PERUACU
2003/08/22 15:58:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2020,-44.2000,,APA CAVERNAS DO PERUACU
2003/10/19 19:36:35,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.0500,-44.3666,,APA CAVERNAS DO PERUACU
2003/10/19 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.0000,-44.4290,,APA CAVERNAS DO PERUACU
2003/09/20 17:05:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2630,-44.3030,,APA CAVERNAS DO PERUACU
2003/09/16 19:38:45,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2533,-44.3000,,APA CAVERNAS DO PERUACU
2003/10/22 17:06:00,AQUA_M-T,Brasil,MINAS GERAIS,MIRAVANIA,Cerrado,,,,-14.8450,-44.4890,,APA CAVERNAS DO PERUACU
2003/09/27 17:12:00,AQUA_M-T,Brasil,MINAS GERAIS,MIRAVANIA,Cerrado,,,,-14.8740,-44.4890,,APA CAVERNAS DO PERUACU
2003/09/07 15:58:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9620,-44.3050,,APA CAVERNAS DO PERUACU
2003/10/03 19:27:35,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.0050,-44.3033,,APA CAVERNAS DO PERUACU
2003/09/26 16:29:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2030,-44.3230,,APA CAVERNAS DO PERUACU
2003/09/06 16:53:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2140,-44.3470,,APA CAVERNAS DO PERUACU
2003/10/23 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.2320,-44.0980,,APA CAVERNAS DO PERUACU
2003/09/08 16:41:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9700,-44.4340,,APA CAVERNAS DO PERUACU
2003/10/07 19:29:48,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.1766,-44.3233,,APA CAVERNAS DO PERUACU
2003/10/03 19:27:35,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.0150,-44.4500,,APA CAVERNAS DO PERUACU
2003/09/06 16:53:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9430,-44.2730,,APA CAVERNAS DO PERUACU
2003/09/20 19:43:49,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9666,-44.4383,,APA CAVERNAS DO PERUACU
2003/10/11 19:31:20,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.0900,-44.1033,,APA CAVERNAS DO PERUACU
2003/10/19 19:36:35,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.0483,-44.3600,,APA CAVERNAS DO PERUACU
2003/09/13 20:53:38,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2316,-44.3016,,APA CAVERNAS DO PERUACU
2003/10/06 21:33:25,NOAA-12,Brasil,MINAS GERAIS,PEDRAS DE MARIA DA CRUZ,Caatinga,,,,-15.2833,-44.1216,,APA CAVERNAS DO PERUACU
2003/10/17 16:47:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9740,-44.3680,,APA CAVERNAS DO PERUACU
2003/09/20 19:43:49,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.1933,-44.3283,,APA CAVERNAS DO PERUACU
2003/08/11 16:16:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9480,-44.2760,,APA CAVERNAS DO PERUACU
2003/09/10 16:29:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.0300,-44.3390,,APA CAVERNAS DO PERUACU
2003/09/13 20:53:38,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2350,-44.3166,,APA CAVERNAS DO PERUACU
2003/09/16 19:38:45,NOAA-12,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9733,-44.2583,,APA CAVERNAS DO PERUACU
2003/10/07 19:29:48,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.0683,-44.3366,,APA CAVERNAS DO PERUACU
2003/09/05 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9530,-44.2960,,APA CAVERNAS DO PERUACU
2003/09/13 20:53:38,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2466,-44.3316,,APA CAVERNAS DO PERUACU
2003/10/07 19:29:48,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.1766,-44.3133,,APA CAVERNAS DO PERUACU
2003/09/26 16:29:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.1950,-44.3350,,APA CAVERNAS DO PERUACU
2003/09/06 16:53:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9570,-44.2980,,APA CAVERNAS DO PERUACU
2003/10/23 19:37:48,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.0816,-44.2583,,APA CAVERNAS DO PERUACU
2003/09/20 19:43:49,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9666,-44.4316,,APA CAVERNAS DO PERUACU
2003/09/16 19:38:45,NOAA-12,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9750,-44.2650,,APA CAVERNAS DO PERUACU
2003/10/18 20:00:10,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.1800,-44.0916,,APA CAVERNAS DO PERUACU
2003/09/24 16:41:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-14.9820,-44.4380,,APA CAVERNAS DO PERUACU
2003/09/24 19:46:05,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.0483,-44.3283,,APA CAVERNAS DO PERUACU
2003/10/03 19:27:35,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.0066,-44.3133,,APA CAVERNAS DO PERUACU
2003/09/05 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9500,-44.2750,,APA CAVERNAS DO PERUACU
2003/09/20 17:06:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-14.9850,-44.4260,,APA CAVERNAS DO PERUACU
2003/09/23 15:58:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Caatinga,,,,-15.2710,-44.1520,,APA CAVERNAS DO PERUACU
2003/10/20 19:12:16,NOAA-12,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.8850,-44.4066,,APA CAVERNAS DO PERUACU
2003/11/13 16:29:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-14.9990,-44.4130,,APA CAVERNAS DO PERUACU
2003/10/22 20:02:19,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2000,-44.1550,,APA CAVERNAS DO PERUACU
2003/10/19 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9970,-44.3440,,APA CAVERNAS DO PERUACU
2003/09/08 16:41:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9690,-44.4240,,APA CAVERNAS DO PERUACU
2003/10/21 16:23:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.0710,-44.1810,,APA CAVERNAS DO PERUACU
2003/10/07 19:29:48,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.1666,-44.3250,,APA CAVERNAS DO PERUACU
2003/09/26 16:29:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2040,-44.3340,,APA CAVERNAS DO PERUACU
2003/10/03 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PEDRAS DE MARIA DA CRUZ,Caatinga,,,,-15.2690,-44.1250,,APA CAVERNAS DO PERUACU
2003/09/13 20:53:38,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2366,-44.3333,,APA CAVERNAS DO PERUACU
2003/09/20 17:06:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.0470,-44.3430,,APA CAVERNAS DO PERUACU
2003/10/23 19:37:48,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.0800,-44.2516,,APA CAVERNAS DO PERUACU
2003/09/27 17:12:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2530,-44.3000,,APA CAVERNAS DO PERUACU
2003/09/13 16:59:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9940,-44.3450,,APA CAVERNAS DO PERUACU
2003/10/23 19:37:48,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.0850,-44.2816,,APA CAVERNAS DO PERUACU
2003/10/23 19:37:48,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.0833,-44.2733,,APA CAVERNAS DO PERUACU
2003/09/06 16:53:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2120,-44.3340,,APA CAVERNAS DO PERUACU
2003/09/08 16:41:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-14.9790,-44.4320,,APA CAVERNAS DO PERUACU
2003/09/06 16:53:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2020,-44.3360,,APA CAVERNAS DO PERUACU
2003/10/23 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Caatinga,,,,-15.2330,-44.1120,,APA CAVERNAS DO PERUACU
2003/09/27 17:12:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2580,-44.3200,,APA CAVERNAS DO PERUACU
2003/06/05 19:50:20,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Caatinga,,,,-15.2883,-44.1616,,APA CAVERNAS DO PERUACU
2003/09/27 20:11:31,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.0583,-44.3216,,APA CAVERNAS DO PERUACU
2003/09/25 19:22:48,NOAA-12,Brasil,MINAS GERAIS,CONEGO MARINHO,Cerrado,,,,-15.1550,-44.5750,,APA CAVERNAS DO PERUACU
2003/09/26 16:29:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.1930,-44.3250,,APA CAVERNAS DO PERUACU
2003/09/16 19:38:45,NOAA-12,Brasil,MINAS GERAIS,CONEGO MARINHO,Cerrado,,,,-14.8050,-44.6350,,APA CAVERNAS DO PERUACU
2003/09/25 19:22:48,NOAA-12,Brasil,MINAS GERAIS,CONEGO MARINHO,Cerrado,,,,-14.9116,-44.5583,,APA CAVERNAS DO PERUACU
2003/09/13 20:53:38,NOAA-12,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9600,-44.2716,,APA CAVERNAS DO PERUACU
2003/10/03 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,PEDRAS DE MARIA DA CRUZ,Caatinga,,,,-15.2780,-44.1230,,APA CAVERNAS DO PERUACU
2003/10/07 19:29:48,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.0683,-44.3466,,APA CAVERNAS DO PERUACU
2003/09/20 19:43:49,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.1216,-44.4550,,APA CAVERNAS DO PERUACU
2003/08/11 16:16:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9400,-44.2680,,APA CAVERNAS DO PERUACU
2003/10/20 19:12:16,NOAA-12,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.8816,-44.3883,,APA CAVERNAS DO PERUACU
2003/10/03 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Caatinga,,,,-15.2770,-44.1140,,APA CAVERNAS DO PERUACU
2003/10/07 19:29:48,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.1666,-44.3166,,APA CAVERNAS DO PERUACU
2003/08/21 16:53:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Caatinga,,,,-15.2830,-44.1100,,APA CAVERNAS DO PERUACU
2003/10/18 20:00:10,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.1816,-44.1016,,APA CAVERNAS DO PERUACU
2003/10/07 19:29:48,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.1750,-44.3050,,APA CAVERNAS DO PERUACU
2003/09/06 16:53:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2040,-44.3490,,APA CAVERNAS DO PERUACU
2003/05/08 21:11:40,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.1616,-44.1350,,APA CAVERNAS DO PERUACU
2003/10/11 19:31:20,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2016,-44.1766,,APA CAVERNAS DO PERUACU
2003/09/24 19:46:05,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.0466,-44.3200,,APA CAVERNAS DO PERUACU
2003/10/23 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.2300,-44.0910,,APA CAVERNAS DO PERUACU
2003/10/17 16:47:00,AQUA_M-T,Brasil,MINAS GERAIS,PEDRAS DE MARIA DA CRUZ,Caatinga,,,,-15.2830,-44.1340,,APA CAVERNAS DO PERUACU
2003/09/24 16:41:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Caatinga,,,,-15.2830,-44.1050,,APA CAVERNAS DO PERUACU
2003/08/22 15:58:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2060,-44.1950,,APA CAVERNAS DO PERUACU
2003/10/23 19:37:48,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.0816,-44.2666,,APA CAVERNAS DO PERUACU
2003/10/07 19:29:48,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2383,-44.3200,,APA CAVERNAS DO PERUACU
2003/09/27 17:12:00,AQUA_M-T,Brasil,MINAS GERAIS,CONEGO MARINHO,Cerrado,,,,-14.8940,-44.5140,,APA CAVERNAS DO PERUACU
2003/10/12 16:29:00,AQUA_M-T,Brasil,MINAS GERAIS,CONEGO MARINHO,Cerrado,,,,-14.9030,-44.6080,,APA CAVERNAS DO PERUACU
2003/09/13 20:53:38,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2433,-44.3150,,APA CAVERNAS DO PERUACU
2003/09/26 16:29:00,AQUA_M-T,Brasil,MINAS GERAIS,MIRAVANIA,Cerrado,,,,-14.8480,-44.4840,,APA CAVERNAS DO PERUACU
2003/10/11 19:31:20,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2116,-44.1750,,APA CAVERNAS DO PERUACU
2003/10/22 20:02:19,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Caatinga,,,,-15.1983,-44.1450,,APA CAVERNAS DO PERUACU
2003/09/27 17:12:00,AQUA_M-T,Brasil,MINAS GERAIS,MIRAVANIA,Cerrado,,,,-14.8890,-44.4860,,APA CAVERNAS DO PERUACU
2003/09/25 19:22:48,NOAA-12,Brasil,MINAS GERAIS,CONEGO MARINHO,Cerrado,,,,-14.9133,-44.5716,,APA CAVERNAS DO PERUACU
2003/10/22 17:06:00,AQUA_M-T,Brasil,MINAS GERAIS,MIRAVANIA,Cerrado,,,,-14.8470,-44.4960,,APA CAVERNAS DO PERUACU
2003/10/26 16:41:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.1910,-44.2000,,APA CAVERNAS DO PERUACU
2003/10/23 16:10:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.2300,-44.0770,,APA CAVERNAS DO PERUACU
2003/09/16 19:38:45,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.0150,-44.3383,,APA CAVERNAS DO PERUACU
2003/09/27 20:11:31,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.0550,-44.3083,,APA CAVERNAS DO PERUACU
2003/10/20 17:18:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.2110,-44.0650,,APA CAVERNAS DO PERUACU
2003/10/11 19:31:20,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Caatinga,,,,-15.0883,-44.0950,,APA CAVERNAS DO PERUACU
2003/10/03 16:35:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.1940,-44.1810,,APA CAVERNAS DO PERUACU
2004/06/27 19:59:17,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.0966,-44.1650,,APA CAVERNAS DO PERUACU
2004/10/17 17:01:00,AQUA_M-T,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-15.1130,-44.7240,,APA CAVERNAS DO PERUACU
2004/09/25 19:47:10,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9616,-44.3450,,APA CAVERNAS DO PERUACU
2004/09/30 19:25:17,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2150,-44.3416,,APA CAVERNAS DO PERUACU
2004/09/29 19:48:45,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2200,-44.3133,,APA CAVERNAS DO PERUACU
2004/10/11 19:52:24,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.1983,-44.3500,,APA CAVERNAS DO PERUACU
2004/09/25 19:47:10,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9600,-44.3383,,APA CAVERNAS DO PERUACU
2004/11/01 16:18:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.0760,-44.1200,,APA CAVERNAS DO PERUACU
2004/10/01 17:01:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9940,-44.3180,,APA CAVERNAS DO PERUACU
2004/10/24 19:33:36,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Caatinga,,,,-15.2616,-44.1433,,APA CAVERNAS DO PERUACU
2004/09/30 16:18:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2290,-44.3320,,APA CAVERNAS DO PERUACU
2004/10/19 16:48:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Caatinga,,,,-15.2010,-44.1170,,APA CAVERNAS DO PERUACU
2004/10/02 20:14:12,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2000,-44.3633,,APA CAVERNAS DO PERUACU
2004/11/07 18:47:19,NOAA-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.8316,-44.7516,,APA CAVERNAS DO PERUACU
2004/10/15 19:54:06,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Caatinga,,,,-15.2566,-44.1366,,APA CAVERNAS DO PERUACU
2004/10/17 19:03:50,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.0833,-44.2900,,APA CAVERNAS DO PERUACU
2004/10/11 19:52:24,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.2450,-44.0733,,APA CAVERNAS DO PERUACU
2004/11/01 16:18:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2160,-44.3260,,APA CAVERNAS DO PERUACU
2004/10/17 17:01:00,AQUA_M-T,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-15.1220,-44.7070,,APA CAVERNAS DO PERUACU
2004/10/03 16:49:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.8860,-44.3770,,APA CAVERNAS DO PERUACU
2004/10/11 19:52:24,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.1983,-44.3433,,APA CAVERNAS DO PERUACU
2004/10/08 19:27:28,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.1600,-44.3133,,APA CAVERNAS DO PERUACU
2004/10/17 17:01:00,AQUA_M-T,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-15.1100,-44.7090,,APA CAVERNAS DO PERUACU
2004/09/29 19:48:45,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2183,-44.3000,,APA CAVERNAS DO PERUACU
2004/09/08 16:55:00,AQUA_M-T,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.9400,-44.2760,,APA CAVERNAS DO PERUACU
2004/10/03 19:50:11,NOAA-12,Brasil,MINAS GERAIS,SAO JOAO DAS MISSOES,Cerrado,,,,-14.8850,-44.3833,,APA CAVERNAS DO PERUACU
2004/10/18 16:06:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.0610,-44.1380,,APA CAVERNAS DO PERUACU
2004/09/30 19:25:17,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2166,-44.3533,,APA CAVERNAS DO PERUACU
2004/10/03 19:50:11,NOAA-12,Brasil,MINAS GERAIS,CONEGO MARINHO,Cerrado,,,,-15.0333,-44.5550,,APA CAVERNAS DO PERUACU
2004/09/29 19:48:45,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2200,-44.3066,,APA CAVERNAS DO PERUACU
2004/10/15 19:54:06,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Caatinga,,,,-15.2466,-44.1400,,APA CAVERNAS DO PERUACU
2004/10/04 19:25:45,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Caatinga,,,,-15.2216,-44.1483,,APA CAVERNAS DO PERUACU
2005/10/18 17:11:00,AQUA_M-T,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9680,-44.3850,,APA CAVERNAS DO PERUACU
2005/10/17 19:08:23,NOAA-12,Brasil,MINAS GERAIS,CONEGO MARINHO,Cerrado,,,,-14.9066,-44.5250,,APA CAVERNAS DO PERUACU
2005/10/06 20:20:38,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.2383,-44.3383,,APA CAVERNAS DO PERUACU
2005/08/03 19:59:22,NOAA-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-15.0100,-44.8383,,APA CAVERNAS DO PERUACU
2005/10/20 19:37:16,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-15.1600,-44.0916,,APA CAVERNAS DO PERUACU
2005/11/09 16:34:00,AQUA_M-T,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9630,-44.8570,,APA CAVERNAS DO PERUACU
2005/10/16 19:36:06,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9450,-44.4150,,APA CAVERNAS DO PERUACU
2005/10/16 19:36:06,NOAA-12,Brasil,MINAS GERAIS,ITACARAMBI,Cerrado,,,,-14.9466,-44.4266,,APA CAVERNAS DO PERUACU
2005/10/20 16:59:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.0340,-44.3760,,APA CAVERNAS DO PERUACU
2005/10/20 16:59:00,AQUA_M-T,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-15.0310,-44.3590,,APA CAVERNAS DO PERUACU
2005/10/09 17:17:00,AQUA_M-T,Brasil,MINAS GERAIS,CONEGO MARINHO,Cerrado,,,,-14.8110,-44.6720,,APA CAVERNAS DO PERUACU
2005/07/29 20:19:26,NOAA-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-14.9966,-44.8166,,APA CAVERNAS DO PERUACU
2005/07/30 19:58:06,NOAA-12,Brasil,MINAS GERAIS,BONITO DE MINAS,Cerrado,,,,-15.0050,-44.8433,,APA CAVERNAS DO PERUACU
2005/10/25 19:15:47,NOAA-12,Brasil,MINAS GERAIS,JANUARIA,Cerrado,,,,-14.9950,-44.3583,,APA CAVERNAS DO PERUACU
