HAS_FIRE;Elevation;Slope;NDVI;Road;Hydrography;Pop_dens;Ocupations;LULC;year
0;621,4923464;1,117300908;0,062149235;636,1261634;1196,798099;1,338879943;1368,858007;4;2005
0;791,0674122;1,602867863;0,079106741;1533,348847;429,3387062;1,533360004;2096,238629;4;2005
0;738,7766289;2,137459395;0,073877663;2004,290907;1296,736055;1,103440046;2922,303105;4;2005
0;641,3881419;1,353619803;0,064138814;258,8192263;2628,844028;2,615119934;3256,607824;12;2005
0;676,8301701;1,689119153;0,067683017;1300,302004;1168,731358;3,511869907;2282,545917;4;2005
0;463,3293333;1,714461408;0,046332933;1629,345703;1248,301845;7,751669884;2071,84339;4;2005
0;629,2568919;2,276935654;0,062925689;3460,892748;194,8336862;2,717230082;2994,964608;12;2005
0;590,1628132;2,343969049;0,059016281;954,4782316;200,0925722;5,531589985;1140,489882;4;2005
0;728,0175202;2,87271472;0,072801752;402,0594292;165,1301415;1,144267571;630,0341448;4;2005
0;804,1437744;0,996274104;0,080414377;1224,255752;1436,261377;0,895577013;2897,63753;4;2005
0;758,7804546;6,006153608;0,075878045;417,7491375;576,8322898;1,533360004;921,2804222;4;2005
0;728,2462304;2,048660425;0,072824623;1386,519186;421,0799518;3,122620106;815,0810616;4;2005
0;663,3521012;3,921904628;0,06633521;3400,548278;634,0540942;2,717230082;4326,571298;12;2005
0;682,8844285;1,784101228;0,068288443;1121,474103;977,3166295;3,093319893;666,3144166;4;2005
0;714,1886604;2,600023185;0,071418866;1027,494627;1522,441401;1,103440046;3341,9911;4;2005
0;624,9131718;2,538025148;0,062491317;203,3323935;1064,446111;183,9623405;868,7852186;4;2005
0;611,2532956;2,208951408;0,06112533;4964,396243;1112,303933;1,611490011;3316,937513;12;2005
0;758,064058;8,515831879;0,075806406;5992,036841;800,2971496;0,672481;2068,164251;4;2005
0;456,6076853;0,719101278;0,045660769;1654,721677;178,4919707;4,580735611;564,8312235;4;2005
0;569,3504006;2,265044609;0,05693504;5372,418266;611,3146399;1,611490011;809,1231235;4;2005
0;817,9555974;0,857031625;0,08179556;2143,96243;1192,999871;0,672481;8011,751364;4;2005
0;636,3725511;3,507329389;0,063637255;2512,75333;202,201599;1,328788102;434,8797613;4;2005
0;513,4701004;1,86920547;0,05134701;1582,46806;317,9597469;4,401770115;1921,860255;4;2005
0;469,6536104;0,875558941;0,046965361;3813,137287;1561,913893;7,751669884;4348,484095;4;2005
0;548,3521973;3,49726211;0,05483522;4280,479492;1965,708013;2,694950104;1008,967897;4;2005
0;821,506493;0,645035423;0,082150649;2839,693608;1275,652659;0,672481;5844,904006;4;2005
0;756,5012617;1,553951285;0,075650126;1251,497192;513,7095202;4,193270206;3332,746141;4;2005
0;769,4198353;1,739267437;0,076941984;2284,965483;289,3873747;3,511869907;3074,526737;4;2005
0;643,6665814;2,199289737;0,064366658;1334,538627;954,5504618;1,533360004;345,4352226;4;2005
0;836,3605506;1,108359389;0,083636055;2248,07271;1984,393633;1,533360004;3548,184502;12;2005
0;590,4225114;1,885401762;0,059042251;890,0772174;731,7063862;5,949653804;1314,309572;4;2005
0;709,3857792;2,384798167;0,070938578;3767,623554;917,327897;1,103440046;3034,816734;4;2005
0;741,0875584;2,999318765;0,074108756;2554,494127;520,3759828;0,672481;3631,747911;4;2005
0;679,5992519;1,300660189;0,067959925;985,7029638;1161,804928;2,717230082;4835,233702;4;2005
0;626,7510196;2,225107971;0,062675102;564,2673531;1103,324325;2,717230082;1054,525825;4;2005
0;708,2774949;1,618024263;0,070827749;575,0843503;1302,201523;0,672481;2059,166584;4;2005
0;731,5354078;1,793804868;0,073153541;513,8656429;198,133266;3,122620106;2376,457223;4;2005
0;652,2357565;1,48579879;0,065223576;1150,108321;1543,570727;1,338879943;1662,176022;4;2005
0;688,673986;2,016328879;0,068867399;3080,444433;385,5395051;1,103440046;2196,281157;4;2005
0;511,8328596;1,736986194;0,051183286;825,1045608;226,1481431;3,955434016;631,4471673;4;2005
0;699,5999777;2,76215728;0,069959998;1046,026575;177,9106475;3,511869907;944,7854616;4;2005
0;674,1726692;1,985551266;0,067417267;4390,533077;508,0499961;1,103440046;926,4560831;4;2005
0;479,1306675;1,013615836;0,047913067;2742,638987;1521,580451;7,751669884;2656,723916;4;2005
